,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin
14,14,10,raxml,40,0.5,5,EXT,REF,1.00000050002909e-06,0.0381875688578872,0.0177504574665645,0.0231267738475,NA,NA,-0.0397539511415526,5.34770335378648,0.378899316854638,0.576999133448223,0.807220283733794,1.17662568389442
15,15,10,raxml,40,0.75,0,EXT,REF,1.00000050002909e-06,0.127333807648731,0.00576850293611955,0.0138650941154614,NA,NA,3.39842523709203,3.18490887481562,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
16,16,10,raxml,40,0.75,10,EXT,REF,1.00000050002909e-06,0.0410905258374948,0.0271656020251028,0.0390912858660945,NA,NA,-1.59033598002301,6.18651549021572,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
17,17,10,raxml,40,0.75,1,EXT,REF,1.00000050002909e-06,0.127333807648731,0.00576850293611955,0.0138650941154614,NA,NA,3.39842523709203,3.18490887481562,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
18,18,10,raxml,40,0.75,2,EXT,REF,1.00000050002909e-06,0.127333807648731,0.00576850293611955,0.0138650941154614,NA,NA,3.39842523709203,3.18490887481562,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
19,19,10,raxml,40,0.75,3,EXT,REF,1.00000050002909e-06,0.0218919430833017,0.00858913550466495,0.0121105038514594,NA,NA,0.435194825056729,4.40000949527404,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
20,20,10,raxml,40,0.75,4,EXT,REF,1.00000050002909e-06,0.0194110204118202,0.00967424856708606,0.0137759029616579,NA,NA,0.0756354655608997,4.66294747081969,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
21,21,10,raxml,40,0.75,5,EXT,REF,1.00000050002909e-06,0.0331198348717625,0.0152611667543767,0.0199414438897966,NA,NA,-0.636962499204207,5.15747521729605,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
22,22,10,raxml,40,0.9,0,EXT,REF,1.00000050002909e-06,0.125132480571623,0.0047710948395554,0.0131653940548238,NA,NA,2.41122577295819,2.85350415342779,0.323986372382951,0.520430590953299,0.768781222603613,1.13702770414797
23,23,10,raxml,40,0.9,10,EXT,REF,1.00000050002909e-06,0.0357188293136862,0.025000275901644,0.0353496401182025,NA,NA,-2.06406304538425,6.17711594728599,0.307512489041445,0.503460028204822,0.763289928156445,1.13137084989848
24,24,10,raxml,40,0.9,1,EXT,REF,1.00000050002909e-06,0.125132480571623,0.0047710948395554,0.0131653940548238,NA,NA,2.41122577295819,2.85350415342779,0.323986372382951,0.520430590953299,0.768781222603613,1.13702770414797
25,25,10,raxml,40,0.9,2,EXT,REF,1.00000050002909e-06,0.125132480571623,0.0047710948395554,0.0131653940548238,NA,NA,2.41122577295819,2.85350415342779,0.323986372382951,0.520430590953299,0.768781222603613,1.13702770414797
26,26,10,raxml,40,0.9,3,EXT,REF,1.00000050002909e-06,0.0189946294691491,0.00750273572043923,0.0109359939779471,NA,NA,-0.463122609436865,3.77036060547434,0.334968961277289,0.531744299452284,0.77976381149795,1.14834141264695
27,27,10,raxml,40,0.9,4,EXT,REF,1.00000050002909e-06,0.0157644871854781,0.00846710085694589,0.0125247041758369,NA,NA,-0.578913227436309,4.23904717351161,0.345951550171626,0.543058007951268,0.790746400392288,1.15965512114594
28,28,10,raxml,40,0.9,5,EXT,REF,1.00000050002909e-06,0.0266762664959294,0.0122031938846589,0.0162840642320627,NA,NA,-1.69951765657872,5.32279564208685,0.356934139065963,0.554371716450253,0.790746400392288,1.15965512114594
29,29,10,raxml,40,0,0,EXT,REF,0.0122047527226877,0.000131095862049981,0.0133945355792,0.0589691672978339,NA,NA,-9.86183213079878,5.35913012854427,0.34869719739521,0.837214428924872,0.683666158672499,1.3350176028802
30,30,10,raxml,40,0,10,EXT,REF,1.00000050002909e-06,0.0456514418194788,0.0292255570155605,0.0433271375326269,NA,NA,-0.599805192193097,6.10504366054446,0.480488264127258,0.681650937063832,0.897826642112077,1.26996377901104
31,31,10,raxml,40,0,1,EXT,REF,0.0122047527226877,0.000131095862049981,0.0133945355792,0.0589691672978339,NA,NA,-9.86183213079878,5.35913012854427,0.34869719739521,0.837214428924872,0.683666158672499,1.3350176028802
32,32,10,raxml,40,0,2,EXT,REF,0.0122047527226877,0.000131095862049981,0.0133945355792,0.0589691672978339,NA,NA,-9.86183213079878,5.35913012854427,0.34869719739521,0.837214428924872,0.683666158672499,1.3350176028802
33,33,10,raxml,40,0,3,EXT,REF,1.00000050002909e-06,0.0220135308788444,0.0100893887676461,0.0136899550082632,NA,NA,0.393555944511465,4.880250915311,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
34,34,10,raxml,40,0,4,EXT,REF,1.00000050002909e-06,0.0200766739136871,0.011451635670815,0.0157474337121531,NA,NA,0.1859494246782,5.19502976528278,0.378899316854638,0.576999133448223,0.807220283733794,1.17662568389442
35,35,10,raxml,40,0,5,EXT,REF,1.00000050002909e-06,0.0418176576643892,0.0195797727497094,0.025691531295561,NA,NA,0.256248376256716,5.31454736282554,0.378899316854638,0.576999133448223,0.807220283733794,1.17662568389442
36,36,10,raxml,40,0.25,0,INT,REF,1.00000050002909e-06,0.11150475992244,0.00698562387429763,0.0137206204652528,NA,NA,-2.25752934187924,3.70907319074622,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
37,37,10,raxml,40,0.25,10,INT,REF,0.00307516006016656,0.0487357032419381,0.0298555183205386,0.0432483373937684,NA,NA,-0.716425204267172,6.29925859768457,0.43106661410274,0.6307392488184,0.853896286534727,1.2247089450151
38,38,10,raxml,40,0.25,1,INT,REF,1.00000050002909e-06,0.11150475992244,0.00698562387429763,0.0137206204652528,NA,NA,-2.25752934187924,3.70907319074622,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
39,39,10,raxml,40,0.25,2,INT,REF,1.00000050002909e-06,0.11150475992244,0.00698562387429763,0.0137206204652528,NA,NA,-2.25752934187924,3.70907319074622,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
40,40,10,raxml,40,0.25,3,INT,REF,0.000221088192483159,0.0170186157083195,0.0100365301035821,0.0135012921385087,NA,NA,-1.27052831625997,4.82186288050652,0.343205902948042,0.540229580826522,0.782509458721535,1.1511698397717
41,41,10,raxml,40,0.25,4,INT,REF,0.000200540694464249,0.0183058426254909,0.0113803269791294,0.0155414714746293,NA,NA,-0.605098491895104,4.98416319118208,0.343205902948042,0.540229580826522,0.782509458721535,1.1511698397717
42,42,10,raxml,40,0.25,5,INT,REF,0.000671333867842059,0.0349717529668871,0.0197975037120158,0.0256161492569235,NA,NA,-1.46439402031786,5.51327794108812,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
43,43,10,raxml,40,0.5,0,INT,REF,1.00000050002909e-06,0.114684364258235,0.0066410094992635,0.0135649774700807,NA,NA,-1.22848548886563,3.50206274073406,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
44,44,10,raxml,40,0.5,10,INT,REF,0.00294309393770598,0.0497064901346993,0.0290884394731405,0.0418995168726327,NA,NA,-0.75617595937207,6.28529993888853,0.43106661410274,0.6307392488184,0.853896286534727,1.2247089450151
45,45,10,raxml,40,0.5,1,INT,REF,1.00000050002909e-06,0.114684364258235,0.0066410094992635,0.0135649774700807,NA,NA,-1.22848548886563,3.50206274073406,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
46,46,10,raxml,40,0.5,2,INT,REF,1.00000050002909e-06,0.114684364258235,0.0066410094992635,0.0135649774700807,NA,NA,-1.22848548886563,3.50206274073406,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
47,47,10,raxml,40,0.5,3,INT,REF,0.000214141590424256,0.018556626745643,0.0096368012639111,0.013044635146982,NA,NA,-0.850082162913057,4.52382597082519,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
48,48,10,raxml,40,0.5,4,INT,REF,0.000207273862421646,0.0193073388265574,0.0108802755645671,0.0149223663489558,NA,NA,-0.187779791531081,4.80553923715685,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
49,49,10,raxml,40,0.5,5,INT,REF,0.00064901800877501,0.0359206033700517,0.0185445890342358,0.0237814807288819,NA,NA,-0.807111001111712,5.12454903185635,0.345951550171626,0.543058007951268,0.785255105945119,1.15399826689645
50,50,10,raxml,40,0.75,0,INT,REF,1.00000050002909e-06,0.123347304144762,0.00608177324560126,0.0137460905422618,NA,NA,-0.928789734769879,3.37448054578114,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
51,51,10,raxml,40,0.75,10,INT,REF,0.00325599947633604,0.049292776305917,0.0277672741140996,0.0389490692017834,NA,NA,-0.904228714579604,6.07769696973193,0.381644964078222,0.579827560572969,0.815457225404547,1.18511096526865
52,52,10,raxml,40,0.75,1,INT,REF,1.00000050002909e-06,0.123347304144762,0.00608177324560126,0.0137460905422618,NA,NA,-0.928789734769879,3.37448054578114,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
53,53,10,raxml,40,0.75,2,INT,REF,1.00000050002909e-06,0.123347304144762,0.00608177324560126,0.0137460905422618,NA,NA,-0.928789734769879,3.37448054578114,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
54,54,10,raxml,40,0.75,3,INT,REF,0.000260111005612966,0.0191143733657096,0.00897064675911004,0.012486321501648,NA,NA,-0.969533122729045,4.41095225735464,0.367916727960301,0.565685424949238,0.801728989286625,1.17096882964492
55,55,10,raxml,40,0.75,4,INT,REF,0.000249352695782873,0.0194613530449019,0.0100767297016866,0.0142056503295444,NA,NA,-0.335309368457141,4.55166658856148,0.367916727960301,0.565685424949238,0.801728989286625,1.17096882964492
56,56,10,raxml,40,0.75,5,INT,REF,0.000673865018813568,0.0338406733442718,0.0161997459718118,0.0208137097751561,NA,NA,-0.995844225265678,5.06899440834525,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
57,57,10,raxml,40,0.9,0,INT,REF,1.00000050002909e-06,0.121521781883823,0.00506253967776824,0.0129884279722664,NA,NA,-3.19813721366112,3.28452807632774,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
58,58,10,raxml,40,0.9,10,INT,REF,0.00555263211300071,0.0397155052705441,0.0257238593367662,0.0355348442089905,NA,NA,-1.95772832663843,6.17361401496005,0.359679786289548,0.557200143574999,0.798983342063041,1.16814040252018
59,59,10,raxml,40,0.9,1,INT,REF,1.00000050002909e-06,0.121521781883823,0.00506253967776824,0.0129884279722664,NA,NA,-3.19813721366112,3.28452807632774,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
60,60,10,raxml,40,0.9,2,INT,REF,1.00000050002909e-06,0.121521781883823,0.00506253967776824,0.0129884279722664,NA,NA,-3.19813721366112,3.28452807632774,0.354188491842379,0.551543289325507,0.793492047615872,1.16248354827068
61,61,10,raxml,40,0.9,3,INT,REF,0.000616514482161649,0.0162351278369214,0.00784788821932816,0.011314337574769,NA,NA,-1.67999774137841,4.02204430738303,0.367916727960301,0.565685424949238,0.801728989286625,1.17096882964492
62,62,10,raxml,40,0.9,4,INT,REF,0.000517762091254575,0.0160052764482573,0.00883187338686182,0.0129424737646458,NA,NA,-1.11801522306076,4.41286913908065,0.367916727960301,0.565685424949238,0.801728989286625,1.17096882964492
63,63,10,raxml,40,0.9,5,INT,REF,0.00141506426909632,0.0234193886047738,0.0128188214363351,0.0167577094755808,NA,NA,-2.23553078726436,5.01483744064678,0.367916727960301,0.565685424949238,0.801728989286625,1.17096882964492
64,64,10,raxml,40,0,0,INT,REF,0.00696424114394118,0.00249703743389392,0.0119226179197629,0.0434551120824445,NA,NA,-10.3568701294505,7.65563912403719,0.282801664029186,0.967322076663197,0.606788036412138,1.45946839636903
65,65,10,raxml,40,0,10,INT,REF,0.00303432219854974,0.0493080474896604,0.0299117393118549,0.0433690315701972,NA,NA,-0.637814545163028,6.29915287183001,0.43106661410274,0.6307392488184,0.853896286534727,1.2247089450151
66,66,10,raxml,40,0,1,INT,REF,0.00696424114394118,0.00249703743389392,0.0119226179197629,0.0434551120824445,NA,NA,-10.3568701294505,7.65563912403719,0.282801664029186,0.967322076663197,0.606788036412138,1.45946839636903
67,67,10,raxml,40,0,2,INT,REF,0.00696424114394118,0.00249703743389392,0.0119226179197629,0.0434551120824445,NA,NA,-10.3568701294505,7.65563912403719,0.282801664029186,0.967322076663197,0.606788036412138,1.45946839636903
68,68,10,raxml,40,0,3,INT,REF,0.000254554870960326,0.0177645992453601,0.0104065240306302,0.0140982029143927,NA,NA,-0.870069466795565,4.93184302118512,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
69,69,10,raxml,40,0,4,INT,REF,0.000218613094024345,0.0181714685557338,0.011833984937083,0.016291077448974,NA,NA,-0.463059897793921,5.15562481260696,0.376153669631054,0.574170706323477,0.80447463651021,1.17379725676967
70,70,10,raxml,40,0,5,INT,REF,0.000719006048012661,0.0344845813139898,0.0203173670408633,0.0263117201184531,NA,NA,-1.49924746793977,5.56332111734208,0.378899316854638,0.576999133448223,0.807220283733794,1.17662568389442
71,71,1,raxml,40,0.25,0,EXT,REF,1.00000050002909e-06,2.00000100005818e-06,0.00710719347437419,0.0117107192885192,NA,NA,3.90123264251302,3.69346191966361,0.321240725159367,0.432749350086167,0.672683569778162,1.02671904628287
72,72,1,raxml,40,0.5,0,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00677673689120891,0.0112124343125206,NA,NA,3.43696092654884,3.45073222350235,0.323986372382951,0.517602163828553,0.669937922554577,1.10591500577576
73,73,1,raxml,40,0,0,EXT,REF,1.88084420203677,1.00000050002909e-06,0.034981586651995,0.189603804904259,NA,NA,3.98136436560664,4.49859282376327,0.565603328058373,1.29259119600901,0.944502644913011,1.75645324446738
74,74,1,raxml,40,0.25,0,INT,REF,0.000500567141912693,2.40951011546862e-05,0.00726901537484263,0.011600065423347,NA,NA,4.77841096583715,4.57911577432884,0.326732019606536,0.5939696961967,0.722105219802679,1.17662568389442
75,75,1,raxml,40,0,0,INT,REF,0.0318107297410563,1.33876923914471e-05,0.0110380468965504,0.0359074743700926,NA,NA,2.49093429757068,2.68974752986764,0.573840269729126,1.30107647738325,0.958230881030932,1.76493852584162
76,76,2,raxml,40,0.25,0,EXT,REF,1.00000050002909e-06,0.0395135194941456,0.00734027790944098,0.0269232129795045,NA,NA,0.279275724906626,1.69650610323801,0.258090839016927,0.540229580826522,0.560112033611204,1.10025815152627
77,77,2,raxml,40,0.25,10,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0346827770227234,0.0539789130638384,NA,NA,-2.51325369495662,5.72410956348642,0.291038605699939,0.667508801440101,0.565603328058373,1.21056680939137
78,78,2,raxml,40,0.25,1,EXT,REF,1.00000050002909e-06,0.0395135194941456,0.00734027790944098,0.0269232129795045,NA,NA,0.279275724906626,1.69650610323801,0.258090839016927,0.540229580826522,0.560112033611204,1.10025815152627
79,79,2,raxml,40,0.25,2,EXT,REF,1.00000050002909e-06,0.0395135194941456,0.00734027790944098,0.0269232129795045,NA,NA,0.279275724906626,1.69650610323801,0.258090839016927,0.540229580826522,0.560112033611204,1.10025815152627
80,80,2,raxml,40,0.25,3,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0111023409176993,0.0172263744670863,NA,NA,-5.49358004405473,4.11073059041871,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
81,81,2,raxml,40,0.25,4,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0128145465693792,0.0205263844304021,NA,NA,-3.97747145726229,4.21861975939221,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
82,82,2,raxml,40,0.25,5,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0181091066687234,0.0266356252469403,NA,NA,-4.52110110148855,4.86504835937696,0.293784252923524,0.71276363543604,0.579331564176294,1.25582164338731
83,83,2,raxml,40,0.5,0,EXT,REF,1.00000050002909e-06,0.250069828926926,0.0068114696161384,0.0248426307502041,NA,NA,0.172463674748281,1.36205396294337,0.258090839016927,0.540229580826522,0.560112033611204,1.10025815152627
84,84,2,raxml,40,0.5,10,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0336955493543828,0.0518864902866154,NA,NA,-2.59554668268891,5.66866384790376,0.299275547370692,0.675994082814339,0.568348975281957,1.21339523651612
85,85,2,raxml,40,0.5,1,EXT,REF,1.00000050002909e-06,0.250069828926926,0.0068114696161384,0.0248426307502041,NA,NA,0.172463674748281,1.36205396294337,0.258090839016927,0.540229580826522,0.560112033611204,1.10025815152627
86,86,2,raxml,40,0.5,2,EXT,REF,1.00000050002909e-06,0.250069828926926,0.0068114696161384,0.0248426307502041,NA,NA,0.172463674748281,1.36205396294337,0.258090839016927,0.540229580826522,0.560112033611204,1.10025815152627
87,87,2,raxml,40,0.5,3,EXT,REF,1.00000050002909e-06,0.0446865654044479,0.0106706600886406,0.0161258163428906,NA,NA,-1.19811717918597,3.5086489808701,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
88,88,2,raxml,40,0.5,4,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0121715281073754,0.0196229715744495,NA,NA,-4.13593538824229,4.18161011400748,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
89,89,2,raxml,40,0.5,5,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.01625413991739,0.0241024331632044,NA,NA,-4.51172754848958,4.69505807231788,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
90,90,2,raxml,40,0.75,0,EXT,REF,3.85818584867264e-05,0.0197066275217886,0.00566415312075903,0.0221182484434906,NA,NA,0.284496745479252,0.717023290421055,0.238871308451837,0.478004184082106,0.540892503046114,1.03803275478185
91,91,2,raxml,40,0.75,10,EXT,REF,1.00000050002909e-06,0.0488938035818138,0.0319185260496686,0.0458276603153457,NA,NA,-0.49098922331315,5.37267389074791,0.293784252923524,0.6307392488184,0.573840269729126,1.17945411101916
92,92,2,raxml,40,0.75,1,EXT,REF,3.85818584867264e-05,0.0197066275217886,0.00566415312075903,0.0221182484434906,NA,NA,0.284496745479252,0.717023290421055,0.238871308451837,0.478004184082106,0.540892503046114,1.03803275478185
93,93,2,raxml,40,0.75,2,EXT,REF,3.85818584867264e-05,0.0197066275217886,0.00566415312075903,0.0221182484434906,NA,NA,0.284496745479252,0.717023290421055,0.238871308451837,0.478004184082106,0.540892503046114,1.03803275478185
94,94,2,raxml,40,0.75,3,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00957600483222036,0.0146562511940346,NA,NA,-5.48208302285394,3.15271814293058,0.274564722358433,0.65336666581637,0.57658591695271,1.21339523651612
95,95,2,raxml,40,0.75,4,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.01094555611988,0.0173788603506818,NA,NA,-4.21355155438878,3.7706975209781,0.274564722358433,0.65336666581637,0.57658591695271,1.21339523651612
96,96,2,raxml,40,0.75,5,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0131687386835107,0.020633516726134,NA,NA,-4.1273704089484,4.2283805910612,0.282801664029186,0.661851947190608,0.579331564176294,1.21622366364086
97,97,2,raxml,40,0.9,0,EXT,REF,8.2940068871568e-05,0.0128890411429427,0.00442970810391657,0.0192228722396961,NA,NA,-0.0609817131397841,0.21622082748807,0.230634366781084,0.472347329832614,0.538146855822529,1.03803275478185
98,98,2,raxml,40,0.9,10,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0279398772922503,0.0394061107711822,NA,NA,-4.40165449904904,5.2493373033428,0.299275547370692,0.625082394568908,0.628753214200812,1.21339523651612
99,99,2,raxml,40,0.9,1,EXT,REF,8.2940068871568e-05,0.0128890411429427,0.00442970810391657,0.0192228722396961,NA,NA,-0.0609817131397841,0.21622082748807,0.230634366781084,0.472347329832614,0.538146855822529,1.03803275478185
100,100,2,raxml,40,0.9,2,EXT,REF,8.2940068871568e-05,0.0128890411429427,0.00442970810391657,0.0192228722396961,NA,NA,-0.0609817131397841,0.21622082748807,0.230634366781084,0.472347329832614,0.538146855822529,1.03803275478185
101,101,2,raxml,40,0.9,3,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00824404282001685,0.0127916058607921,NA,NA,-6.08891936444241,3.26331561750149,0.274564722358433,0.65336666581637,0.57658591695271,1.21339523651612
102,102,2,raxml,40,0.9,4,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00955415242955128,0.0154152741585368,NA,NA,-4.41347073552414,3.30672870802421,0.274564722358433,0.65336666581637,0.57658591695271,1.21339523651612
103,103,2,raxml,40,0.9,5,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0111852655320931,0.0196687737818272,NA,NA,-3.66217993811542,3.7424880049068,0.288292958476355,0.619425540319416,0.623261919753644,1.20208152801713
104,104,2,raxml,40,0,0,EXT,REF,1.00000050002909e-06,0.00294084487522163,0.0173505501971861,0.115436537459511,NA,NA,-10.53686640845,5.37325202680225,0.815457225404547,1.09177287015203,1.26025207562521,1.57260548135888
105,105,2,raxml,40,0,10,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0347706217552796,0.0540836028096021,NA,NA,-1.4961681904813,5.18362922456793,0.282801664029186,0.659023520065862,0.562857680834788,1.20773838226662
106,106,2,raxml,40,0,1,EXT,REF,1.00000050002909e-06,0.00294084487522163,0.0173505501971861,0.115436537459511,NA,NA,-10.53686640845,5.37325202680225,0.815457225404547,1.09177287015203,1.26025207562521,1.57260548135888
107,107,2,raxml,40,0,2,EXT,REF,1.00000050002909e-06,0.00294084487522163,0.0173505501971861,0.115436537459511,NA,NA,-10.53686640845,5.37325202680225,0.815457225404547,1.09177287015203,1.26025207562521,1.57260548135888
108,108,2,raxml,40,0,3,EXT,REF,1.00000050002909e-06,0.000935844501883288,0.011587486769256,0.0180059366473051,NA,NA,-5.61286142610342,4.27532215275365,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
109,109,2,raxml,40,0,4,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.01333005591199,0.0213889464682679,NA,NA,-4.27250854522054,4.47827997277203,0.260836486240512,0.678822509939086,0.55736638638762,1.23319422638934
110,110,2,raxml,40,0,5,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0187972003080751,0.0276877012158545,NA,NA,-4.46972647652028,4.89418892327772,0.293784252923524,0.71276363543604,0.579331564176294,1.25582164338731
111,111,2.5,raxml,40,0.25,0,INT,REF,0.000350762923032546,0.0566963122817971,0.00826677733489799,0.0121411339015821,NA,NA,-5.94716208067073,3.7542458981492,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
112,112,2.5,raxml,40,0.25,10,INT,REF,0.0152421928281502,0.0726813159553225,0.0365746778561878,0.045275885094708,NA,NA,-2.38140171627443,5.43504515476495,0.43106661410274,0.783474313554695,0.711122630908342,1.32087546725647
113,113,2.5,raxml,40,0.25,1,INT,REF,0.000350762923032546,0.0566963122817971,0.00826677733489799,0.0121411339015821,NA,NA,-5.94716208067073,3.7542458981492,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
114,114,2.5,raxml,40,0.25,2,INT,REF,0.000350762923032546,0.0566963122817971,0.00826677733489799,0.0121411339015821,NA,NA,-5.94716208067073,3.7542458981492,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
115,115,2.5,raxml,40,0.25,3,INT,REF,0.000645208271552937,0.0197818295105465,0.0119914794404943,0.0182716666967095,NA,NA,-2.83163632182505,4.12062248909441,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
116,116,2.5,raxml,40,0.25,4,INT,REF,0.000632164679772818,0.0225801397619441,0.0131822699169969,0.0206250628481599,NA,NA,-2.15726675328229,4.39582878108626,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
117,117,2.5,raxml,40,0.25,5,INT,REF,0.00121171141201464,0.0342027318967424,0.0174495908856741,0.025702229786193,NA,NA,-1.83639159095893,4.71652418794418,0.406355789090481,0.755190042307233,0.708376983684758,1.30390490450799
118,118,2.5,raxml,40,0.5,0,INT,REF,0.000375901945149386,0.0514761630306925,0.00788789020213359,0.0115737268017336,NA,NA,-5.04869123238625,3.49001827926569,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
119,119,2.5,raxml,40,0.5,10,INT,REF,0.0147348560919762,0.0711231363025305,0.0354976083405367,0.0443111446390427,NA,NA,-2.03940290272792,5.43141987965304,0.420084025208403,0.77216060505571,0.705631336461174,1.31521861300698
120,120,2.5,raxml,40,0.5,1,INT,REF,0.000375901945149386,0.0514761630306925,0.00788789020213359,0.0115737268017336,NA,NA,-5.04869123238625,3.49001827926569,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
121,121,2.5,raxml,40,0.5,2,INT,REF,0.000375901945149386,0.0514761630306925,0.00788789020213359,0.0115737268017336,NA,NA,-5.04869123238625,3.49001827926569,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
122,122,2.5,raxml,40,0.5,3,INT,REF,0.00062755172912195,0.0196875624760868,0.0114971616516578,0.0179006562612541,NA,NA,-2.13238662671757,4.03886045036112,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
123,123,2.5,raxml,40,0.5,4,INT,REF,0.000584721017588289,0.0220063015916307,0.012625580017964,0.0202148624620216,NA,NA,-1.52217595046719,4.30627938161045,0.403610141866897,0.755190042307233,0.700140042014005,1.30390490450799
124,124,2.5,raxml,40,0.5,5,INT,REF,0.0010776977849743,0.0305890830403979,0.0156771232918917,0.0236966056047711,NA,NA,-1.16252320370068,4.5469995492607,0.417338377984819,0.766503750806217,0.713868278131927,1.30956175875749
125,125,2.5,raxml,40,0.75,0,INT,REF,0.00047182210874254,0.0416817835925467,0.00737106041523431,0.0106958338821644,NA,NA,-5.01062576504605,3.19523851119757,0.414592730761234,0.766503750806217,0.705631336461174,1.30956175875749
126,126,2.5,raxml,40,0.75,10,INT,REF,0.0132625650511202,0.0542377924264754,0.0331916580166951,0.0425355994346702,NA,NA,-1.92656711625696,5.37255504026687,0.414592730761234,0.766503750806217,0.700140042014005,1.30956175875749
127,127,2.5,raxml,40,0.75,1,INT,REF,0.00047182210874254,0.0416817835925467,0.00737106041523431,0.0106958338821644,NA,NA,-5.01062576504605,3.19523851119757,0.414592730761234,0.766503750806217,0.705631336461174,1.30956175875749
128,128,2.5,raxml,40,0.75,2,INT,REF,0.00047182210874254,0.0416817835925467,0.00737106041523431,0.0106958338821644,NA,NA,-5.01062576504605,3.19523851119757,0.414592730761234,0.766503750806217,0.705631336461174,1.30956175875749
129,129,2.5,raxml,40,0.75,3,INT,REF,0.000728993964268893,0.0157364202760965,0.0107988502433611,0.0173720679197449,NA,NA,-1.94141041360261,3.75308367811269,0.414592730761234,0.766503750806217,0.705631336461174,1.30956175875749
130,130,2.5,raxml,40,0.75,4,INT,REF,0.000784993508193655,0.0174131378448553,0.0118319810711862,0.0197503168414038,NA,NA,-1.33229683322139,4.0566534075469,0.414592730761234,0.766503750806217,0.705631336461174,1.30956175875749
131,131,2.5,raxml,40,0.75,5,INT,REF,0.00127800152292503,0.0228237342616335,0.0141067157391394,0.02262919124385,NA,NA,-0.952222142805315,4.36414903470059,0.417338377984819,0.766503750806217,0.713868278131927,1.30956175875749
132,132,2.5,raxml,40,0.9,0,INT,REF,0.000950519204885882,0.0352435755407584,0.0067925002352613,0.00976643053785552,NA,NA,-5.20723951618117,2.84897219554149,0.387136258525391,0.709935208311294,0.683666158672499,1.26430692476155
