,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
35,454,1,raxml,Lates,40,0.5,4,INT,REF,0.340559559872131,0.340559559872131,0.00418754447152626,0.0340207277691426,41.6458333333333,37.4202639285491,-0.130948941138535,-0.130948941138535,0.211414836215994,0.211414836215994,0.524418619704608,0.524418619704608,s1_q40_miss0.50_mac4.REF.lates.INT.noInv,6034,0.0397409
36,777,1,raxml,Lates,40,0.5,5,EXT,REF,0.370660560061001,0.370660560061001,0.00373606611217817,0.037063142237056,37.0208333333333,33.6524726942868,1.05075024939907,1.05075024939907,0.313003783488614,0.313003783488614,0.554620739164035,0.554620739164035,s1_q40_miss0.50_mac5.REF.lates.EXT.noInv,21458,0.550003
37,415,1,raxml,Lates,40,0.5,5,INT,REF,0.0399607325561668,0.0399607325561668,0.00601022824906245,0.0163518574836083,34.4583333333333,31.7214997454296,-0.311159657344283,-0.311159657344283,0.340460255724457,0.340460255724457,0.840168050416806,0.840168050416806,s1_q40_miss0.50_mac5.REF.lates.INT.noInv,5708,0.0397409
38,142,1,raxml,Lates,40,0.5,10,EXT,REF,0.0289054376686419,0.0289054376686419,0.0101175627903652,0.0322071806197316,42.375,36.7027304915031,-4.36788905530151,-4.36788905530151,0.252599544569759,0.252599544569759,0.626007566977228,0.626007566977228,s1_q40_miss0.50_mac10.REF.lates.EXT.noInv,15658,0.550003
39,449,1,raxml,Lates,40,0.5,10,INT,REF,0.0501828429563994,0.0501828429563994,0.0056395231841862,0.0150961006255979,35.2708333333333,35.7453996940974,-1.16256880620387,-1.16256880620387,0.367916727960301,0.367916727960301,0.702885689237589,0.702885689237589,s1_q40_miss0.50_mac10.REF.lates.INT.noInv,4364,0.0397409
40,696,1,raxml,Lates,40,0.75,0,EXT,REF,0.302835768011145,0.302835768011145,0.00369444381823878,0.0302434911281556,39.2708333333333,39.0856885074229,-0.867234771244063,-0.867234771244063,0.269073427911265,0.269073427911265,0.675429217001746,0.675429217001746,s1_q40_miss0.75_mac0.REF.lates.EXT.noInv,88028,0.550003
41,702,1,raxml,Lates,40,0.75,1,EXT,REF,0.26456047171281,0.26456047171281,0.0032204909012023,0.0264192019630318,38.5625,38.7078013193558,-1.88893830282608,-1.88893830282608,0.381644964078222,0.381644964078222,0.689157453119668,0.689157453119668,s1_q40_miss0.75_mac1.REF.lates.EXT.noInv,88028,0.550003
42,148,1,raxml,Lates,40,0.75,1,INT,REF,0.279180737453745,0.279180737453745,0.00345508335979127,0.0278966677722601,42.9791666666667,37.7322535901701,0.558087214323525,0.558087214323525,0.26632778068768,0.26632778068768,0.601296741964969,0.601296741964969,s1_q40_miss0.75_mac1.REF.lates.INT.noInv,20837,0.0397409
43,727,1,raxml,Lates,40,0.75,2,EXT,REF,0.286899483116855,0.286899483116855,0.00349291725230594,0.0286484613126111,39.375,35.3340442187285,-1.35753210016775,-1.35753210016775,0.315749430712198,0.315749430712198,0.650718391989487,0.650718391989487,s1_q40_miss0.75_mac2.REF.lates.EXT.noInv,88028,0.550003
44,43,1,raxml,Lates,40,0.75,2,INT,REF,0.279180737453745,0.279180737453745,0.00345508335979127,0.0278966677722601,42.9791666666667,37.7322535901701,0.558087214323525,0.558087214323525,0.26632778068768,0.26632778068768,0.601296741964969,0.601296741964969,s1_q40_miss0.75_mac2.REF.lates.INT.noInv,20837,0.0397409
45,642,1,raxml,Lates,40,0.75,3,EXT,REF,0.0968046658955394,0.0968046658955394,0.00548455407801458,0.0134823790570292,44.0833333333333,37.8186227532198,0.134596084001265,0.134596084001265,0.422829672431987,0.422829672431987,0.730342161473433,0.730342161473433,s1_q40_miss0.75_mac3.REF.lates.EXT.noInv,19782,0.550003
46,457,1,raxml,Lates,40,0.75,3,INT,REF,0.325821523425859,0.325821523425859,0.00397465296551436,0.0325556439804884,40.6458333333333,38.1260449223158,-0.72208998052104,-0.72208998052104,0.263582133464096,0.263582133464096,0.587568505847047,0.587568505847047,s1_q40_miss0.75_mac3.REF.lates.INT.noInv,4722,0.0397409
47,187,1,raxml,Lates,40,0.75,4,EXT,REF,0.0676567880758668,0.0676567880758668,0.00673202864418349,0.0152065436079342,41.3958333333333,38.6928656810261,-1.0875391393413,-1.0875391393413,0.313003783488614,0.313003783488614,0.746816044814939,0.746816044814939,s1_q40_miss0.75_mac4.REF.lates.EXT.noInv,17099,0.550003
48,431,1,raxml,Lates,40,0.75,4,INT,REF,0.0709610843878086,0.0709610843878086,0.00566689235976918,0.0144640687916678,39.375,36.9298501186673,0.938868967594021,0.938868967594021,0.524418619704608,0.524418619704608,0.930774408795089,0.930774408795089,s1_q40_miss0.75_mac4.REF.lates.INT.noInv,4243,0.0397409
49,774,1,raxml,Lates,40,0.75,5,EXT,REF,0.697259038081596,0.697259038081596,0.00701109450179071,0.0697220754056146,47.6666666666667,35.1503356924337,-1.74797686776774,-1.74797686776774,0.260836486240512,0.260836486240512,0.568348975281957,0.568348975281957,s1_q40_miss0.75_mac5.REF.lates.EXT.noInv,15873,0.550003
50,397,1,raxml,Lates,40,0.75,5,INT,REF,0.0259316491779301,0.0259316491779301,0.00801475999685225,0.0281501333684569,44.0208333333333,36.2071402287739,-2.82730659988134,-2.82730659988134,0.24710825012259,0.24710825012259,0.571094622505541,0.571094622505541,s1_q40_miss0.75_mac5.REF.lates.INT.noInv,4032,0.0397409
51,153,1,raxml,Lates,40,0.75,10,EXT,REF,0.0296676397818513,0.0296676397818513,0.00954897182299969,0.0285093481284757,40.0625,37.6639148087849,-3.96336829348251,-3.96336829348251,0.321240725159367,0.321240725159367,0.744070397591354,0.744070397591354,s1_q40_miss0.75_mac10.REF.lates.EXT.noInv,11744,0.550003
52,426,1,raxml,Lates,40,0.75,10,INT,REF,0.0690131474165621,0.0690131474165621,0.00533506275752025,0.013268739846271,43.7291666666667,35.0681643728649,-0.277661896819534,-0.277661896819534,0.304766841817861,0.304766841817861,0.590314153070632,0.590314153070632,s1_q40_miss0.75_mac10.REF.lates.INT.noInv,3113,0.0397409
53,722,1,raxml,Lates,40,0.9,0,EXT,REF,0.0512501826891477,0.0512501826891477,0.00742365073809596,0.0195875806351421,49.4375,34.6918999988746,-1.26838633237225,-1.26838633237225,0.584822858623463,0.584822858623463,0.941756997689426,0.941756997689426,s1_q40_miss0.90_mac0.REF.lates.EXT.noInv,56266,0.550003
54,275,1,raxml,Lates,40,0.9,0,INT,REF,0.0424836072620816,0.0424836072620816,0.0073487838894141,0.0211326670897089,44.4583333333333,40.7545628999149,-1.23048578503376,-1.23048578503376,0.323986372382951,0.323986372382951,0.664446628107409,0.664446628107409,s1_q40_miss0.90_mac0.REF.lates.INT.noInv,13287,0.0397409
55,725,1,raxml,Lates,40,0.9,1,EXT,REF,0.302835768011145,0.302835768011145,0.00369444381823878,0.0302434911281556,39.2708333333333,39.0856885074229,-0.867234771244063,-0.867234771244063,0.269073427911265,0.269073427911265,0.675429217001746,0.675429217001746,s1_q40_miss0.90_mac1.REF.lates.EXT.noInv,56266,0.550003
56,147,1,raxml,Lates,40,0.9,1,INT,REF,0.268103382772156,0.268103382772156,0.00326105690632263,0.026787675932592,34.1458333333333,34.3492634151465,-0.949730016760746,-0.949730016760746,0.417338377984819,0.417338377984819,0.746816044814939,0.746816044814939,s1_q40_miss0.90_mac1.REF.lates.INT.noInv,13287,0.0397409
57,754,1,raxml,Lates,40,0.9,2,EXT,REF,0.0514504440493124,0.0514504440493124,0.00770572781501346,0.0196375387576587,49.625,34.6849805007935,-1.44297087225267,-1.44297087225267,0.562857680834788,0.562857680834788,0.919791819900752,0.919791819900752,s1_q40_miss0.90_mac2.REF.lates.EXT.noInv,56266,0.550003
58,49,1,raxml,Lates,40,0.9,2,INT,REF,0.268103382772156,0.268103382772156,0.00326105690632263,0.026787675932592,34.1458333333333,34.3492634151465,-0.949730016760746,-0.949730016760746,0.417338377984819,0.417338377984819,0.746816044814939,0.746816044814939,s1_q40_miss0.90_mac2.REF.lates.INT.noInv,13287,0.0397409
59,660,1,raxml,Lates,40,0.9,3,EXT,REF,0.280470883689751,0.280470883689751,0.00340976656265528,0.0280095047351209,45.8125,39.3303825224432,-0.355335329905766,-0.355335329905766,0.31025813626503,0.31025813626503,0.5958054475178,0.5958054475178,s1_q40_miss0.90_mac3.REF.lates.EXT.noInv,12522,0.550003
60,493,1,raxml,Lates,40,0.9,3,INT,REF,0.281964015009823,0.281964015009823,0.00348362292832847,0.0281727109640422,44.625,39.2735225625113,-1.83587033216013,-1.83587033216013,0.236125661228253,0.236125661228253,0.488725205798011,0.488725205798011,s1_q40_miss0.90_mac3.REF.lates.INT.noInv,2843,0.0397409
61,203,1,raxml,Lates,40,0.9,4,EXT,REF,0.0680372675233917,0.0680372675233917,0.00657002781303512,0.0145692558074945,40.6458333333333,39.8125873302537,-0.954827096595698,-0.954827096595698,0.236125661228253,0.236125661228253,0.615024978082891,0.615024978082891,s1_q40_miss0.90_mac4.REF.lates.EXT.noInv,10767,0.550003
62,478,1,raxml,Lates,40,0.9,4,INT,REF,0.264143101193991,0.264143101193991,0.00316674336771713,0.0263866595090735,46.4166666666667,34.2759970187769,-1.083222286202,-1.083222286202,0.656209686436656,0.656209686436656,1.0515828866328,1.0515828866328,s1_q40_miss0.90_mac4.REF.lates.INT.noInv,2528,0.0397409
63,779,1,raxml,Lates,40,0.9,5,EXT,REF,0.564394702857467,0.564394702857467,0.00567691479530303,0.0564362227004833,31.4375,38.0251351641953,0.755662665808308,0.755662665808308,0.716613925355511,0.716613925355511,1.01314382550262,1.01314382550262,s1_q40_miss0.90_mac5.REF.lates.EXT.noInv,9988,0.550003
64,450,1,raxml,Lates,40,0.9,5,INT,REF,0.310345954296022,0.310345954296022,0.00378134204900472,0.0310103984879724,43.0416666666667,39.4590864509824,-0.274938781755647,-0.274938781755647,0.258090839016927,0.258090839016927,0.543638150269698,0.543638150269698,s1_q40_miss0.90_mac5.REF.lates.INT.noInv,2404,0.0397409
65,175,1,raxml,Lates,40,0.9,10,EXT,REF,0.030018782167482,0.030018782167482,0.00933128109282728,0.0267237959626594,38.7291666666667,37.0122116612442,-3.1434914545659,-3.1434914545659,0.255345191793343,0.255345191793343,0.623261919753644,0.623261919753644,s1_q40_miss0.90_mac10.REF.lates.EXT.noInv,7353,0.550003
66,471,1,raxml,Lates,40,0.9,10,INT,REF,0.268165810219765,0.268165810219765,0.00325116244304496,0.0267864814964163,46.0208333333333,37.4088905028268,-1.47395801764505,-1.47395801764505,0.562857680834788,0.562857680834788,0.908809231006414,0.908809231006414,s1_q40_miss0.90_mac10.REF.lates.INT.noInv,1857,0.0397409
67,741,2,raxml,Lates,40,0,0,INT,REF,0.0562782607852672,0.0562782607852672,0.0083399129455643,0.0223120653277717,42.625,37.0512152728016,-2.14857782334099,-2.14857782334099,0.2278887195575,0.2278887195575,0.568348975281957,0.568348975281957,s2_q40_miss0_mac0.REF.lates.INT.noInv,74597,0.0360989
68,117,2,raxml,Lates,40,0,1,INT,REF,0.413115928873287,0.413115928873287,0.00473015276088253,0.0412803544951884,41.9375,32.4387516156676,-0.231631786213635,-0.231631786213635,0.620516272530059,0.620516272530059,1.00490688383187,1.00490688383187,s2_q40_miss0_mac1.REF.lates.INT.noInv,74597,0.0360989
69,11,2,raxml,Lates,40,0,2,INT,REF,0.413115928873287,0.413115928873287,0.00473015276088253,0.0412803544951884,41.9375,32.4387516156676,-0.231631786213635,-0.231631786213635,0.620516272530059,0.620516272530059,1.00490688383187,1.00490688383187,s2_q40_miss0_mac2.REF.lates.INT.noInv,74597,0.0360989
70,189,2,raxml,Lates,40,0,3,EXT,REF,0.119693335613799,0.119693335613799,0.00620148682719511,0.0177947976872744,49.0416666666667,34.6937717957912,3.31606840694467,3.31606840694467,0.582077211399879,0.582077211399879,0.939011350465842,0.939011350465842,s2_q40_miss0_mac3.REF.lates.EXT.noInv,39881,0.556455
71,348,2,raxml,Lates,40,0,3,INT,REF,0.0258857171035069,0.0258857171035069,0.00566298730363722,0.0176809752388458,44.2291666666667,33.3334153367786,-1.69902034048569,-1.69902034048569,0.582077211399879,0.582077211399879,1.05981982830355,1.05981982830355,s2_q40_miss0_mac3.REF.lates.INT.noInv,9952,0.0360989
72,140,2,raxml,Lates,40,0,4,EXT,REF,0.068742718160834,0.068742718160834,0.00715446174560505,0.0190725194187636,46.1875,35.6177437552236,-0.0618884672051149,-0.0618884672051149,0.650718391989487,0.650718391989487,0.985687353266775,0.985687353266775,s2_q40_miss0_mac4.REF.lates.EXT.noInv,32303,0.556455
73,340,2,raxml,Lates,40,0,4,INT,REF,0.0236567340862351,0.0236567340862351,0.00805803862415286,0.0296122986005,31.0416666666667,35.1809657998459,-4.13081898462884,-4.13081898462884,0.47499696968009,0.47499696968009,0.788000753168704,0.788000753168704,s2_q40_miss0_mac4.REF.lates.INT.noInv,8743,0.0360989
74,751,2,raxml,Lates,40,0,5,EXT,REF,0.0515388369656899,0.0515388369656899,0.00635965646518402,0.0138472202964283,41.0416666666667,36.1886066079775,-0.0794002296935732,-0.0794002296935732,0.669937922554577,0.669937922554577,0.999415589384697,0.999415589384697,s2_q40_miss0_mac5.REF.lates.EXT.noInv,27613,0.556455
75,322,2,raxml,Lates,40,0,5,INT,REF,0.0782137601324951,0.0782137601324951,0.00585420570244774,0.0170052317590458,45.7708333333333,36.368819696263,0.0184196008863069,0.0184196008863069,0.376153669631054,0.376153669631054,0.837422403193221,0.837422403193221,s2_q40_miss0_mac5.REF.lates.INT.noInv,7820,0.0360989
76,82,2,raxml,Lates,40,0,10,EXT,REF,0.0275453537166052,0.0275453537166052,0.00944095729923047,0.0314547353746597,48.2916666666667,34.0456254154492,-4.17502826319687,-4.17502826319687,0.617770625306475,0.617770625306475,1.04609159218563,1.04609159218563,s2_q40_miss0_mac10.REF.lates.EXT.noInv,17459,0.556455
77,280,2,raxml,Lates,40,0,10,INT,REF,0.0394298973589341,0.0394298973589341,0.0076930405370029,0.0211667492266944,38.75,36.7518996469512,-3.01786865500641,-3.01786865500641,0.546383797493282,0.546383797493282,0.92528311434792,0.92528311434792,s2_q40_miss0_mac10.REF.lates.INT.noInv,5138,0.0360989
78,497,2,raxml,Lates,40,0.25,0,EXT,REF,0.0713076151980423,0.0713076151980423,0.00694282469582626,0.0172959805640777,51.4583333333333,37.8125040296581,-0.83406257284886,-0.83406257284886,0.285547311252771,0.285547311252771,0.609533683635722,0.609533683635722,NA,NA,0.556455
79,228,2,raxml,Lates,40,0.25,0,INT,REF,0.290132260778185,0.290132260778185,0.00354113515122152,0.0289923553156795,36.5833333333333,32.891073181571,-1.17988356821373,-1.17988356821373,0.636990155871565,0.636990155871565,1.03236335606771,1.03236335606771,s2_q40_miss0.25_mac0.REF.lates.INT.noInv,40619,0.0360989
80,507,2,raxml,Lates,40,0.25,1,EXT,REF,0.0986636260024798,0.0986636260024798,0.00530655229572149,0.0141016406768879,54.5416666666667,34.440178375334,0.438029780592912,0.438029780592912,0.623261919753644,0.623261919753644,0.930774408795089,0.930774408795089,NA,NA,0.556455
81,63,2,raxml,Lates,40,0.25,1,INT,REF,0.290132260778185,0.290132260778185,0.00354113515122152,0.0289923553156795,36.5833333333333,32.891073181571,-1.17988356821373,-1.17988356821373,0.636990155871565,0.636990155871565,1.03236335606771,1.03236335606771,s2_q40_miss0.25_mac1.REF.lates.INT.noInv,40619,0.0360989
82,657,2,raxml,Lates,40,0.25,2,EXT,REF,0.265012585025795,0.265012585025795,0.00324789827767162,0.0264724287419973,47.2291666666667,36.7575377033634,-1.74130869858488,-1.74130869858488,0.593059800294216,0.593059800294216,0.977450411596023,0.977450411596023,s2_q40_miss0.25_mac2.REF.lates.EXT.noInv,167985,0.556455
83,4,2,raxml,Lates,40,0.25,2,INT,REF,0.290132260778185,0.290132260778185,0.00354113515122152,0.0289923553156795,36.5833333333333,32.891073181571,-1.17988356821373,-1.17988356821373,0.636990155871565,0.636990155871565,1.03236335606771,1.03236335606771,s2_q40_miss0.25_mac2.REF.lates.INT.noInv,40619,0.0360989
84,172,2,raxml,Lates,40,0.25,3,EXT,REF,0.104148346435861,0.104148346435861,0.00568628064040295,0.0154105010615534,48.5416666666667,34.4142216602711,1.47783339780481,1.47783339780481,0.568348975281957,0.568348975281957,0.930774408795089,0.930774408795089,s2_q40_miss0.25_mac3.REF.lates.EXT.noInv,32814,0.556455
