,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps
359,359,9,raxml,40,0.9,0.1,INT,REF,0.0280411452854037,0.0803793521478796,0.00611044226029981,0.0182394410561466,42.375,31.8230646985565,-0.876975308127201,0.693531791278275,0.546383797493282,0.627910821693654,0.881352758770571,1.17662568389442,OUTFILE_s9_q40_miss0.90_maf0.10_INT.noInv.phy,1552
360,360,4,raxml,40,0.75,0.1,INT,REF,0.033217395477661,0.076521246303041,0.00638500215162017,0.0218733966774237,36.5208333333333,34.1510970406225,1.63642820933486,3.78968614766196,0.354188491842379,0.701449926937055,0.661700980883824,1.22753737213985,OUTFILE_s4_q40_miss0.75_maf0.10_INT.noInv.phy,2743
361,361,1,raxml,40,0.9,0.1,INT,REF,0.0314036111791231,0.0655929592852932,0.00658964487436987,0.0215243909485595,42.2916666666667,34.208346830968,0.785126779150853,3.17215662246463,0.43106661410274,0.545886435076015,0.744070397591354,1.11157186002525,OUTFILE_s1_q40_miss0.90_maf0.10_INT.noInv.phy,1819
362,362,7,raxml,40,0.75,0.1,INT,REF,0.0281763700591254,0.0690536632125312,0.00661705204661804,0.0214996443320975,35.8958333333333,32.1401449660657,1.05664691490333,4.82190573617405,0.417338377984819,0.574170706323477,0.889589700441324,1.12854242277373,NA,NA
363,363,9,raxml,40,0,0.1,INT,REF,0.699477118937442,0.0831727754027754,0.00974294884200199,0.070188860610509,42.125,31.7889483003536,3.09403886879925,2.87685920801091,0.532655561375361,0.610940258945177,0.851150639311143,1.1879393923934,OUTFILE_s9_q40_miss0_maf0.10_INT.noInv.phy,34391
364,364,1,raxml,40,0,0.1,INT,REF,0.812262661180347,0.0685057974758504,0.0105240480245069,0.0812981801241846,40.3958333333333,33.6115099228044,2.71926986808999,2.49894902547705,0.529909914151776,0.588312841947208,0.870370169876234,1.14268455839746,OUTFILE_s1_q40_miss0_maf0.10_INT.noInv.phy,40471
365,365,5,raxml,40,0.5,0.1,INT,REF,0.0407288612508693,0.237448362986876,0.00712263870861551,0.0232677378156291,50.75,34.853797985909,-0.736182510459814,3.93884112541157,0.636990155871565,0.842871283174365,0.928028761571504,1.35198816562868,OUTFILE_s5_q40_miss0.50_maf0.10_INT.noInv.phy,4179
366,366,8,raxml,40,0.25,0.1,INT,REF,0.0332616357546974,0.267043970961473,0.00835868314855113,0.0263238171554082,34.1041666666667,34.5144062325959,-2.50158163772996,6.47230234591005,0.656209686436656,0.659023520065862,1.0515828866328,1.23036579926459,OUTFILE_s8_q40_miss0.25_maf0.10_INT.noInv.phy,6375
367,367,4,raxml,40,0.9,0.1,INT,REF,0.0383874598478178,0.0665606808258162,0.00642070308767684,0.0212251906479611,32.6041666666667,31.8425244798246,0.183754418045578,3.28537355899509,0.362425433513132,0.585484414822461,0.653464039213071,1.11722871427475,OUTFILE_s4_q40_miss0.90_maf0.10_INT.noInv.phy,1243
368,368,7,raxml,40,0.9,0.1,INT,REF,0.0316990976140256,0.184500605106518,0.00681751759148499,0.0217054386822548,34.8958333333333,29.2132581263133,-1.13825128004735,0.241739130818506,0.41184708353765,0.455376767084137,0.807220283733794,1.05500331753033,NA,NA
