,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin
121,121,3,raxml,40,0.25,0,INT,REF,0.303258514224397,0.303258514224397,0.00372457535399349,0.0302972652265454,43.375,34.8764536797622,-0.0569689451216415,-0.0569689451216415,0.323986372382951,0.323986372382951,0.763289928156445,0.763289928156445
122,122,5,raxml,40,0.25,0,INT,REF,0.27916694229169,0.27916694229169,0.00340478410685948,0.0278876062300053,41.375,33.6677287242072,-1.01841265956293,-1.01841265956293,0.546383797493282,0.546383797493282,0.941756997689426,0.941756997689426
123,123,2,raxml,40,0.25,0,INT,REF,0.285765110237901,0.285765110237901,0.00349985500886806,0.0285534951869647,45.2708333333333,34.7757188360985,1.03334136027108,1.03334136027108,0.288292958476355,0.288292958476355,0.634244508647981,0.634244508647981
124,124,1,raxml,40,0.25,0,INT,REF,0.328583172891603,0.328583172891603,0.0040395916656795,0.0328296611021876,36.7291666666667,31.9412623042461,-1.81789592938527,-1.81789592938527,0.57658591695271,0.57658591695271,0.960976528254517,0.960976528254517
125,125,10,raxml,40,0.25,0,INT,REF,0.273379122684822,0.273379122684822,0.00332871224650533,0.0273090976797202,43.5416666666667,36.4002328337967,-1.09798738890115,-1.09798738890115,0.439303555773493,0.439303555773493,0.752307339262107,0.752307339262107
126,126,8,raxml,40,0.25,0,INT,REF,0.305057131361888,0.305057131361888,0.00375760138902769,0.0304873901026431,41.875,33.1602331691107,-1.66504131461101,-1.66504131461101,0.491470853021596,0.491470853021596,0.875861464323402,0.875861464323402
127,127,7,raxml,40,0.25,0,INT,REF,0.28111900865639,0.28111900865639,0.00344426553749243,0.0280945493165917,35.7291666666667,33.5145186597228,-1.72328178320497,-1.72328178320497,0.529909914151776,0.529909914151776,0.936265703242258,0.936265703242258
128,128,7,raxml,40,0,0,EXT,REF,0.307296466869685,0.307296466869685,0.0035130251327283,0.0307068852602749,42.2916666666667,30.08990665106,-2.22906255547329,-2.22906255547329,0.47499696968009,0.47499696968009,0.881352758770571,0.881352758770571
129,129,7,raxml,40,0.75,0,EXT,REF,0.243716438406252,0.243716438406252,0.00301273312047585,0.0243483697150199,38.8541666666667,30.2218672299586,-2.37620755367725,-2.37620755367725,0.55736638638762,0.55736638638762,0.947248292136595,0.947248292136595
130,130,4,raxml,40,0.9,0,EXT,REF,0.28056860454559,0.28056860454559,0.00348292945441559,0.0280173149907089,35.7291666666667,35.2231425273718,-2.1002711746663,-2.1002711746663,0.733087808697017,0.733087808697017,1.09002194776298,1.09002194776298
131,131,9,raxml,40,0.25,0,INT,REF,0.29167450327486,0.29167450327486,0.00355752564687854,0.0291403836459345,40.1666666666667,34.9439267138711,-1.36174472909157,-1.36174472909157,0.653464039213071,0.653464039213071,1.07629371164506,1.07629371164506
132,132,4,raxml,40,0.75,0,EXT,REF,0.287272637365023,0.287272637365023,0.00357793596776019,0.0286896262008868,39.3125,33.9681679837199,-1.45633802921698,-1.45633802921698,0.661700980883824,0.661700980883824,1.02961770884412,1.02961770884412
133,133,7,raxml,40,0.9,0,EXT,REF,0.2325608963142,0.2325608963142,0.00285339472037301,0.0232305482852396,38.0625,30.6610892438123,-2.44780490612519,-2.44780490612519,0.579331564176294,0.579331564176294,0.963722175478101,0.963722175478101
134,134,9,raxml,40,0.25,0,EXT,REF,0.276889550557275,0.276889550557275,0.00332023641990514,0.0276550650262491,46.2291666666667,39.961811335927,-0.944027598488643,-0.944027598488643,0.774272517050782,0.774272517050782,1.18611960058843,1.18611960058843
135,135,6,raxml,40,0.25,0,INT,REF,0.317207547448373,0.317207547448373,0.00389693136383307,0.0316968670297496,36.7916666666667,34.8662845944107,0.36589367281724,0.36589367281724,0.263582133464096,0.263582133464096,0.604042389188553,0.604042389188553
136,136,3,raxml,40,0.5,0,INT,REF,0.28527542642167,0.28527542642167,0.00354091112026489,0.0285015832427118,40.0416666666667,35.5300043016288,-0.893759229977126,-0.893759229977126,0.458523086338584,0.458523086338584,0.903317936559246,0.903317936559246
137,137,5,raxml,40,0.5,0,INT,REF,0.260162280719923,0.260162280719923,0.00321803408321943,0.0259886920387322,44.3541666666667,32.9858058340981,-1.27360212253929,-1.27360212253929,0.466760028009337,0.466760028009337,0.922537467124336,0.922537467124336
138,138,2,raxml,40,0.5,0,INT,REF,0.261417033460325,0.261417033460325,0.00323953820206644,0.0261222670142353,49.5,35.3469129531724,0.890584749145473,0.890584749145473,0.249853897346174,0.249853897346174,0.628753214200812,0.628753214200812
139,139,4,raxml,40,0.25,0,INT,REF,0.324795930084082,0.324795930084082,0.00400043396577951,0.0324495428803882,36.1041666666667,36.3524353618515,-1.96117454004877,-1.96117454004877,0.609533683635722,0.609533683635722,0.966467822701685,0.966467822701685
140,140,10,raxml,40,0.5,0,INT,REF,0.258512234831709,0.258512234831709,0.00317890275021375,0.0258249446707097,43.8541666666667,36.7683892814821,-1.10992233237248,-1.10992233237248,0.57658591695271,0.57658591695271,0.911554878229998,0.911554878229998
141,141,1,raxml,40,0.5,0,INT,REF,0.302243302623984,0.302243302623984,0.00377233195756881,0.0302003221921221,38.8541666666667,33.8010383721486,-1.4734081742381,-1.4734081742381,0.55736638638762,0.55736638638762,0.897826642112077,0.897826642112077
142,142,7,raxml,40,0.5,0,INT,REF,0.262842259753253,0.262842259753253,0.003260265802569,0.0262678480220433,38.5416666666667,32.8354753234411,-2.07526761842329,-2.07526761842329,0.447540497444246,0.447540497444246,0.864878875429065,0.864878875429065
143,143,8,raxml,40,0.5,0,INT,REF,0.288470585094929,0.288470585094929,0.00359474545877867,0.0288306743152772,38.7291666666667,33.2992489745565,-1.94881920202893,-1.94881920202893,0.406355789090481,0.406355789090481,0.8236941670753,0.8236941670753
144,144,5,raxml,40,0,0,INT,REF,0.399730396087664,0.399730396087664,0.00458431848282255,0.0399372441996836,41.6041666666667,31.7508516108495,-0.619513526131364,-0.619513526131364,0.505199089139517,0.505199089139517,0.944502644913011,0.944502644913011
145,145,2,raxml,40,0.25,1,EXT,REF,0.268985715870602,0.268985715870602,0.00322969282203504,0.0268709338528268,41.6875,31.7839490135134,-1.60770678104767,-1.60770678104767,0.285547311252771,0.285547311252771,0.653464039213071,0.653464039213071
146,146,1,raxml,40,0,0,INT,REF,0.435140582567776,0.435140582567776,0.00505928354138191,0.0434774784716993,35.0416666666667,31.8880744288541,-1.84934093719987,-1.84934093719987,0.551875091940451,0.551875091940451,0.881352758770571,0.881352758770571
147,147,7,raxml,40,0,0,INT,REF,0.365213763140519,0.365213763140519,0.00425263598780381,0.0364964865978152,35.6666666666667,32.2340729817519,-1.33004531586914,-1.33004531586914,0.590314153070632,0.590314153070632,0.974704764372438,0.974704764372438
148,148,6,raxml,40,0,0,INT,REF,0.416526894777002,0.416526894777002,0.00481254546397962,0.041622311728621,39.1458333333333,34.6778423236935,-1.92675842659826,-1.92675842659826,0.282801664029186,0.282801664029186,0.617770625306475,0.617770625306475
149,149,3,raxml,40,0,0,INT,REF,0.410762137073557,0.410762137073557,0.00475676286702547,0.0410386915780448,41.2083333333333,35.3318362455487,-1.06819789741865,-1.06819789741865,0.535401208598945,0.535401208598945,0.914300525453583,0.914300525453583
150,150,3,raxml,40,0.75,0,INT,REF,0.268852401825283,0.268852401825283,0.00333235462976896,0.026860670418054,38.3333333333333,34.6620973529849,-1.11449008278052,-1.11449008278052,0.398118847419728,0.398118847419728,0.76054428093286,0.76054428093286
151,151,10,raxml,40,0,0,INT,REF,0.378341879650388,0.378341879650388,0.00435128157678922,0.0377988619726716,44.75,37.2373068477917,-1.03514181815533,-1.03514181815533,0.458523086338584,0.458523086338584,0.777018164274366,0.777018164274366
152,152,8,raxml,40,0,0,INT,REF,0.408019857982304,0.408019857982304,0.00473785315367829,0.04077387733736,34.6458333333333,35.9825546284398,-1.34716343462519,-1.34716343462519,0.496962147468764,0.496962147468764,0.875861464323402,0.875861464323402
153,153,5,raxml,40,0.9,0,INT,REF,0.226190107059659,0.226190107059659,0.00273033507485549,0.0225973021805425,32.9583333333333,32.8348273411758,-1.9676853744899,-1.9676853744899,0.568348975281957,0.568348975281957,0.92528311434792,0.92528311434792
154,154,9,raxml,40,0.5,0,INT,REF,0.271616630513797,0.271616630513797,0.00335232939954472,0.0271362252909286,40.2708333333333,36.2172755201063,-0.559139428548812,-0.559139428548812,0.785255105945119,0.785255105945119,1.19710218948277,1.19710218948277
155,155,5,raxml,40,0.75,0,INT,REF,0.241431470831587,0.241431470831587,0.00297832722845199,0.0241204549152216,39.0208333333333,33.6903860163264,-1.97533509533557,-1.97533509533557,0.510690383586686,0.510690383586686,0.889589700441324,0.889589700441324
156,156,2,raxml,40,0.75,0,INT,REF,0.248399048716447,0.248399048716447,0.00307359679032493,0.0248208001200943,42.7291666666667,35.5346636778095,0.59547259093539,0.59547259093539,0.269073427911265,0.269073427911265,0.582077211399879,0.582077211399879
157,157,7,raxml,40,0.9,0,INT,REF,0.246986957665305,0.246986957665305,0.00298986406512595,0.024679639725985,33.9583333333333,32.0351923062636,-1.54594360732807,-1.54594360732807,0.529909914151776,0.529909914151776,0.919791819900752,0.919791819900752
158,158,10,raxml,40,0.75,0,INT,REF,0.243949559737511,0.243949559737511,0.00298717465543458,0.0243704768218655,42.3541666666667,37.1377479486174,-0.802393856528024,-0.802393856528024,0.47499696968009,0.47499696968009,0.820948519851716,0.820948519851716
159,159,1,raxml,40,0.9,0,INT,REF,0.27717587014907,0.27717587014907,0.00339187729836124,0.0276920011598539,32.2083333333333,31.498705365718,-1.66698633508589,-1.66698633508589,0.551875091940451,0.551875091940451,0.936265703242258,0.936265703242258
160,160,6,raxml,40,0.5,0,INT,REF,0.296669210271778,0.296669210271778,0.00367667724016444,0.0296455458164315,38.625,34.4016482781758,1.3400195726073,1.3400195726073,0.304766841817861,0.304766841817861,0.628753214200812,0.628753214200812
161,161,1,raxml,40,0.25,1,EXT,REF,0.289617794921087,0.289617794921087,0.00350029842015178,0.0289316882799271,35.0625,32.9760753054876,-1.12131534443812,-1.12131534443812,0.472251322456505,0.472251322456505,0.834676755969637,0.834676755969637
162,162,9,raxml,40,0,0,INT,REF,0.409087048346978,0.409087048346978,0.00466750315792022,0.0408747886618843,40.7708333333333,35.6198842289285,-0.795140240541843,-0.795140240541843,0.669937922554577,0.669937922554577,1.08178500609223,1.08178500609223
163,163,4,raxml,40,0,0,INT,REF,0.438030280448877,0.438030280448877,0.00507324641873709,0.0437650605778796,38.8333333333333,36.5247414445147,-0.95140021584885,-0.95140021584885,0.636990155871565,0.636990155871565,1.01039817827903,1.01039817827903
164,164,3,raxml,40,0.9,0,INT,REF,0.257282948105046,0.257282948105046,0.0031483008003656,0.0257012305316077,37.8541666666667,33.0260951520598,-1.3344623613689,-1.3344623613689,0.389881905748975,0.389881905748975,0.757798633709276,0.757798633709276
165,165,1,raxml,40,0.75,0,INT,REF,0.274584620895627,0.274584620895627,0.0034239205792458,0.0274385408144974,32.9791666666667,31.6627773834072,-1.67325004285532,-1.67325004285532,0.562857680834788,0.562857680834788,0.985687353266775,0.985687353266775
166,166,7,raxml,40,0.75,0,INT,REF,0.25029011692378,0.25029011692378,0.00309608278375412,0.0250124394945369,38.1666666666667,31.6646882547342,-2.03760009526069,-2.03760009526069,0.543638150269698,0.543638150269698,0.928028761571504,0.928028761571504
167,167,3,raxml,40,0.25,1,EXT,REF,0.283055013909019,0.283055013909019,0.00341033248474891,0.0282720850329178,44.3541666666667,36.3145182755968,0.457109941730344,0.457109941730344,0.450286144667831,0.450286144667831,0.884098405994155,0.884098405994155
168,168,10,raxml,40,0.9,0,INT,REF,0.233259386438812,0.233259386438812,0.00277398564626857,0.0233023304260568,43.0833333333333,36.1838293101504,-1.97956485755109,-1.97956485755109,0.439303555773493,0.439303555773493,0.790746400392288,0.790746400392288
169,169,8,raxml,40,0.75,0,INT,REF,0.270271850611647,0.270271850611647,0.00335796626181237,0.0270124028465312,34.2291666666667,35.2125700375943,-2.25237252611386,-2.25237252611386,0.436557908549909,0.436557908549909,0.826439814298884,0.826439814298884
