,tree.num,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,avg_dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin,RF.Dist.ML,Q.Dist.ML,CI.Dist.ML,std.gamma,std.colless,std.sackin,std.sites,std.ingroup.gamma,std.ingroup.colless,std.ingroup.sackin,ml.tree
422,422,26,SHORT,astral,40,0.75,4,INT,REF,NA,NA,0.91875,0.168088439234396,0.24710825012259,0.251730014102411,0.65895533366024,0.879640835796065,0.0723997211190378,0.00630852340936375,0.0634192529687038,0,-0.148264950073554,-0.345951550171626,0,0,-0.0169705627484771,-0.0113137084989847,66
423,423,17,SHORT,astral,40,0.75,4,INT,REF,35_0_0,0.0397923,0.93625,0.145421251629643,0.332223314053704,0.381837661840736,0.716613925355511,0.953179941039466,0.0407045045618856,0.00168067226890756,0.0257151517054361,0,-0.172975775085813,-0.34869719739521,0,0,0,0,37
424,424,22,SHORT,astral,40,0.25,5,EXT,REF,0_0_0,0.375802,0.900625,0.179827414306524,0.233380014004668,0.280014285349873,0.738579103144186,0.913581961293019,0.0249961703205464,0.000864345738295318,0.0267836053115799,0,-0.172975775085813,-0.288292958476355,0,0,0,0,62
425,425,22,SHORT,astral,40,0.5,5,EXT,REF,0_0_0,0.375802,0.907083333333333,0.176031408383813,0.233380014004668,0.280014285349873,0.738579103144186,0.913581961293019,0.0416602838675741,0.0014405762304922,0.0446393421859658,0,-0.172975775085813,-0.288292958476355,0,0,0,0,62
426,426,22,SHORT,astral,40,0.75,5,INT,REF,43_0_0,0.0440077,0.862916666666667,0.202000193104325,0.211414836215994,0.268700576850888,0.711122630908342,0.902268252794035,0.157056507697301,0.0259423769507803,0.103848658578371,0,-0.194940952874488,-0.315749430712198,0,0,-0.0113137084989848,-0.0113137084989848,62
427,427,26,SHORT,astral,40,0.9,4,EXT,REF,NA,NA,0.917291666666667,0.162699822585962,0.260836486240512,0.268700576850888,0.634244508647981,0.885297690045557,0.0779928729023373,0.00602641056422569,0.0582155231242762,0,-0.134536713955632,-0.370662375183885,0,0,0,-0.00565685424949236,66
428,428,26,SHORT,astral,40,0,5,EXT,REF,NA,NA,0.904375,0.162427152247505,0.24710825012259,0.268700576850888,0.615024978082891,0.89095454429505,0.0537984350962162,0.00256302521008403,0.0506061778498875,0,-0.148264950073554,-0.389881905748975,0,0,0,0,66
429,429,26,SHORT,astral,40,0.25,5,EXT,REF,NA,NA,0.90375,0.161002510883024,0.24710825012259,0.268700576850888,0.615024978082891,0.89095454429505,0.0537984350962162,0.00256302521008403,0.0506061778498875,0,-0.148264950073554,-0.389881905748975,0,0,0,0,66
430,430,26,SHORT,astral,40,0.5,5,EXT,REF,NA,NA,0.897916666666667,0.163342198340984,0.24710825012259,0.268700576850888,0.615024978082891,0.89095454429505,0.0537984350962159,0.00256302521008403,0.0506061778498875,0,-0.148264950073554,-0.389881905748975,0,0,0,0,66
431,431,16,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.375392,0.858125,0.196746475271896,0.39262755297256,0.478004184082106,0.864878875429065,1.03237590053236,0.0731819610239612,0.00908763505402161,0.0492511955955133,0,-0.200432247321656,-0.277310369582018,0,0,0.00565685424949236,0,36
432,432,19,SHORT,astral,40,0.9,5,INT,REF,42_0_0,0.03475,0.833125,0.213024384279998,0.277310369582018,0.51194530957906,0.628753214200812,1.06631702602931,0.156601658484552,0.0113145258103241,0.112133674058994,0,-0.340460255724457,-0.543638150269698,0,0,0.014142135623731,0.00282842712474607,59
433,433,19,SHORT,astral,40,0,10,INT,REF,42_0_0,0.03475,0.805,0.217578550256947,0.433812261326325,0.557200143574999,0.939011350465842,1.10025815152627,0.205148580591026,0.0145918367346939,0.125092720380457,0,-0.18395836398015,-0.233380014004668,0,0,0.0593969696196701,0.0367695526217005,59
434,434,20,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.378283,0.916666666666667,0.159298105841917,0.323986372382951,0.543058007951268,0.642481450318734,1.11440028715,0.0973397770158388,0.00424969987995198,0.0763563949361098,0,-0.332223314053704,-0.579331564176294,0,0,0.00565685424949236,0,60
435,435,19,SHORT,astral,40,0.25,10,INT,REF,42_0_0,0.03475,0.805,0.217578550256947,0.433812261326325,0.557200143574999,0.939011350465842,1.10025815152627,0.205148580591026,0.0145918367346939,0.125092720380457,0,-0.18395836398015,-0.233380014004668,0,0,0.0593969696196701,0.0367695526217005,59
436,436,16,SHORT,astral,40,0,5,INT,REF,11_0_0,0.0364154,0.87875,0.177543821381197,0.373408022407469,0.478004184082106,0.834676755969637,1.03237590053236,0.0969267366073031,0.00995198079231693,0.0750684883858719,0,-0.219651777886747,-0.307512489041445,0,0,0.00565685424949236,0,36
437,437,18,SHORT,astral,40,0.9,4,EXT,REF,0_0_0,0.302315,0.85875,0.213238703524597,0.269073427911265,0.311126983722081,0.680920511448915,0.916410388417766,0.206248019965893,0.0513925570228091,0.141333631902939,0,-0.0686411805896083,-0.304766841817861,0,0,0.101823376490863,0.045254833995939,38
438,438,17,SHORT,astral,40,0,5,EXT,REF,0_0_0,0.330525,0.909583333333333,0.172589271791698,0.293784252923524,0.39315137033972,0.650718391989487,0.958836795288958,0.0754825646778552,0.00391356542617047,0.0588400100809126,0,-0.211414836215994,-0.414592730761234,0,0,0.0113137084989848,0.00565685424949236,37
439,439,17,SHORT,astral,40,0.25,5,EXT,REF,0_0_0,0.330525,0.910416666666667,0.170705149971963,0.340460255724457,0.39315137033972,0.702885689237589,0.958836795288958,0.0754825646778552,0.00391356542617047,0.0588400100809126,0,-0.16473883341506,-0.362425433513132,0,0,0.0113137084989848,0.00565685424949236,37
440,440,17,SHORT,astral,40,0.5,5,EXT,REF,0_0_0,0.330525,0.911875,0.16856915053069,0.340460255724457,0.39315137033972,0.702885689237589,0.958836795288958,0.0754825646778552,0.00391356542617047,0.0588400100809126,0,-0.16473883341506,-0.362425433513132,0,0,0.0113137084989848,0.00565685424949236,37
441,441,20,SHORT,astral,40,0.9,5,INT,REF,4_0_0,0.0398212,0.901666666666667,0.17358955421722,0.263582133464096,0.545886435076015,0.598551094741385,1.11722871427475,0.0916801075679734,0.00507202881152461,0.0801435380942884,0,-0.39262755297256,-0.623261919753644,0,0,0.00848528137423854,0.00282842712474607,60
442,442,21,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.462448,0.877708333333333,0.180651770145597,0.236125661228253,0.455376767084137,0.532655561375361,1.00974848353439,0.128329586240709,0.0168607442977191,0.100880293082457,0,-0.403610141866897,-0.656209686436656,0,0,-0.0650538238691623,-0.0707106781186548,61
443,443,26,SHORT,astral,40,0.9,4,INT,REF,NA,NA,0.936041666666667,0.145012685920971,0.263582133464096,0.251730014102411,0.697394394790421,0.879640835796065,0.0864976475679683,0.00687274909963986,0.0728056856996648,0,-0.131791066732048,-0.307512489041445,0,0,-0.0169705627484771,-0.0113137084989847,66
444,444,17,SHORT,astral,40,0.9,4,INT,REF,35_0_0,0.0397923,0.94125,0.127356510831068,0.32947766683012,0.381837661840736,0.697394394790421,0.953179941039466,0.0407045045618858,0.00168067226890756,0.0257151517054363,0,-0.175721422309397,-0.367916727960301,0,0,0,0,37
445,445,19,SHORT,astral,40,0.25,5,EXT,REF,0_0_0,0.433969,0.876666666666667,0.181346422139217,0.356934139065963,0.51194530957906,0.790746400392288,1.07197388027881,0.0991537817150718,0.00770108043217287,0.0605727275113628,0,-0.260836486240512,-0.381644964078222,0,0,0.014142135623731,0.00848528137423843,59
446,446,19,SHORT,astral,40,0,5,EXT,REF,0_0_0,0.433969,0.875208333333333,0.185012818225661,0.356934139065963,0.51194530957906,0.790746400392288,1.07197388027881,0.0991537817150718,0.00770108043217287,0.0605727275113628,0,-0.260836486240512,-0.381644964078222,0,0,0.014142135623731,0.00848528137423843,59
447,447,20,SHORT,astral,40,0,10,INT,REF,4_0_0,0.0398212,0.862708333333333,0.182718706996642,0.255345191793343,0.560028570699746,0.573840269729126,1.12571399564898,0.160229348091,0.0101620648259304,0.122447450240565,0,-0.400864494643313,-0.647972744765902,0,0,0.0226274169979696,0.0113137084989847,60
448,448,18,SHORT,astral,40,0.9,4,INT,REF,25_0_0,0.0417308,0.824375,0.220182769824661,0.24710825012259,0.248901586977665,0.680920511448915,0.888126117170304,0.130195247994294,0.0211644657863145,0.0937617508593654,0,-0.090606358378283,-0.304766841817861,0,0,0.0395979797464467,0.0169705627484771,38
449,449,22,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.375802,0.908958333333333,0.167144218315537,0.233380014004668,0.280014285349873,0.738579103144186,0.913581961293019,0.0333282270940601,0.00115246098439376,0.0357114737487729,0,-0.172975775085813,-0.288292958476355,0,0,0,0,62
450,450,16,SHORT,astral,40,0.25,5,INT,REF,11_0_0,0.0364154,0.873333333333333,0.18215417053686,0.373408022407469,0.478004184082106,0.834676755969637,1.03237590053236,0.0969267366073031,0.00995198079231693,0.0750684883858719,0,-0.219651777886747,-0.307512489041445,0,0,0.00565685424949236,0,36
451,451,20,SHORT,astral,40,0.25,10,INT,REF,4_0_0,0.0398212,0.862708333333333,0.182718706996642,0.255345191793343,0.560028570699746,0.573840269729126,1.12571399564898,0.160229348091,0.0101620648259304,0.122447450240565,0,-0.400864494643313,-0.647972744765902,0,0,0.0226274169979696,0.0113137084989847,60
452,452,21,SHORT,astral,40,0.5,10,INT,REF,44_0_0,0.0379769,0.84125,0.206383499670323,0.464014380785752,0.531744299452284,0.92528311434792,1.08611601590254,0.251814899761058,0.0233553421368547,0.191154616300408,0,-0.175721422309397,-0.263582133464096,0,0,0.0113137084989848,0.00565685424949236,61
453,453,22,SHORT,astral,40,0.9,5,INT,REF,43_0_0,0.0440077,0.862291666666667,0.220938420065395,0.238871308451837,0.288499566724111,0.744070397591354,0.916410388417766,0.0675516041879646,0.00366146458583433,0.0639330457528321,0,-0.167484480638644,-0.282801664029186,0,0,0.00848528137423854,0.00282842712474618,62
454,454,22,SHORT,astral,40,0,10,INT,REF,43_0_0,0.0440077,0.85625,0.195987678726919,0.238871308451837,0.288499566724111,0.744070397591354,0.916410388417766,0.152686265743428,0.010516206482593,0.110614120758609,0,-0.167484480638644,-0.282801664029186,0,0,0.00848528137423854,0.00282842712474618,62
455,455,16,SHORT,astral,40,0.5,5,INT,REF,11_0_0,0.0364154,0.877708333333333,0.18354939718145,0.373408022407469,0.478004184082106,0.834676755969637,1.03237590053236,0.0890118114128558,0.00966386554621849,0.0664627241224191,0,-0.219651777886747,-0.307512489041445,0,0,0.00565685424949236,0,36
456,456,22,SHORT,astral,40,0.25,10,INT,REF,43_0_0,0.0440077,0.855,0.195915743939593,0.238871308451837,0.288499566724111,0.744070397591354,0.916410388417766,0.152686265743428,0.010516206482593,0.110614120758609,0,-0.167484480638644,-0.282801664029186,0,0,0.00848528137423854,0.00282842712474618,62
457,457,19,SHORT,astral,40,0.5,10,INT,REF,42_0_0,0.03475,0.797708333333333,0.217834991067398,0.422829672431987,0.551543289325507,0.939011350465842,1.09460129727678,0.2092157017972,0.0169567827130852,0.145745668031846,0,-0.194940952874488,-0.233380014004668,0,0,0.0537401153701776,0.0311126983722081,59
458,458,21,SHORT,astral,40,0.75,10,INT,REF,44_0_0,0.0379769,0.865833333333333,0.198117022514294,0.238871308451837,0.517602163828553,0.55736638638762,1.0776307345283,0.262727149348436,0.0227250900360144,0.189060099475572,0,-0.400864494643313,-0.631498861424396,0,0,-0.00282842712474618,-0.00282842712474607,61
459,459,16,SHORT,astral,40,0.9,5,EXT,REF,0_0_0,0.375392,0.862708333333333,0.191885821361862,0.244362602899006,0.480832611206852,0.546383797493282,1.03520432765711,0.0752849824749205,0.00310924369747899,0.0542705603194518,0,-0.34869719739521,-0.5958054475178,0,0,0.00848528137423854,0.00282842712474607,36
460,460,20,SHORT,astral,40,0.9,5,EXT,REF,0_0_0,0.378283,0.917708333333333,0.145078695934946,0.334968961277289,0.545886435076015,0.653464039213071,1.11722871427475,0.0856729641483243,0.00479591836734694,0.0813607565292104,0,-0.321240725159367,-0.568348975281957,0,0,0.00848528137423854,0.00282842712474607,60
461,461,17,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.330525,0.906666666666667,0.176795751048074,0.32947766683012,0.381837661840736,0.697394394790421,0.953179941039466,0.100071521967494,0.00477791116446579,0.074921741406526,0,-0.175721422309397,-0.367916727960301,0,0,0,0,37
462,462,19,SHORT,astral,40,0.5,5,EXT,REF,0_0_0,0.433969,0.878333333333333,0.175430574657962,0.356934139065963,0.51194530957906,0.790746400392288,1.07197388027881,0.0991537817150718,0.00770108043217287,0.0605727275113628,0,-0.260836486240512,-0.381644964078222,0,0,0.014142135623731,0.00848528137423843,59
463,463,20,SHORT,astral,40,0,10,EXT,REF,0_0_0,0.378283,0.865625,0.169729525133748,0.332223314053704,0.53457272657703,0.67817486422533,1.11157186002525,0.173728151906046,0.0116806722689076,0.141504451601811,0,-0.323986372382951,-0.543638150269698,0,0,-0.00282842712474618,-0.00282842712474629,60
464,464,21,SHORT,astral,40,0.9,5,EXT,REF,0_0_0,0.462448,0.911666666666667,0.161973642895713,0.271819075134849,0.438406204335659,0.667192275330993,0.998434775035405,0.145510528058954,0.0190756302521008,0.119441965671826,0,-0.367916727960301,-0.521672972481023,0,0,-0.0820243866176394,-0.0820243866176394,61
465,465,21,SHORT,astral,40,0.9,10,INT,REF,44_0_0,0.0379769,0.842708333333333,0.216114031989353,0.277310369582018,0.472347329832614,0.601296741964969,1.02106219203337,0.325163742517925,0.0362785114045618,0.234727013323293,0,-0.362425433513132,-0.587568505847047,0,0,-0.0480832611206852,-0.0593969696196699,61
466,466,16,SHORT,astral,40,0.75,5,INT,REF,11_0_0,0.0364154,0.877291666666667,0.190204140986013,0.376153669631054,0.480832611206852,0.837422403193221,1.03520432765711,0.0702356833307104,0.00284513805522209,0.0576067617004022,0,-0.216906130663162,-0.304766841817861,0,0,0.00848528137423854,0.00282842712474607,36
467,467,16,SHORT,astral,40,0,10,EXT,REF,0_0_0,0.375392,0.838958333333333,0.192710118354777,0.2278887195575,0.480832611206852,0.535401208598945,1.0408611819066,0.211476983846002,0.0148679471788715,0.115750654416627,0,-0.365171080736716,-0.606788036412138,0,0,0.00848528137423854,0.00848528137423843,36
468,468,18,SHORT,astral,40,0,5,EXT,REF,0_0_0,0.302315,0.840833333333333,0.214732226454285,0.236125661228253,0.229102597104441,0.691903100343252,0.879640835796065,0.131388547791714,0.0228151260504202,0.100708332791022,0,-0.10158894727262,-0.293784252923524,0,0,0.0197989898732233,0.00848528137423854,38
469,469,16,SHORT,astral,40,0.25,10,EXT,REF,0_0_0,0.375392,0.83875,0.192139410823208,0.2278887195575,0.480832611206852,0.535401208598945,1.0408611819066,0.211476983846002,0.0148679471788715,0.115750654416627,0,-0.365171080736716,-0.606788036412138,0,0,0.00848528137423854,0.00848528137423843,36
470,470,20,SHORT,astral,40,0.25,10,EXT,REF,0_0_0,0.378283,0.865208333333333,0.170256247216694,0.332223314053704,0.53457272657703,0.67817486422533,1.11157186002525,0.173728151906046,0.0116806722689076,0.141504451601811,0,-0.323986372382951,-0.543638150269698,0,0,-0.00282842712474618,-0.00282842712474629,60
471,471,20,SHORT,astral,40,0.5,10,INT,REF,4_0_0,0.0398212,0.862083333333333,0.176622669484657,0.255345191793343,0.545886435076015,0.573840269729126,1.11722871427475,0.1405898699524,0.00758103241296519,0.106009724558468,0,-0.400864494643313,-0.647972744765902,0,0,0.00848528137423854,0.00282842712474607,60
472,472,18,SHORT,astral,40,0.25,5,EXT,REF,0_0_0,0.302315,0.841041666666667,0.216197698959681,0.236125661228253,0.229102597104441,0.691903100343252,0.879640835796065,0.131388547791714,0.0228151260504202,0.100708332791022,0,-0.10158894727262,-0.293784252923524,0,0,0.0197989898732233,0.00848528137423854,38
473,473,18,SHORT,astral,40,0.5,5,EXT,REF,0_0_0,0.302315,0.83875,0.22002538538261,0.249853897346174,0.243244732728172,0.700140042014005,0.888126117170304,0.156567579416995,0.0249099639855942,0.111605153579801,0,-0.0878607111546986,-0.285547311252771,0,0,0.0339411254969543,0.0169705627484771,38
474,474,26,SHORT,astral,40,0,5,INT,REF,NA,NA,0.904583333333333,0.174782032443979,0.244362602899006,0.268700576850888,0.5958054475178,0.885297690045557,0.077992872902337,0.00602641056422569,0.0571413619636772,0,-0.151010597297138,-0.409101436314066,0,0,0,-0.00565685424949236,66
475,475,19,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.433969,0.883125,0.175743481462601,0.356934139065963,0.51194530957906,0.790746400392288,1.07197388027881,0.0991537817150718,0.00770108043217287,0.0605727275113628,0,-0.260836486240512,-0.381644964078222,0,0,0.014142135623731,0.00848528137423843,59
476,476,21,SHORT,astral,40,0.25,10,EXT,REF,0_0_0,0.462448,0.874583333333333,0.171909901356487,0.488725205798011,0.554371716450253,0.895080994888492,1.09742972440152,0.267114845461922,0.0233493397358944,0.192368107941504,0,-0.151010597297138,-0.293784252923524,0,0,0.0339411254969544,0.0169705627484771,61
477,477,21,SHORT,astral,40,0,10,EXT,REF,0_0_0,0.462448,0.872916666666667,0.173756473423978,0.488725205798011,0.554371716450253,0.895080994888492,1.09742972440152,0.267114845461922,0.0233493397358944,0.192368107941504,0,-0.151010597297138,-0.293784252923524,0,0,0.0339411254969544,0.0169705627484771,61
478,478,22,SHORT,astral,40,0.9,5,EXT,REF,0_0_0,0.375802,0.898958333333333,0.182363205314236,0.194940952874488,0.251730014102411,0.727596514249848,0.896611398544542,0.0975036801869611,0.0221488595438175,0.0765020221408916,0,-0.211414836215994,-0.299275547370692,0,0,-0.0282842712474619,-0.0169705627484772,62
479,479,17,SHORT,astral,40,0,5,INT,REF,35_0_0,0.0397923,0.910208333333333,0.17905769405814,0.263582133464096,0.373352380466497,0.587568505847047,0.95035151391472,0.0783726455152084,0.00442977190876351,0.0563732118286215,0,-0.241616955675421,-0.477742616903674,0,0,-0.00848528137423854,-0.00282842712474618,37
480,480,18,SHORT,astral,40,0,5,INT,REF,25_0_0,0.0417308,0.83375,0.212188444949796,0.225143072333915,0.291327993848858,0.691903100343252,0.907925107043527,0.222307865974484,0.0525270108043217,0.159354629826267,0,-0.112571536166958,-0.293784252923524,0,0,0.0820243866176395,0.0367695526217005,38
481,481,17,SHORT,astral,40,0.25,5,INT,REF,35_0_0,0.0397923,0.912708333333333,0.175192776292997,0.263582133464096,0.373352380466497,0.587568505847047,0.95035151391472,0.0783726455152084,0.00442977190876351,0.0563732118286215,0,-0.241616955675421,-0.477742616903674,0,0,-0.00848528137423854,-0.00282842712474618,37
482,482,18,SHORT,astral,40,0.25,5,INT,REF,25_0_0,0.0417308,0.832083333333333,0.214971134463402,0.225143072333915,0.291327993848858,0.691903100343252,0.907925107043527,0.222307865974484,0.0525270108043217,0.159354629826267,0,-0.112571536166958,-0.293784252923524,0,0,0.0820243866176395,0.0367695526217005,38
483,483,22,SHORT,astral,40,0,10,EXT,REF,0_0_0,0.375802,0.846875,0.2105227157097,0.26632778068768,0.339411254969543,0.744070397591354,0.944694659665227,0.241110324291439,0.0181452581032413,0.164808866033005,0,-0.140028008402801,-0.282801664029186,0,0,0.0593969696196699,0.0311126983722081,62
484,484,18,SHORT,astral,40,0.5,5,INT,REF,25_0_0,0.0417308,0.825625,0.218961827529123,0.216906130663162,0.282842712474619,0.683666158672499,0.899439825669288,0.208482489742625,0.0490576230492197,0.151105651160792,0,-0.120808477837711,-0.302021194594277,0,0,0.073539105243401,0.0282842712474618,38
485,485,26,SHORT,astral,40,0.25,5,INT,REF,NA,NA,0.904791666666667,0.175995521985263,0.244362602899006,0.268700576850888,0.5958054475178,0.885297690045557,0.077992872902337,0.00602641056422569,0.0571413619636772,0,-0.151010597297138,-0.409101436314066,0,0,0,-0.00565685424949236,66
486,486,22,SHORT,astral,40,0.25,10,EXT,REF,0_0_0,0.375802,0.847916666666667,0.209538076906702,0.26632778068768,0.339411254969543,0.744070397591354,0.944694659665227,0.241110324291439,0.0181452581032413,0.164808866033005,0,-0.140028008402801,-0.282801664029186,0,0,0.0593969696196699,0.0311126983722081,62
487,487,22,SHORT,astral,40,0.5,10,INT,REF,43_0_0,0.0440077,0.856458333333333,0.199387248395415,0.24710825012259,0.308298556597335,0.735833455920601,0.924895669792004,0.220628485810478,0.0173949579831933,0.151050212140014,0,-0.159247538967891,-0.291038605699939,0,0,0.0282842712474619,0.0113137084989847,62
488,488,26,SHORT,astral,40,0.5,5,INT,REF,NA,NA,0.906875,0.170083286857013,0.244362602899006,0.268700576850888,0.5958054475178,0.885297690045557,0.0859760926668318,0.00631452581032413,0.0638814754045771,0,-0.151010597297138,-0.409101436314066,0,0,0,-0.00565685424949236,66
489,489,19,SHORT,astral,40,0.75,10,INT,REF,42_0_0,0.03475,0.803958333333333,0.206652546131653,0.321240725159367,0.565685424949238,0.67817486422533,1.10308657865101,0.250520350214634,0.0218547418967587,0.165603613238554,0,-0.296529900147108,-0.49421650024518,0,0,0.0678822509939086,0.0395979797464465,59
490,490,17,SHORT,astral,40,0.5,5,INT,REF,35_0_0,0.0397923,0.916041666666667,0.175956227430663,0.263582133464096,0.373352380466497,0.587568505847047,0.95035151391472,0.0783726455152084,0.00442977190876351,0.0563732118286215,0,-0.241616955675421,-0.477742616903674,0,0,-0.00848528137423854,-0.00282842712474618,37
491,491,19,SHORT,astral,40,0.9,10,INT,REF,42_0_0,0.03475,0.835625,0.212311555993805,0.302021194594277,0.551543289325507,0.598551094741385,1.08894444302728,0.30182674546367,0.0281392557022809,0.19082124069343,0,-0.315749430712198,-0.573840269729126,0,0,0.0537401153701776,0.0254558441227157,59
492,492,26,SHORT,astral,40,0.9,5,EXT,REF,NA,NA,0.893125,0.174345661186243,0.24710825012259,0.268700576850888,0.609533683635722,0.885297690045557,0.11307337263907,0.00770708283313325,0.0799429473937967,0,-0.148264950073554,-0.395373200196144,0,0,0,-0.00565685424949236,66
493,493,16,SHORT,astral,40,0.5,10,EXT,REF,0_0_0,0.375392,0.851458333333333,0.184483056747633,0.214160483439578,0.446891485709898,0.527164266928192,1.01823376490863,0.170831145436642,0.0181812725090036,0.111851364958652,0,-0.378899316854638,-0.61502497808289,0,0,-0.0254558441227157,-0.014142135623731,36
494,494,26,SHORT,astral,40,0.75,5,EXT,REF,NA,NA,0.891458333333333,0.184886274225977,0.238871308451837,0.260215295476649,0.606788036412138,0.882469262920811,0.083212114521657,0.00659663865546219,0.0690632136127945,0,-0.156501891744307,-0.398118847419728,0,0,-0.0084852813742386,-0.00848528137423854,66
495,495,26,SHORT,astral,40,0,10,EXT,REF,NA,NA,0.813541666666667,0.209421590296391,0.285547311252771,0.27435743110038,0.708376983684758,0.89095454429505,0.16147033680393,0.012641056422569,0.118424524224153,0,-0.109825888943373,-0.296529900147108,0,0,0.00565685424949236,0,66
496,496,26,SHORT,astral,40,0.25,10,EXT,REF,NA,NA,0.812916666666667,0.208887206999919,0.285547311252771,0.27435743110038,0.708376983684758,0.89095454429505,0.16147033680393,0.012641056422569,0.118424524224153,0,-0.109825888943373,-0.296529900147108,0,0,0.00565685424949236,0,66
497,497,20,SHORT,astral,40,0.5,10,EXT,REF,0_0_0,0.378283,0.867083333333333,0.166426245032029,0.340460255724457,0.543058007951268,0.680920511448915,1.11440028715,0.184186591944423,0.0122448979591837,0.152602667528581,0,-0.315749430712198,-0.540892503046114,0,0,0.00565685424949236,0,60
498,498,16,SHORT,astral,40,0.9,5,INT,REF,11_0_0,0.0364154,0.88625,0.17483883156003,0.274564722358433,0.469518902707868,0.653464039213071,1.02954747340761,0.0971331152047814,0.00611644657863145,0.086690307220454,0,-0.318495077935783,-0.488725205798011,0,0,-0.00282842712474618,-0.00282842712474629,36
499,499,17,SHORT,astral,40,0.9,5,EXT,REF,0_0_0,0.330525,0.90125,0.167923804909605,0.343205902948042,0.384666088965482,0.738579103144186,0.956008368164212,0.114987884095877,0.00530612244897959,0.0824392879559916,0,-0.161993186191476,-0.326732019606536,0,0,0.00282842712474618,0.00282842712474618,37
500,500,17,SHORT,astral,40,0,10,EXT,REF,0_0_0,0.330525,0.8525,0.196842090292291,0.233380014004668,0.362038671967512,0.711122630908342,0.944694659665227,0.163351709261988,0.0100300120048019,0.125882460781898,0,-0.271819075134849,-0.354188491842379,0,0,-0.0197989898732233,-0.00848528137423854,37
501,501,17,SHORT,astral,40,0.25,10,EXT,REF,0_0_0,0.330525,0.8525,0.196842090292291,0.233380014004668,0.362038671967512,0.711122630908342,0.944694659665227,0.163351709261988,0.0100300120048019,0.125882460781898,0,-0.271819075134849,-0.354188491842379,0,0,-0.0197989898732233,-0.00848528137423854,37
502,502,21,SHORT,astral,40,0.5,10,EXT,REF,0_0_0,0.462448,0.864375,0.185838024302336,0.502453441915933,0.565685424949238,0.908809231006414,1.10874343290051,0.272074886397574,0.0231152460984394,0.191447964333979,0,-0.137282361179217,-0.280056016805602,0,0,0.0452548339959391,0.028284271247462,61
503,503,20,SHORT,astral,40,0.75,10,INT,REF,4_0_0,0.0398212,0.863541666666667,0.196062187087857,0.32947766683012,0.557200143574999,0.653464039213071,1.12288556852424,0.134300626592815,0.00759303721488595,0.110151340424896,0,-0.326732019606536,-0.568348975281957,0,0,0.0197989898732234,0.00848528137423843,60
504,504,19,SHORT,astral,40,0.9,5,EXT,REF,0_0_0,0.433969,0.862083333333333,0.192773247165407,0.354188491842379,0.509116882454314,0.777018164274366,1.06348859890457,0.142386416766367,0.0133493397358944,0.103646912076072,0,-0.263582133464096,-0.395373200196144,0,0,0.0113137084989848,0,59
505,505,18,SHORT,astral,40,0.75,5,EXT,REF,0_0_0,0.302315,0.841041666666667,0.209733768254183,0.271819075134849,0.23758787847868,0.650718391989487,0.882469262920811,0.155879222835453,0.0233853541416567,0.11450683116066,0,-0.065895533366024,-0.334968961277289,0,0,0.0282842712474619,0.0113137084989847,38
506,506,20,SHORT,astral,40,0.9,10,INT,REF,4_0_0,0.0398212,0.859791666666667,0.186838075113336,0.318495077935783,0.537401153701776,0.642481450318734,1.11440028715,0.164429411955915,0.0127070828331333,0.138181390839362,0,-0.337714608500873,-0.579331564176294,0,0,0,0,60
507,507,19,SHORT,astral,40,0,10,EXT,REF,0_0_0,0.433969,0.787083333333333,0.228081343583337,0.444794850220662,0.576999133448223,0.939011350465842,1.10874343290051,0.277317609842797,0.0256842737094838,0.186339903216105,0,-0.172975775085813,-0.233380014004668,0,0,0.0791959594928933,0.0452548339959391,59
508,508,26,SHORT,astral,40,0.75,5,INT,REF,NA,NA,0.895416666666667,0.185184879826383,0.236125661228253,0.260215295476649,0.593059800294216,0.882469262920811,0.0892600485483263,0.00687274909963986,0.0706000072489418,0,-0.159247538967891,-0.41184708353765,0,0,-0.0084852813742386,-0.00848528137423854,66
509,509,22,SHORT,astral,40,0.5,10,EXT,REF,0_0_0,0.375802,0.846666666666667,0.211904568377585,0.269073427911265,0.342239682094289,0.746816044814939,0.947523086789974,0.256670188026165,0.0184573829531813,0.172895055685184,0,-0.137282361179217,-0.280056016805602,0,0,0.0622253967444162,0.0339411254969543,62
510,510,16,SHORT,astral,40,0,10,INT,REF,11_0_0,0.0364154,0.84,0.20041446416566,0.354188491842379,0.446891485709898,0.859387580981896,1.01823376490863,0.179035870314658,0.013547418967587,0.136619395869239,0,-0.238871308451837,-0.282801664029186,0,0,-0.0254558441227157,-0.014142135623731,36
511,511,17,SHORT,astral,40,0.75,5,INT,REF,35_0_0,0.0397923,0.927291666666667,0.153937533384153,0.263582133464096,0.384666088965482,0.582077211399879,0.956008368164212,0.0695960855716769,0.00358943577430972,0.0470719169135416,0,-0.241616955675421,-0.483233911350842,0,0,0.00282842712474618,0.00282842712474618,37
