,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,std.gamma,std.ingroup.gamma,colless,std.colless,std.ingroup.colless,sackin,std.sackin,std.ingroup.sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf
659,17,SHORT,raxml,40,1,0.05,EXT,REF,0_0_0,NA,22870,0.443939746874757,-13.394937407942,-3.63740495165746,10.9745601937772,0.389148208052422,-247,-51,829,-215,-19,0.199942122690524,0.100057142932679,0.0701894888285297,140,-12.955825003425,0.296,826,57.3979591836735,30.2081233684189,627624.610550011
660,17,SHORT,raxml,40,1,0.1,EXT,REF,0_0_0,NA,17023,0.330441028030127,-13.1648810400931,21.702537189353,95.6661931210143,0.311318566441937,-191,-42,803,-269,-16,0.243678845158806,0.121688019243181,0.0828279357484193,148,-12.6333453967076,0.317,737,57.6530612244898,30.3593943546943,627621.625019304
661,15,SHORT,raxml,40,0.25,0.01,EXT,REF,0_0_0,NA,39583,0.559619408471413,-13.4507628746107,-15.8743479331269,-0.444600324435602,0.220681515452512,-182,123,586,-318,131,0.155513050676164,0.0723909540897006,0.0529884285999249,146,-12.8364079972752,0.22,580,48.3367346938776,28.9652987824699,511384.215274418
662,15,SHORT,raxml,40,0.25,0.02,EXT,REF,0_0_0,NA,31577,0.446431600972686,-13.5515493482535,-14.5057555829943,0.443113702975368,0.19408151135779,-209,95,577,-327,121,0.177649818357414,0.0839943224552604,0.0609416253577958,142,-13.1539077052768,0.193,571,44.265306122449,29.2277057588505,511382.332790897
663,15,SHORT,raxml,40,0.25,0.03,EXT,REF,0_0_0,NA,28005,0.39593112028502,-13.7149707568521,-15.2887124940177,-1.79895360226396,0.409837100126095,-156,22,906,-164,50,0.193053795490527,0.0920612691135739,0.0669635436187802,152,-13.2440433540603,0.329,817,43.3367346938776,30.2081930163049,511381.207528717
664,15,SHORT,raxml,40,0.25,0.04,EXT,REF,0_0_0,NA,25678,0.363032290900865,-13.6865274308747,-14.8750630506413,-1.26472624793061,0.408851914789253,-157,21,905,-165,49,0.207618016096977,0.098315151958349,0.0710209970617079,156,-13.1822274271191,0.328,816,45,28.1662955708692,511380.437312359
665,15,SHORT,raxml,40,0.25,0.05,EXT,REF,0_0_0,NA,23829,0.336891364587457,-13.4647085375202,-12.079366785715,5.53147113053054,0.234474110168294,-163,104,719,-185,122,0.220242714875,0.103820711790831,0.0749338445317677,150,-13.0123909268553,0.239,713,45.0102040816327,27.8432634129639,511379.378571209
666,15,SHORT,raxml,40,0.25,0.1,EXT,REF,0_0_0,NA,17954,0.253831363456427,-13.2184924373856,1.3851917262925,30.1275416461571,0.217725959441988,-180,88,706,-198,112,0.262627659396291,0.126913965129166,0.0891090584555092,152,-12.6698501994925,0.222,700,43.8265306122449,30.415346611353,511376.140041744
667,15,SHORT,raxml,40,0.5,0.01,EXT,REF,0_0_0,NA,39535,0.558940790589832,-13.5155269512745,-22.4487718899787,-12.843257067584,0.276837079652482,-217,-107,765,-295,-71,0.177912616690849,0.072885374830159,0.0539498136873687,144,-13.5551350548663,0.199,681,50.265306122449,28.8606859983798,511383.973275176
668,15,SHORT,raxml,40,0.5,0.02,EXT,REF,0_0_0,NA,31529,0.445752983091104,-13.2986908826467,-20.3533457918879,-11.0643496760865,0.233488924831453,-184,-3,682,-278,3,0.199918316585216,0.0842397713304351,0.0613003841366084,148,-13.2371613023878,0.23,648,41.5714285714286,30.3406773330941,511382.392784605
669,15,SHORT,raxml,40,0.5,0.03,EXT,REF,0_0_0,NA,27957,0.395252502403438,-13.5325224523963,-22.0133487683364,-13.3880823762122,0.321170419810353,-206,-92,772,-274,-60,0.224056347587505,0.092240142159817,0.0673271982514794,154,-13.5202971406358,0.243,703,44.1020408163265,29.7617653408615,511381.229360749
670,15,SHORT,raxml,40,0.5,0.04,EXT,REF,0_0_0,NA,25630,0.362353673019284,-13.5054046368123,-22.1558295207033,-12.553754084694,0.307377825094571,-220,-112,742,-304,-74,0.242918160565654,0.0983366606004918,0.0719105626248435,146,-13.4959158832427,0.229,673,47.2959183673469,27.8779405766888,511380.013791636
671,15,SHORT,raxml,40,0.5,0.05,EXT,REF,0_0_0,NA,23781,0.336212746705876,-13.6737407637001,-13.9833537988148,0.0131728784088454,0.302451898410363,-189,7,941,-153,43,0.218993705552966,0.104125596326613,0.0748789500687977,152,-13.1729806337002,0.308,840,40.1632653061224,30.8159464267497,511379.583152736
672,15,SHORT,raxml,40,0.5,0.1,EXT,REF,0_0_0,NA,17910,0.253209297064978,-13.3687513489351,-4.92341474949225,12.2146236247566,0.434466733547134,-155,41,955,-139,57,0.260457061506247,0.126861188758797,0.0893114218263766,148,-12.8309947998066,0.342,854,46.9897959183673,30.284048707917,511376.119102378
673,15,SHORT,raxml,40,0.75,0.01,EXT,REF,0_0_0,NA,39435,0.557527003336538,-13.670984188667,-17.0383629479539,-3.33071186152066,0.344814867894551,-134,50,912,-158,66,0.154360149965211,0.0722568944666491,0.0525821021131262,136,-13.2272261479137,0.351,823,49.3469387755102,28.989191743734,511384.103177817
674,15,SHORT,raxml,40,0.75,0.02,EXT,REF,0_0_0,NA,31432,0.444381609455409,-13.37945124046,-21.1463901459256,-11.0326215069591,0.215755588768305,-198,-21,650,-310,-19,0.202993262648514,0.0842276056167364,0.0618476370109283,146,-13.3678537969013,0.202,616,45.3979591836735,30.2446177527279,511382.225098385
675,15,SHORT,raxml,40,0.75,0.03,EXT,REF,0_0_0,NA,27860,0.393881128767743,-13.7107810576056,-15.3672476329261,-2.30151547137097,0.398014876083996,-168,10,816,-168,46,0.192963354617705,0.0924398046763454,0.0673366735075094,148,-13.2437743258341,0.317,813,45.0102040816327,30.858003656242,511381.111353942
676,15,SHORT,raxml,40,0.75,0.04,EXT,REF,0_0_0,NA,25533,0.360982299383589,-13.171188425525,-20.5316639645053,-9.25729500686885,0.311318566441937,-148,-3,818,-230,-1,0.239634161313075,0.0982768465111258,0.071547293573555,146,-13.1303664869966,0.308,740,44.3571428571429,29.9849618666479,511380.085341418
677,15,SHORT,raxml,40,0.75,0.05,EXT,REF,0_0_0,NA,23685,0.334855510942713,-13.436834119556,-11.2275168797415,7.56823557603913,0.254177816905126,-148,121,732,-172,137,0.220918028074244,0.103715393875894,0.0742943221712477,156,-12.9562547329813,0.254,726,44.5918367346939,28.9542250659372,511379.725158454
678,15,SHORT,raxml,40,0.75,0.1,EXT,REF,0_0_0,NA,17821,0.251951026409546,-12.9577190237617,-19.2894758389226,-9.00275492542566,0.232503739494611,-208,-30,644,-316,-18,0.312666436328347,0.127048322185289,0.0895619553167039,156,-12.8877107593979,0.204,610,50.0918367346939,29.0609337568226,511376.167762976
679,15,SHORT,raxml,40,NA,0.01,EXT,REF,0_0_0,NA,39593,0.559760787196743,-13.3699303496143,-20.9270973736631,-11.0811284118874,0.286688933020898,-173,-15,783,-255,3,0.173207145776735,0.0723489973014648,0.0532548726891721,128,-13.3248284636904,0.284,714,52.1734693877551,27.5235702214696,511383.822095663
680,15,SHORT,raxml,40,NA,0.02,EXT,REF,0_0_0,NA,31587,0.446572979698015,-12.6637577070141,-19.6237266232596,-9.19781933547688,0.367474130641907,-107,63,845,-151,55,0.200124666042544,0.0840292470049421,0.0612145712258323,144,-12.4330161298387,0.366,834,44.4897959183673,29.0808488715846,511382.350213039
681,15,SHORT,raxml,40,NA,0.03,EXT,REF,0_0_0,NA,28015,0.396072499010349,-13.2963218345683,-20.1761639812838,-10.9747965792038,0.228562998147245,-214,-7,599,-338,1,0.218636089033196,0.0923145087623739,0.0677610451103319,144,-13.2182088505222,0.2,588,45.5102040816327,29.9292102595783,511380.896307613
682,15,SHORT,raxml,40,NA,0.04,EXT,REF,0_0_0,NA,25688,0.363173669626195,-13.5226135112358,-13.3860541563672,2.52113989056154,0.234474110168294,-168,97,712,-192,117,0.209004615284019,0.098339311033569,0.0711081591711845,158,-13.0700035241151,0.234,706,42.8979591836735,28.5510899627347,511380.443166326
683,15,SHORT,raxml,40,NA,0.05,EXT,REF,0_0_0,NA,23839,0.337032743312786,-13.5028679677643,-12.1647172519247,4.74157465977548,0.202948179389364,-195,73,705,-199,113,0.219988784597778,0.103879251355183,0.074545678923535,156,-13.071079720963,0.207,699,43.6020408163265,29.4757421829448,511379.661428995
684,15,SHORT,raxml,40,NA,0.1,EXT,REF,0_0_0,NA,17963,0.253958604309224,-13.4165772062375,-4.70788875645655,12.2632156848362,0.334963014526135,-144,34,822,-162,52,0.260295233426243,0.12682863032623,0.0897437414219219,150,-12.8398649330762,0.341,819,49.1530612244898,28.4609886885581,511376.044384389
685,15,SHORT,raxml,40,1,0.01,EXT,REF,0_0_0,NA,38241,0.540646383532206,-13.5761329046988,-22.3464524399197,-12.4010649738875,0.245311148873552,-198,-88,731,-280,-62,0.177110153306265,0.0723462403323513,0.0532349097653442,132,-13.5776455246181,0.218,696,52.1632653061224,28.7752377358316,511383.91295029
686,15,SHORT,raxml,40,1,0.02,EXT,REF,0_0_0,NA,30420,0.430074082452073,-13.5959686545355,-16.2466128039633,-2.18517777826986,0.33200745851561,-159,37,955,-139,57,0.179972193628342,0.084810215280438,0.0623013845350838,142,-13.0730200705138,0.338,854,45.9897959183673,29.9840146063979,511382.166736079
687,15,SHORT,raxml,40,1,0.03,EXT,REF,0_0_0,NA,26929,0.380718769439575,-13.5472997010015,-14.1502811482528,1.81288398905687,0.499488965778678,-89,107,1019,-75,121,0.19682220170085,0.0926587927183869,0.0676143371685953,138,-12.9988335557099,0.408,918,47.9285714285714,28.4616761683018,511380.838019182
688,15,SHORT,raxml,40,1,0.04,EXT,REF,0_0_0,NA,24656,0.348583385172199,-13.4707163747982,-13.0036744577933,4.63968247302161,0.5260889698734,-54,136,1026,-60,142,0.211979114541926,0.0986052332189094,0.0716023219740921,160,-12.9559188226644,0.439,929,44.2959183673469,29.51225821977,511380.373863854
689,15,SHORT,raxml,40,1,0.05,EXT,REF,0_0_0,NA,22868,0.3233048690833,-13.4893591673748,-12.2839635580522,9.51143768916636,0.47584451769448,-91,89,870,-115,105,0.223326181558435,0.103998400546655,0.0745308560340895,146,-12.9565599734377,0.395,867,46.3775510204082,27.5892236941122,511379.532854698
690,15,SHORT,raxml,40,1,0.1,EXT,REF,0_0_0,NA,17211,0.243326924164452,-12.8018643627407,-9.65291076097301,-0.0876946000171386,0.218711144778829,-185,83,731,-177,121,0.285876951519164,0.127253022451144,0.090091817391286,162,-12.5465037272291,0.217,723,46.6632653061224,30.8935464777051,511376.628614017
691,18,SHORT,raxml,40,0.25,0.01,INT,REF,57_0_0,NA,38305,0.545600866010512,-13.9508414081864,-21.177872700551,-12.6636410466328,0.274866708978799,-207,-57,836,-249,-33,0.159852483727175,0.0739540704844689,0.05519134718105,150,-13.7651911658543,0.267,747,46.3571428571429,32.0721641199999,496042.130182795
692,18,SHORT,raxml,40,0.25,0.02,INT,REF,57_0_0,NA,31082,0.442719386955717,-13.8630181071138,-20.4814027377036,-11.952500306219,0.329051902505086,-191,-66,701,-293,-40,0.180860646399865,0.0856814610404526,0.0638277873379539,134,-13.6590100666237,0.265,685,48.9081632653061,30.4384072136672,496039.89604991
693,18,SHORT,raxml,40,0.25,0.03,INT,REF,57_0_0,NA,27699,0.394533308644437,-13.8217369321108,-20.1176310458116,-12.2184087299857,0.256148187578809,-238,-70,780,-240,-42,0.196610730895798,0.0933200497102597,0.0695474678188755,140,-13.5995044514012,0.25,766,47.9795918367347,31.3677816165413,496039.007871495
694,18,SHORT,raxml,40,0.25,0.04,INT,REF,57_0_0,NA,25405,0.361858504137764,-13.8200449040368,-19.9631667427931,-12.4282042337606,0.200977808715681,-238,-81,689,-308,-47,0.210321878487591,0.0994563664348437,0.0728979978232494,140,-13.5485014387314,0.192,644,45.9081632653061,30.8865855961371,496037.944985112
695,18,SHORT,raxml,40,0.25,0.05,INT,REF,57_0_0,NA,23677,0.337245573803182,-13.7785575897977,-19.7574089210461,-10.5670589864647,0.203933364726206,-235,-78,673,-311,-50,0.22516801690074,0.105403299399228,0.0778796517480166,138,-13.4916611140029,0.195,641,47.2959183673469,27.7322281472998,496036.839199134
696,18,SHORT,raxml,40,0.25,0.1,INT,REF,57_0_0,NA,17940,0.255530075348612,-13.2444321051402,18.0923068968031,13.7356948526051,0.46303710831554,-39,155,1052,-53,145,0.24065043052796,0.127788123754801,0.0902323606658934,152,-12.9714643813435,0.471,953,50.0816326530612,30.5667002523542,496034.244891183
697,18,SHORT,raxml,40,0.5,0.01,INT,REF,57_0_0,NA,38264,0.545016878658823,-13.9591797588517,-21.1404153344509,-12.1428704349566,0.323140790484036,-246,-78,850,-244,-46,0.158400384539287,0.0735185798771867,0.0550350654002458,132,-13.7594182053428,0.242,762,47.2244897959184,32.8519109620844,496042.050208708
698,18,SHORT,raxml,40,0.5,0.02,INT,REF,57_0_0,NA,31041,0.442135399604028,-13.9215165264001,-20.6667221075741,-11.4809120235185,0.196051882031473,-261,-91,563,-405,-55,0.180559765513962,0.0854742299933681,0.0636756218300332,132,-13.720158669496,0.169,547,47.3673469387755,30.6487879227895,496039.879654809
699,18,SHORT,raxml,40,0.5,0.03,INT,REF,57_0_0,NA,27662,0.394006295668523,-13.8761135874374,-19.9995807523689,-11.2573191106077,0.311318566441937,-209,-89,733,-303,-53,0.194981815321716,0.0930754280950714,0.0691927866259539,148,-13.6321074099275,0.247,675,49.5,29.8919876862522,496038.971967198
700,18,SHORT,raxml,40,0.5,0.04,INT,REF,57_0_0,NA,25368,0.36133149116185,-13.8900906486471,-20.0980609585844,-10.0222121090113,0.304422269084046,-216,-96,690,-304,-54,0.210247464102327,0.0996881252959756,0.0729220653845829,144,-13.6577427684925,0.24,674,46.0714285714286,31.245700735189,496037.929747669
701,18,SHORT,raxml,40,0.5,0.05,INT,REF,57_0_0,NA,23641,0.336732804421212,-13.569520169552,-18.6908213595851,-8.50252139909774,0.399000061420837,-131,12,839,-221,12,0.223780960164747,0.105455377696698,0.0772547947795485,138,-13.2101712958655,0.337,769,44.8979591836735,28.1961062589015,496036.841274146
702,18,SHORT,raxml,40,0.5,0.1,INT,REF,57_0_0,NA,17905,0.255031549560585,-13.513358444219,-17.4703448655939,-9.99216029190137,0.227577812810403,-242,-70,582,-402,-44,0.273926220002171,0.127863668133356,0.0903582610236645,150,-13.1550135764749,0.188,550,47.7040816326531,29.9343643449387,496034.232767487
703,18,SHORT,raxml,40,0.75,0.01,INT,REF,57_0_0,NA,38173,0.543720711609953,-13.9071219692879,-21.0959900484136,-10.5735417574754,0.238414851515661,-218,-61,697,-300,-39,0.159010121975715,0.0739411749511934,0.0554937804653186,132,-13.7167863842643,0.212,652,46.9081632653061,31.4009937247359,496041.834314377
704,18,SHORT,raxml,40,0.75,0.02,INT,REF,57_0_0,NA,30955,0.440910450524876,-13.8672342469564,-20.4296948111237,-10.4586710991692,0.217725959441988,-221,-64,683,-301,-40,0.179500130724184,0.0853018262627644,0.0631431056666526,132,-13.6294097471493,0.209,651,50.4285714285714,28.8018470198107,496040.050203214
705,18,SHORT,raxml,40,0.75,0.03,INT,REF,57_0_0,NA,27577,0.392795590183315,-13.8465561328126,-20.1543256974871,-12.5034193855894,0.334963014526135,-245,-77,860,-245,-47,0.195471921514998,0.0932195764624171,0.0690097327870984,138,-13.6247045546691,0.243,761,49.4897959183673,28.4725387314442,496038.989132408
706,18,SHORT,raxml,40,0.75,0.04,INT,REF,57_0_0,NA,25284,0.360135029270586,-13.6604465005574,-19.1319745747506,-12.1067298892053,0.321170419810353,-165,-6,814,-203,6,0.209615241666153,0.0992624942119741,0.0729355968115002,144,-13.4587511821114,0.314,798,45.8775510204082,30.1878193863269,496038.101862356
707,18,SHORT,raxml,40,0.75,0.05,INT,REF,57_0_0,NA,23559,0.335564829717834,-13.7649165635619,-19.8777286824744,-10.8110984338017,0.275851894315641,-206,-56,835,-250,-34,0.226043131118431,0.10517203008115,0.0769322818031486,144,-13.5234879610744,0.268,746,50.0918367346939,27.8571787318979,496037.021468861
708,18,SHORT,raxml,40,0.75,0.1,INT,REF,57_0_0,NA,17831,0.253977523608757,-13.3688001784217,-16.6224755761582,-7.83285242303397,0.38816302271558,-142,-2,830,-230,0,0.274355525028208,0.127845413950604,0.0905422914494887,150,-13.0499102418357,0.326,760,46.1530612244898,29.2523158095734,496034.107136026
709,18,SHORT,raxml,40,NA,0.01,INT,REF,57_0_0,NA,38317,0.545771789137835,-13.9215934789887,-21.1290387859947,-12.075791107984,0.348755609241917,-207,-57,765,-247,-31,0.159902925403224,0.0738455932946062,0.0552921875598771,140,-13.7342833736877,0.267,749,49.3367346938776,32.2010257496706,496041.988081802
710,18,SHORT,raxml,40,NA,0.02,INT,REF,57_0_0,NA,31094,0.44289031008304,-13.7443626877253,-7.26724337328865,-2.87283871087616,0.477814888368163,-98,86,943,-138,90,0.157286655654937,0.0852841032528003,0.0633202525250623,140,-13.1955485195897,0.4,856,44.1734693877551,31.4845815677937,496040.184938453
711,18,SHORT,raxml,40,NA,0.03,INT,REF,57_0_0,NA,27711,0.394704231771761,-13.8321089974496,-20.0566618528962,-12.1479665252321,0.342844497220868,-236,-64,830,-254,-40,0.195919658192349,0.0932907371014536,0.0695183764989926,142,-13.6047637074871,0.262,742,46.9591836734694,29.6230331000792,496039.092973006
712,18,SHORT,raxml,40,NA,0.04,INT,REF,57_0_0,NA,25417,0.362029427265088,-13.7772657559837,-19.9220409831784,-12.013054206196,0.340874126547184,-239,-71,781,-239,-41,0.211215099266892,0.099786301126426,0.0735343317235664,142,-13.55160330287,0.249,767,46.6020408163265,29.6455833868864,496038.06580732
713,18,SHORT,raxml,40,NA,0.05,INT,REF,57_0_0,NA,23688,0.337402253336562,-13.8179351838877,-20.0442371881538,-11.7824328018536,0.29457041571563,-213,-87,685,-309,-51,0.225623296600331,0.105610394943165,0.0776485422198102,138,-13.5800293199245,0.243,669,42.765306122449,28.6967080336261,496036.773957564
714,18,SHORT,raxml,40,NA,0.1,INT,REF,57_0_0,NA,17951,0.255686754881992,-13.2594470845974,25.9678884832947,23.8988850727169,0.464022293652381,-40,156,963,-48,148,0.239581918996541,0.127971935567513,0.0903236399373539,148,-13.0427355973104,0.472,960,45.9387755102041,30.650950213666,496034.128653117
715,18,SHORT,raxml,40,1,0.01,INT,REF,57_0_0,NA,37001,0.527027219508026,-13.9973864022659,-21.3163022367359,-11.0552484463435,0.246296334210393,-237,-119,621,-377,-73,0.156837128042647,0.0737833954654263,0.0552437808807433,138,-13.8157532080663,0.2,582,47.5102040816327,32.7232207026417,496041.914462949
716,18,SHORT,raxml,40,1,0.02,INT,REF,57_0_0,NA,29970,0.426880510490407,-13.87115070413,-20.3890323427406,-11.8259375367326,0.360577833284016,-195,-42,819,-253,-30,0.179540872402678,0.0857525142017356,0.0645887802204205,134,-13.6669494717856,0.279,743,48.1836734693878,30.9643449556333,496039.743011701
717,18,SHORT,raxml,40,1,0.03,INT,REF,57_0_0,NA,26674,0.379933624852223,-13.8402456703915,-19.8150392510233,-11.5786480770598,0.320185234473511,-187,-64,741,-295,-38,0.194039376534632,0.0935253233712477,0.069427404160247,136,-13.5966209620369,0.269,683,46.2142857142857,28.8391379255459,496038.666575403
718,18,SHORT,raxml,40,1,0.04,INT,REF,57_0_0,NA,24444,0.348170410357941,-13.748028824419,-20.1452971036929,-10.0811438065098,0.266000040947225,-195,-68,680,-311,-46,0.212013297142404,0.100347104487505,0.07445392875903,148,-13.3598640911882,0.258,664,43.2448979591837,30.6220933733604,496037.849230925
719,18,SHORT,raxml,40,1,0.05,INT,REF,57_0_0,NA,22764,0.324241172532653,-13.7505783986715,-19.4758023288534,-11.1186446097903,0.348755609241917,-207,-54,832,-253,-32,0.223078117683325,0.105334962152759,0.0771116398364903,142,-13.4890430879165,0.267,743,45.0204081632653,29.1384818685683,496037.004963465
720,18,SHORT,raxml,40,1,0.1,INT,REF,57_0_0,NA,17242,0.245588046775963,-13.4871737913893,-17.4913007090344,-10.192747944004,0.211814847420938,-246,-63,569,-416,-45,0.272153552148943,0.128092785926509,0.091324037132622,154,-13.1665584087563,0.178,530,50.7244897959184,29.3874861551735,496034.064958569
721,15,SHORT,raxml,40,0.25,0.01,INT,REF,100_0_0,NA,43653,0.617160549680484,-12.8503884076377,-16.7600533339796,-4.49251551539424,0.251222260894601,-146,118,717,-186,128,0.161900114470846,0.0721124192585346,0.0528491004054337,138,-12.5089413105834,0.255,713,48.0408163265306,34.2299435947826,511384.131836651
722,15,SHORT,raxml,40,0.25,0.02,INT,REF,100_0_0,NA,34744,0.491206243284511,-13.321386835043,-20.3681265226407,-11.2882560994634,0.219696330115671,-209,18,619,-325,10,0.194653292515953,0.0835402365551524,0.0613774387443954,160,-13.2755469289635,0.191,601,47.4897959183673,30.7863421645938,511382.71611077
723,15,SHORT,raxml,40,0.25,0.03,INT,REF,100_0_0,NA,30677,0.433707515693039,-13.6252332597088,-10.8658273262557,-1.5393015247286,0.236444480841978,-166,66,660,-244,98,0.183496397688835,0.0919003243674314,0.0665947847284766,138,-13.1017120414132,0.236,654,47.5408163265306,30.4496096727634,511380.978835909
724,15,SHORT,raxml,40,0.25,0.04,INT,REF,100_0_0,NA,28135,0.397769043714302,-13.3006121578359,-20.0400893236523,-11.8978226249393,0.228562998147245,-200,-19,662,-298,-17,0.230297320516413,0.0979884966452366,0.0709828390131702,148,-13.2487987778707,0.2,628,47.3367346938776,32.4122745864438,511380.147119615
725,15,SHORT,raxml,40,0.25,0.05,INT,REF,100_0_0,NA,26084,0.368772267149239,-13.6849830765017,-10.527984374945,-0.589293488020666,0.404911173441887,-119,23,744,-219,45,0.207866459977375,0.103386848239371,0.073661059873483,146,-13.1373925608571,0.345,741,47.8061224489796,30.8934511337585,511379.380513063
726,15,SHORT,raxml,40,0.25,0.1,INT,REF,100_0_0,NA,19692,0.278402985918679,-13.4731005674226,9.65650504908138,11.6386863371564,0.345800053231392,-112,42,812,-216,58,0.24419130503157,0.126576067827747,0.0892311522305959,156,-12.8264318394457,0.352,744,50.2959183673469,29.6217422180821,511376.482017393
727,15,SHORT,raxml,40,0.5,0.01,INT,REF,100_0_0,NA,43609,0.616538483289035,-13.7449674254939,-22.339329777672,-13.5773820246628,0.205903735399889,-243,-129,725,-291,-77,0.170202573567413,0.0717989480341729,0.0525627125466021,130,-13.7403508453365,0.178,690,51.0918367346939,29.8121564960025,511383.938913834
728,15,SHORT,raxml,40,0.5,0.02,INT,REF,100_0_0,NA,34700,0.490584176893061,-13.5950594969188,-11.3101692527451,-0.755109044791177,0.25023707555776,-152,113,729,-172,137,0.169192772810602,0.0838681804716556,0.0605412780761144,138,-12.9607695037471,0.25,726,45.8265306122449,31.1845274581436,511382.230490507
729,15,SHORT,raxml,40,0.5,0.03,INT,REF,100_0_0,NA,30636,0.433127862919188,-13.5849609496375,-11.3913156640224,-0.985648563769457,0.217725959441988,-185,76,633,-271,100,0.184938528047977,0.0917930130791137,0.0665080993630019,138,-13.0431106991444,0.217,627,46.6224489795918,32.1749455277529,511380.920968262
730,15,SHORT,raxml,40,0.5,0.04,INT,REF,100_0_0,NA,28096,0.397217666685517,-13.709556655704,-11.7760032077499,-1.73988151638472,0.415748212147144,-108,29,751,-212,47,0.197184664779974,0.0978170159233492,0.0706995774538758,144,-13.1476022860609,0.356,748,49.030612244898,31.4076798283256,511380.129706401
731,15,SHORT,raxml,40,0.5,0.05,INT,REF,100_0_0,NA,26046,0.368235027992988,-13.2748315902587,-19.9103291607134,-10.818044197791,0.193096326020948,-236,-36,551,-394,-22,0.242808888652208,0.103093361918599,0.0739562253424239,146,-13.2198323476725,0.164,532,47.265306122449,30.9550891908348,511379.4225825
732,15,SHORT,raxml,40,0.5,0.1,INT,REF,100_0_0,NA,19663,0.277992987615224,-13.4729980722949,7.92580845377511,11.2269768514917,0.31328893711562,-146,32,700,-230,50,0.244699735234328,0.126332069198447,0.0882585933134082,144,-12.9045966056765,0.285,697,47.1734693877551,29.369324592413,511376.045615497
733,15,SHORT,raxml,40,0.75,0.01,INT,REF,100_0_0,NA,43500,0.614997455182944,-12.6968881302923,-16.5836257105086,-8.71745213468083,0.456140810957648,-32,162,1053,-40,156,0.161915396313156,0.0718951108454251,0.0523925164831968,136,-12.2654627558853,0.463,953,52.0204081632653,32.2256795828102,511384.186504487
734,15,SHORT,raxml,40,0.75,0.02,INT,REF,100_0_0,NA,34595,0.489099700277102,-13.7774724284676,-13.9254271548406,-4.24909730812454,0.413777841473461,-176,20,944,-150,46,0.167351620778723,0.0835681312221522,0.0608260638654613,142,-13.3137625498754,0.321,843,48.6632653061224,32.193661371873,511382.522691686
735,15,SHORT,raxml,40,0.75,0.03,INT,REF,100_0_0,NA,30531,0.431643386303229,-13.4728252797219,-21.6393364276233,-12.2947486561548,0.336933385199818,-174,-60,814,-248,-34,0.219041157765947,0.0916216106102984,0.0667552291303431,146,-13.4561798907077,0.275,729,53.3877551020408,29.2467753630256,511381.166115905
736,15,SHORT,raxml,40,0.75,0.04,INT,REF,100_0_0,NA,27995,0.39578974155969,-13.276140889131,-19.8997528896115,-10.777989423463,0.403925988105045,-122,16,778,-216,10,0.231580360687646,0.097915425725063,0.0705607569314225,156,-13.2116430575485,0.328,760,44.6326530612245,32.1547122631155,511380.652724997
737,15,SHORT,raxml,40,0.75,0.05,INT,REF,100_0_0,NA,25946,0.366821240739693,-13.1882561911868,-19.6970942809156,-10.0985227773324,0.341859311884026,-117,24,834,-211,16,0.245950013557887,0.103890678065773,0.0748197392007518,156,-13.122152770536,0.333,765,50.5918367346939,29.1221518176204,511379.599775828
738,15,SHORT,raxml,40,0.75,0.1,INT,REF,100_0_0,NA,19574,0.276734716959792,-13.0944979825644,5.85387253858958,54.7892927626287,0.392103764062946,-98,98,892,-104,92,0.257852611471342,0.126255489513499,0.0880552316488631,154,-12.6068823731258,0.399,889,49,29.6707012971368,511376.52640699
739,15,SHORT,raxml,40,NA,0.01,INT,REF,100_0_0,NA,43667,0.617358479895945,-13.8734456602784,-15.9257914450409,-5.36350730615863,0.385207466705055,-139,6,825,-203,44,0.146369571512688,0.0717911136790811,0.0522820477046038,142,-13.4399283506014,0.325,757,53.2244897959184,30.3180836826904,511384.225140779
740,15,SHORT,raxml,40,NA,0.02,INT,REF,100_0_0,NA,34758,0.491404173499972,-13.7032332049485,-13.56037986519,-3.50892229295031,0.348755609241917,-109,31,829,-199,53,0.168342484494683,0.0838194124470587,0.0611964619066741,146,-13.1324590877976,0.355,761,50.1020408163265,29.9010360113996,511382.376063049
741,15,SHORT,raxml,40,NA,0.03,INT,REF,100_0_0,NA,30691,0.4339054459085,-13.7571211028177,-12.7771813261729,-3.31094766332572,0.292600045041947,-167,11,723,-239,41,0.183489144367606,0.0915761498308214,0.0660154959426199,148,-13.2538788945552,0.264,688,47.234693877551,31.3114718348088,511381.312706243
742,15,SHORT,raxml,40,NA,0.04,INT,REF,100_0_0,NA,28149,0.397966973929763,-13.7103351413248,-11.6613844918843,-1.43549160165642,0.315259307789304,-144,34,702,-228,52,0.198037033524104,0.0981757624402529,0.0711522162423588,150,-13.1008982981834,0.287,699,52.1326530612245,29.3972569570707,511380.216394138
743,15,SHORT,raxml,40,NA,0.05,INT,REF,100_0_0,NA,26098,0.368970197364701,-13.5139084492734,-7.9999249945703,2.78377822486647,0.266000040947225,-136,92,660,-244,114,0.208999793966484,0.103722212528751,0.074465725353951,150,-13.0378239009531,0.266,654,48.8673469387755,30.7385508834505,511379.312300164
