,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
17,17,4,Cichlids,astral,40,0.25,5,INT,REF,0.232505,0.99,0.0477136850880421,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
18,18,4,Cichlids,astral,40,0,10,INT,REF,0.232505,0.98125,0.0712688944712133,0.420084025208403,0.596798123321446,0.738579103144186,1.1511698397717
19,19,8,Cichlids,astral,40,0.25,3,EXT,REF,0.277349,0.995208333333333,0.0229698769745715,0.356934139065963,0.596798123321446,0.647972744765902,1.1511698397717
20,20,4,Cichlids,astral,40,0.25,10,INT,REF,0.232505,0.990416666666667,0.0330672000071378,0.403610141866897,0.596798123321446,0.744070397591354,1.1511698397717
21,21,1,Cichlids,astral,40,0.25,5,INT,REF,0.217217,0.980416666666667,0.0795187207540125,0.472251322456505,0.514773736703807,0.856641933758312,1.06914545315406
22,22,1,Cichlids,astral,40,0,5,INT,REF,0.217217,0.984375,0.0674112892243845,0.389881905748975,0.562856997824492,0.724850867026264,1.11157186002525
23,23,6,Cichlids,astral,40,0.25,10,INT,REF,0.241146,0.96375,0.103812945529806,0.573840269729126,0.837214428924872,0.88684405321774,1.36895872837716
24,24,6,Cichlids,astral,40,0,10,INT,REF,0.241146,0.970833333333333,0.107026211411402,0.609533683635722,0.89095454429505,0.944502644913011,1.42269884374733
25,25,5,Cichlids,astral,40,0.25,5,INT,REF,0.229767,0.95,0.161995534480088,0.604042389188553,0.763675323681471,0.966467822701685,1.28410591463477
26,26,5,Cichlids,astral,40,0,10,INT,REF,0.229767,0.9625,0.112391791931693,0.560112033611204,0.806101730552664,0.911554878229998,1.32087546725647
27,27,7,Cichlids,astral,40,0,5,INT,REF,0.211928,0.976875,0.0878140261660366,0.378899316854638,0.47517575695736,0.691903100343252,1.04651803615609
28,28,6,Cichlids,astral,40,0.25,3,EXT,REF,0.278644,0.961458333333333,0.098217942273279,0.560112033611204,0.687307791313324,0.911554878229998,1.23036579926459
29,29,8,Cichlids,astral,40,0.25,5,INT,REF,0.234123,0.993333333333333,0.0372646277623902,0.41184708353765,0.596798123321446,0.77976381149795,1.1511698397717
30,30,2,Cichlids,astral,40,0.25,3,EXT,REF,0.271124,0.980416666666667,0.0722571746664658,0.573840269729126,0.644881384442131,0.897826642112077,1.20490995514188
31,31,4,Cichlids,astral,40,0,5,INT,REF,0.232505,0.996875,0.021650635094611,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
32,32,3,Cichlids,astral,40,0.25,10,INT,REF,0.229259,0.975625,0.0857732351747352,0.502453441915933,0.834386001800126,0.788000753168704,1.34350288425444
33,33,5,Cichlids,astral,40,0.25,3,EXT,REF,0.272258,0.953541666666667,0.157053854204752,0.826439814298884,0.916410388417766,1.19435654225918,1.41987041662259
34,34,4,Cichlids,astral,40,0.25,3,EXT,REF,0.281971,0.99,0.0555437339668367,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
35,35,7,Cichlids,astral,40,0.25,5,INT,REF,0.211928,0.980625,0.0786699610140837,0.433812261326325,0.526087445202791,0.812711578180963,1.08611601590254
36,36,6,Cichlids,astral,40,0.25,2,INT,REF,0.241146,0.979791666666667,0.0812532050649901,0.565603328058373,0.69013621843807,0.928028761571504,1.23319422638934
37,37,5,Cichlids,astral,40,0,3,EXT,REF,0.272258,0.963333333333333,0.0982470471286723,0.549129444716867,0.806101730552664,0.895080994888492,1.32087546725647
38,38,9,Cichlids,astral,40,0,10,INT,REF,0.220617,0.986458333333333,0.0435396411860494,0.499707794692349,0.661851947190608,0.834676755969637,1.19925310089238
39,39,6,Cichlids,astral,40,0.25,5,INT,REF,0.241146,0.98125,0.063434502994922,0.612279330859306,0.780645886429948,0.941756997689426,1.31804704013172
40,40,8,Cichlids,astral,40,0,3,EXT,REF,0.277349,0.996458333333333,0.0205757121159394,0.428320966879156,0.639224530192639,0.862133228205481,1.1879393923934
41,41,10,Cichlids,astral,40,0.25,10,INT,REF,0.224374,0.964166666666667,0.117940362378679,0.469505675232921,0.704278354061801,0.826439814298884,1.25299321626256
42,42,6,Cichlids,astral,40,0,3,EXT,REF,0.278644,0.982916666666667,0.0649372310129652,0.573840269729126,0.701449926937055,0.92528311434792,1.24450793488832
43,43,8,Cichlids,astral,40,0,5,INT,REF,0.234123,0.997916666666667,0.0116615997102206,0.332223314053704,0.639224530192639,0.645227097542318,1.1879393923934
44,44,9,Cichlids,astral,40,0.25,10,INT,REF,0.220617,0.976666666666667,0.0773588854826682,0.442049202997078,0.673165655689593,0.711122630908342,1.20490995514188
45,45,4,Cichlids,astral,40,0,3,EXT,REF,0.281971,0.982916666666667,0.0664913474880765,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
46,46,10,Cichlids,astral,40,0,10,INT,REF,0.224374,0.97375,0.0914336173569586,0.502453441915933,0.667508801440101,0.798983342063041,1.22188051789035
47,47,10,Cichlids,astral,40,0,3,EXT,REF,0.272004,0.979166666666667,0.0803935356068875,0.420084025208403,0.625082394568908,0.80447463651021,1.18511096526865
48,48,2,Cichlids,astral,40,0.25,5,INT,REF,0.209569,0.975416666666667,0.0812916559883813,0.516181678033855,0.656195092941116,0.834676755969637,1.21056680939137
49,49,3,Cichlids,astral,40,0,3,EXT,REF,0.277487,0.9925,0.0230171074212759,0.538146855822529,0.837214428924872,0.834676755969637,1.34633131137919
50,50,1,Cichlids,astral,40,0.25,2,INT,REF,0.217217,0.984166666666667,0.0703738749075504,0.39262755297256,0.562856997824492,0.733087808697017,1.11157186002525
51,51,10,Cichlids,astral,40,0.25,3,EXT,REF,0.272004,0.983958333333333,0.0591334438739802,0.472251322456505,0.661851947190608,0.834676755969637,1.21622366364086
52,52,2,Cichlids,astral,40,0,3,EXT,REF,0.271124,0.974583333333333,0.0825126252965771,0.623261919753644,0.695793072687563,0.941756997689426,1.25016478913782
53,53,2,Cichlids,astral,40,0,5,INT,REF,0.209569,0.975833333333333,0.0840170533179244,0.51343603081027,0.647709811566877,0.815457225404547,1.20773838226662
54,54,7,Cichlids,astral,40,0.25,2,INT,REF,0.211928,0.987916666666667,0.0625676938368096,0.373408022407469,0.523259018078045,0.675429217001746,1.08328758877779
55,55,8,Cichlids,astral,40,0.25,2,INT,REF,0.234123,0.9975,0.0127996010576128,0.41184708353765,0.596798123321446,0.785255105945119,1.1511698397717
56,56,10,Cichlids,astral,40,0.25,5,INT,REF,0.224374,0.997708333333333,0.0130855748633198,0.47499696968009,0.661851947190608,0.837422403193221,1.21622366364086
57,57,4,Cichlids,astral,40,0.25,2,INT,REF,0.232505,0.995833333333333,0.0200884568668372,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
58,58,3,Cichlids,astral,40,0.25,3,EXT,REF,0.277487,0.98875,0.036062888332656,0.480488264127258,0.817415439051649,0.76054428093286,1.33218917575546
59,59,5,Cichlids,astral,40,0,5,INT,REF,0.229767,0.956666666666667,0.164786558702699,0.645227097542318,0.862670273047588,1.00216123660828,1.3717871555019
60,60,3,Cichlids,astral,40,0,5,INT,REF,0.229259,0.972916666666667,0.092252159827875,0.908809231006414,0.797616449178426,1.41400832014593,1.31239018588223
61,61,6,Cichlids,astral,40,0,5,INT,REF,0.241146,0.973125,0.105672240159966,0.604042389188553,0.780645886429948,0.933520056018673,1.31804704013172
62,62,1,Cichlids,astral,40,0.75,10,INT,REF,0.217217,0.957083333333333,0.127595743498227,0.488725205798011,0.599626550446192,0.867624522652649,1.14268455839746
63,63,9,Cichlids,astral,40,0.25,3,EXT,REF,0.279127,0.969166666666667,0.112151746238733,0.414592730761234,0.642052957317385,0.755052986485692,1.18511096526865
64,64,3,Cichlids,astral,40,0,10,INT,REF,0.229259,0.963541666666667,0.118258454483126,0.546383797493282,0.797616449178426,0.831931108746053,1.31239018588223
65,65,8,Cichlids,astral,40,0.25,0,INT,REF,0.234123,0.991041666666667,0.0435274226760866,0.41184708353765,0.596798123321446,0.785255105945119,1.1511698397717
66,66,10,Cichlids,astral,40,0,5,INT,REF,0.224374,0.995625,0.020096178317748,0.422829672431987,0.661851947190608,0.730342161473433,1.21622366364086
67,67,3,Cichlids,astral,40,0.25,5,INT,REF,0.229259,0.984791666666667,0.0628402088154681,0.469505675232921,0.803273303427918,0.755052986485692,1.31804704013172
68,68,1,Cichlids,astral,40,0.9,10,INT,REF,0.217217,0.923125,0.163110147485575,0.387136258525391,0.492146319705837,0.744070397591354,1.06348859890457
69,69,1,Cichlids,astral,40,0.25,0,INT,REF,0.217217,0.981875,0.0807321879439221,0.41184708353765,0.562856997824492,0.768781222603613,1.11157186002525
70,70,2,Cichlids,astral,40,0.75,10,INT,REF,0.209569,0.970625,0.0852382455863464,0.551875091940451,0.707106781186547,0.853896286534727,1.2614784976368
71,71,7,Cichlids,astral,40,0.25,0,INT,REF,0.211928,0.985416666666667,0.0592132221193786,0.365171080736716,0.523259018078045,0.656209686436656,1.08328758877779
72,72,8,Cichlids,astral,40,0.75,10,INT,REF,0.234123,0.98375,0.056403749686731,0.488725205798011,0.636396103067893,0.867624522652649,1.19076781951815
73,73,10,Cichlids,astral,40,0.25,2,INT,REF,0.224374,0.998541666666667,0.00545370587778792,0.398118847419728,0.625082394568908,0.749561692038523,1.18511096526865
74,74,9,Cichlids,astral,40,0,5,INT,REF,0.220617,0.972083333333333,0.110952516838996,0.499707794692349,0.6307392488184,0.873115817099818,1.17945411101916
75,75,2,Cichlids,astral,40,0.5,10,INT,REF,0.209569,0.97875,0.0565544362125479,0.653464039213071,0.726905771059771,1.05432853385638,1.27562063326053
76,76,4,Cichlids,astral,40,0.25,0,INT,REF,0.232505,0.996875,0.016393596310755,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
77,77,2,Cichlids,astral,40,0.9,10,INT,REF,0.209569,0.844583333333333,0.196078125260504,0.428320966879156,0.715592062560786,0.74132475036777,1.26996377901104
78,78,7,Cichlids,astral,40,0.75,10,INT,REF,0.211928,0.968333333333333,0.093883887846441,0.282801664029186,0.472347329832614,0.645227097542318,1.04368960903134
79,79,5,Cichlids,astral,40,0.25,0,INT,REF,0.229767,0.958333333333333,0.134343689655877,0.661700980883824,0.893782971419796,1.01314382550262,1.4085567081236
80,80,1,Cichlids,astral,40,0.5,10,INT,REF,0.217217,0.984166666666667,0.0693383113324785,0.425575319655572,0.599626550446192,0.749561692038523,1.13702770414797
81,81,9,Cichlids,astral,40,0.25,5,INT,REF,0.220617,0.975625,0.109289898503446,0.436557908549909,0.627910821693654,0.722105219802679,1.17662568389442
82,82,9,Cichlids,astral,40,0,3,EXT,REF,0.279127,0.959375,0.117516974781102,0.466760028009337,0.642052957317385,0.785255105945119,1.18511096526865
83,83,6,Cichlids,astral,40,0.75,10,INT,REF,0.241146,0.934375,0.159172143532076,0.593059800294216,0.806101730552664,0.911554878229998,1.34350288425444
84,84,3,Cichlids,astral,40,0.25,0,INT,REF,0.229259,0.995625,0.0182075796702035,0.428320966879156,0.760846896556725,0.730342161473433,1.28693434175952
85,85,2,Cichlids,astral,40,0.25,2,INT,REF,0.209569,0.97625,0.0888370490088215,0.535401208598945,0.647709811566877,0.837422403193221,1.20773838226662
86,86,5,Cichlids,astral,40,0.25,2,INT,REF,0.229767,0.949583333333333,0.141194875642855,0.691903100343252,0.89095454429505,1.05981982830355,1.40572828099886
87,87,8,Cichlids,astral,40,0.9,10,INT,REF,0.234123,0.935625,0.133143759291594,0.406355789090481,0.6307392488184,0.768781222603613,1.19076781951815
88,88,5,Cichlids,astral,40,0.75,10,INT,REF,0.229767,0.965,0.113606262937936,0.359679786289548,0.644881384442131,0.705631336461174,1.18228253814391
89,89,4,Cichlids,astral,40,0.75,10,INT,REF,0.232505,0.964583333333333,0.114482337824482,0.398118847419728,0.526087445202791,0.738579103144186,1.10308657865101
90,90,10,Cichlids,astral,40,0.25,0,INT,REF,0.224374,0.999166666666667,0.00403881873046918,0.502453441915933,0.625082394568908,0.914300525453583,1.18511096526865
91,91,6,Cichlids,astral,40,0.75,3,EXT,REF,0.278644,0.920208333333333,0.147222361612852,0.461268733562168,0.557200143574999,0.851150639311143,1.13985613127271
92,92,1,Cichlids,astral,40,0.75,3,EXT,REF,0.264785,0.964375,0.117381107798849,0.420084025208403,0.514773736703807,0.76054428093286,1.06914545315406
93,93,6,Cichlids,astral,40,0.9,10,INT,REF,0.241146,0.81125,0.207862730891367,0.483233911350843,0.656195092941116,0.856641933758312,1.23885108063883
94,94,8,Cichlids,astral,40,0.5,10,INT,REF,0.234123,0.984791666666667,0.0570922949428727,0.49421650024518,0.642052957317385,0.867624522652649,1.19076781951815
95,95,2,Cichlids,astral,40,0.25,0,INT,REF,0.209569,0.973125,0.100998341043886,0.549129444716867,0.647709811566877,0.878607111546987,1.20773838226662
96,96,7,Cichlids,astral,40,0.9,10,INT,REF,0.211928,0.927083333333333,0.16448447295709,0.367916727960301,0.523259018078045,0.691903100343252,1.09460129727678
97,97,1,Cichlids,astral,40,0,2,INT,REF,0.217217,0.988958333333333,0.0539991955548171,0.507944736363102,1.02389061915812,0.859387580981896,1.49906637611548
98,98,3,Cichlids,astral,40,0.25,2,INT,REF,0.229259,0.993125,0.0418790685543354,0.444794850220662,0.760846896556725,0.768781222603613,1.28693434175952
99,99,5,Cichlids,astral,40,0.9,10,INT,REF,0.229767,0.798125,0.234072695109329,0.282801664029186,0.463862048458375,0.67817486422533,1.0408611819066
100,100,9,Cichlids,astral,40,0.25,2,INT,REF,0.220617,0.986666666666667,0.0479065283755034,0.496962147468764,0.565685424949238,0.88684405321774,1.13137084989848
101,101,4,Cichlids,astral,40,0.75,5,INT,REF,0.232505,0.969166666666667,0.103056137012245,0.420084025208403,0.545886435076015,0.766035575380029,1.11157186002525
102,102,6,Cichlids,astral,40,0.9,3,EXT,REF,0.278644,0.801041666666667,0.22859645371808,0.376153669631054,0.557200143574999,0.727596514249848,1.15682669402119
103,103,1,Cichlids,astral,40,0.5,3,EXT,REF,0.264785,0.976875,0.101544587209213,0.420084025208403,0.543058007951268,0.831931108746053,1.08611601590254
104,104,5,Cichlids,astral,40,0.75,3,EXT,REF,0.272258,0.935,0.13856406460551,0.584822858623463,0.639224530192639,1.02412641439696,1.18228253814391
105,105,1,Cichlids,astral,40,0.75,5,INT,REF,0.217217,0.968541666666667,0.112929832919032,0.439303555773493,0.57134227919873,0.818202872628131,1.12005714139949
106,106,5,Cichlids,astral,40,0.5,10,INT,REF,0.229767,0.943125,0.150151076402005,0.590314153070632,0.806101730552664,0.952739586583763,1.32087546725647
107,107,8,Cichlids,astral,40,0.5,3,EXT,REF,0.277349,0.995833333333333,0.0236852888477514,0.480488264127258,0.639224530192639,0.84291369764039,1.1879393923934
108,108,4,Cichlids,astral,40,0.9,10,INT,REF,0.232505,0.950208333333333,0.124293571209341,0.417338377984819,0.568513852073984,0.77976381149795,1.13419927702322
109,109,9,Cichlids,astral,40,0.25,0,INT,REF,0.220617,0.969583333333333,0.106130356082836,0.403610141866897,0.562856997824492,0.766035575380029,1.12854242277373
110,110,6,Cichlids,astral,40,0,2,INT,REF,0.241146,0.9825,0.0707557981986169,0.436557908549909,0.667508801440101,0.749561692038523,1.21622366364086
111,111,4,Cichlids,astral,40,0.5,5,INT,REF,0.232505,0.99,0.044578403319917,0.381644964078222,0.562856997824492,0.67817486422533,1.12288556852424
112,112,1,Cichlids,astral,40,0.9,3,EXT,REF,0.264785,0.91125,0.175603821506423,0.34869719739521,0.455376767084137,0.815457225404547,1.03237590053236
113,113,7,Cichlids,astral,40,0.5,10,INT,REF,0.211928,0.972083333333333,0.103470796236227,0.406355789090481,0.509116882454314,0.752307339262107,1.06914545315406
114,114,9,Cichlids,astral,40,0.75,10,INT,REF,0.220617,0.967291666666667,0.104244793396863,0.450286144667831,0.639224530192639,0.768781222603613,1.18228253814391
115,115,10,Cichlids,astral,40,0.75,10,INT,REF,0.224374,0.985,0.0593582703194689,0.499707794692349,0.667508801440101,0.90606358378283,1.22188051789035
116,116,8,Cichlids,astral,40,0.75,3,EXT,REF,0.277349,0.98375,0.0663525400754793,0.51343603081027,0.639224530192639,0.92528311434792,1.1879393923934
117,117,4,Cichlids,astral,40,0,2,INT,REF,0.232505,0.992916666666667,0.0490747728811182,0.263582133464096,1.09460129727678,0.472251322456505,1.56412019998464
118,118,7,Cichlids,astral,40,0,2,INT,REF,0.211928,0.991041666666667,0.0435274226760866,0.502453441915933,0.642052957317385,0.92528311434792,1.19076781951815
119,119,2,Cichlids,astral,40,0.75,5,INT,REF,0.209569,0.970833333333333,0.111771677098532,0.571094622505541,0.642052957317385,0.939011350465842,1.20208152801713
120,120,3,Cichlids,astral,40,0.75,10,INT,REF,0.229259,0.975208333333333,0.0786045741545248,0.74132475036777,0.794788022053679,1.15317183390542,1.31521861300698
121,121,5,Cichlids,astral,40,0.9,3,EXT,REF,0.272258,0.872916666666667,0.178110153978808,0.34869719739521,0.6307392488184,0.733087808697017,1.19642467376764
122,122,4,Cichlids,astral,40,0.5,10,INT,REF,0.232505,0.99,0.0377562169038904,0.420084025208403,0.596798123321446,0.738579103144186,1.1511698397717
123,123,8,Cichlids,astral,40,0,2,INT,REF,0.234123,0.997291666666667,0.0159439955126625,0.562857680834788,0.687307791313324,0.92528311434792,1.23036579926459
124,124,2,Cichlids,astral,40,0.5,3,EXT,REF,0.271124,0.982916666666667,0.0631094400105065,0.337714608500873,0.695793072687563,0.634244508647981,1.25016478913782
125,125,6,Cichlids,astral,40,0.5,3,EXT,REF,0.278644,0.969166666666667,0.106587958549742,0.496962147468764,0.698621499812309,0.815457225404547,1.24167950776358
126,126,5,Cichlids,astral,40,0.75,5,INT,REF,0.229767,0.940416666666667,0.178169872722914,0.516181678033855,0.704278354061801,0.889589700441324,1.23602265351409
127,127,3,Cichlids,astral,40,0.75,3,EXT,REF,0.277487,0.973125,0.0848065696471632,0.439303555773493,0.760846896556725,0.74132475036777,1.29259119600901
128,128,6,Cichlids,astral,40,0.25,0,INT,REF,0.241146,0.981875,0.0762598092748618,0.507944736363102,0.69013621843807,0.826439814298884,1.23319422638934
129,129,7,Cichlids,astral,40,0.75,5,INT,REF,0.211928,0.963958333333333,0.113320099874034,0.299275547370692,0.469518902707868,0.67817486422533,1.0408611819066
130,130,1,Cichlids,astral,40,0.9,5,INT,REF,0.217217,0.942291666666667,0.148671272151417,0.455777439114999,0.51194530957906,0.878607111546987,1.06631702602931
131,131,1,Cichlids,astral,40,0.5,5,INT,REF,0.217217,0.961041666666667,0.124066550146477,0.507944736363102,0.551543289325507,0.88684405321774,1.10025815152627
