,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
149,149,6,raxml,Cichlids,40,0.25,0,INT,REF,0.0005738995895551,2.42362913166724e-05,0.00772324497106092,0.012783572058448,99.0416666666667,4.83321105250062,3.84571856404554,3.63630461409608,0.332223314053704,0.622253967444162,0.683666158672499,1.22188051789035,s6_q40_miss0.25_mac0.REF.cichlids.INT.noInv,208110,0.241146
150,150,5,raxml,Cichlids,40,0.5,5,INT,REF,0.00110691353614418,0.0374464336918974,0.016255856193734,0.0248000939886755,93.0625,16.3165576391434,-1.62029440586453,4.63234156642062,0.343205902948042,0.562856997824492,0.744070397591354,1.14551298552221,s5_q40_miss0.50_mac5.REF.cichlids.INT.noInv,89804,0.229767
151,151,8,raxml,Cichlids,40,0.75,5,INT,REF,0.000867124318961902,0.0310141588471132,0.0136532967654612,0.0179461100783769,96.6666666666667,13.3326240946119,-1.8587802640529,4.4679291337775,0.439303555773493,0.585484414822461,0.8236941670753,1.14551298552221,s8_q40_miss0.75_mac5.REF.cichlids.INT.noInv,67079,0.234123
152,152,4,raxml,Cichlids,40,0,2,INT,REF,0.0291737869495505,0.000583176731505152,0.0114376873244659,0.0361299394992072,90.0416666666667,18.3383777715146,-6.00875054745208,4.03514285703662,0.507944736363102,0.910753534168273,0.914300525453583,1.42552727087208,s4_q40_miss0_mac2.REF.cichlids.INT.noInv,513753,0.232505
153,153,6,raxml,Cichlids,40,0.5,5,INT,REF,0.00038658221266028,0.000168489907362286,0.0187550237261153,0.0275784109254383,97.3333333333333,10.0959931663103,4.3052791026233,4.73961761790276,0.359679786289548,0.644881384442131,0.705631336461174,1.23319422638934,s6_q40_miss0.50_mac5.REF.cichlids.INT.noInv,81946,0.241146
154,154,7,raxml,Cichlids,40,0.9,5,INT,REF,0.000901047194651871,0.0182733815364624,0.0120613149714289,0.0165232466398122,90.9375,22.8169461566375,-1.91127431687033,4.73140469579966,0.321240725159367,0.616597113194669,0.650718391989487,1.1879393923934,s7_q40_miss0.90_mac5.REF.cichlids.INT.noInv,26262,0.211928
155,155,2,raxml,Cichlids,40,0.5,5,INT,REF,0.00145983329047788,0.0406916629571314,0.0217716116370424,0.0278887537500255,93.9791666666667,17.8367175485794,-1.42315206343903,5.15926197254195,0.422829672431987,0.709935208311294,0.724850867026264,1.27562063326053,s2_q40_miss0.50_mac5.REF.cichlids.INT.noInv,79411,0.209569
156,156,3,raxml,Cichlids,40,0.75,5,INT,REF,0.00110562233804741,0.0301133620037148,0.0136519078986529,0.018446279163252,90.0416666666667,20.4522883631827,-2.38941633105031,4.81676340618521,0.370662375183885,0.543058007951268,0.744070397591354,1.12571399564898,s3_q40_miss0.75_mac5.REF.cichlids.INT.noInv,52937,0.229259
157,157,10,raxml,Cichlids,40,0.5,10,INT,REF,0.00735826033569876,0.0773857442184954,0.0325931460987964,0.0430264620881136,94.625,17.0638662651491,-2.94443560526213,5.57602093099893,0.420084025208403,0.57134227919873,0.798983342063041,1.14834141264695,s10_q40_miss0.50_mac10.REF.cichlids.INT.noInv,55251,0.224374
158,158,10,raxml,Cichlids,40,0.9,3,EXT,REF,0.000112413767831319,0.0629468158890453,0.00952421207698884,0.0140205385006214,86.5625,25.6124190704099,1.23097201752822,3.34320511213473,0.373408022407469,0.523259018078045,0.752307339262107,1.10591500577576,s10_q40_miss0.90_mac3.REF.cichlids.EXT.noInv,26809,0.272004
159,159,4,raxml,Cichlids,40,0.9,3,EXT,REF,0.000167413310254831,0.0608756430766562,0.00866507936749066,0.0109061956813168,88.5,23.4593355731128,0.202747956812633,3.68457826946327,0.373408022407469,0.458205194208883,0.74132475036777,1.0408611819066,s4_q40_miss0.90_mac3.REF.cichlids.EXT.noInv,29484,0.281971
160,160,4,raxml,Cichlids,40,0.5,3,EXT,REF,2.68501892767302e-05,0.0368262651846262,0.00991724132616954,0.0122961287566203,91.875,19.7942878070224,0.162356688363851,4.1982722880448,0.362425433513132,0.489317892581091,0.719359572579095,1.06631702602931,s4_q40_miss0.50_mac3.REF.cichlids.EXT.noInv,91706,0.281971
161,161,8,raxml,Cichlids,40,0.5,5,INT,REF,0.000899150646898462,0.0356831057105309,0.0153903522973224,0.020165157200765,99.4375,2.77455190938507,-1.96755460127652,4.65211339978561,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.50_mac5.REF.cichlids.INT.noInv,97693,0.234123
162,162,3,raxml,Cichlids,40,0.5,3,EXT,REF,0.000111275985807183,0.0418019915160377,0.00955810119325742,0.0134395185289413,95.9583333333333,8.5600714188046,1.08582362280104,4.06083282061184,0.307512489041445,0.489317892581091,0.65895533366024,1.07197388027881,s3_q40_miss0.50_mac3.REF.cichlids.EXT.noInv,83470,0.277487
163,163,10,raxml,Cichlids,40,0.5,3,EXT,REF,1.00000050002909e-06,0.0349399940396421,0.0107555182255911,0.0147597720831058,98.1666666666667,7.6972869863579,0.740572823354698,3.81097497324226,0.381644964078222,0.537401153701776,0.766035575380029,1.12005714139949,s10_q40_miss0.50_mac3.REF.cichlids.EXT.noInv,89237,0.272004
164,164,10,raxml,Cichlids,40,0,2,INT,REF,0.0386040520976491,0.000458071302747906,0.0123020405977671,0.0378058825657766,95.625,15.9248567915001,-5.19144762998808,3.73807060601783,0.233380014004668,1.10308657865101,0.464014380785752,1.58957604410736,s10_q40_miss0_mac2.REF.cichlids.INT.noInv,498894,0.224374
165,165,10,raxml,Cichlids,40,0.75,5,INT,REF,0.000976112106323283,0.0353709850947795,0.0156211784483645,0.0209145424808422,97.7708333333333,8.88278177468847,-3.06286211746778,4.73313521182769,0.376153669631054,0.537401153701776,0.716613925355511,1.12005714139949,s10_q40_miss0.75_mac5.REF.cichlids.INT.noInv,64675,0.224374
166,166,8,raxml,Cichlids,40,0.9,5,INT,REF,0.00191376727413419,0.0195451883476222,0.0119270571882607,0.0159421364807305,95.75,12.2674105540708,-2.70585089049142,4.33512023606415,0.433812261326325,0.57134227919873,0.840168050416806,1.14268455839746,s8_q40_miss0.90_mac5.REF.cichlids.INT.noInv,24231,0.234123
167,167,9,raxml,Cichlids,40,0.5,3,EXT,REF,0.000128196724113168,0.0453129132147302,0.0114127302683243,0.0139240750204726,93.8541666666667,16.2703091855351,0.0333167466018161,3.72585927131651,0.334968961277289,0.492146319705837,0.719359572579095,1.08045916165304,s9_q40_miss0.50_mac3.REF.cichlids.EXT.noInv,89786,0.279127
168,168,3,raxml,Cichlids,40,0.9,5,INT,REF,0.00213779839405852,0.021121688811027,0.0114058951207022,0.0161360029976228,86.7291666666667,23.6262922270331,-2.03680156973862,4.44865990309537,0.370662375183885,0.53457272657703,0.727596514249848,1.11157186002525,s3_q40_miss0.90_mac5.REF.cichlids.INT.noInv,17876,0.229259
169,169,10,raxml,Cichlids,40,0.5,5,INT,REF,0.000975077866535403,0.0393950887333364,0.0178675034340576,0.0238453342023606,96.9375,12.7219131606879,-3.54445631472815,4.93384307868478,0.414592730761234,0.57134227919873,0.793492047615872,1.14834141264695,s10_q40_miss0.50_mac5.REF.cichlids.INT.noInv,93404,0.224374
170,170,6,raxml,Cichlids,40,0.5,2,INT,REF,0.000568667883305208,3.18017117788695e-05,0.00745557757787762,0.0123490222351016,98.8541666666667,5.21858211497914,3.61255987153874,3.40076498330418,0.32947766683012,0.622253967444162,0.669937922554577,1.22188051789035,s6_q40_miss0.50_mac2.REF.cichlids.INT.noInv,177426,0.241146
171,171,3,raxml,Cichlids,40,0.5,5,INT,REF,0.000914011885295348,0.0371207504158276,0.016305713036261,0.0219326194972218,89.75,22.4361979560576,-2.38550026932307,4.86525511486182,0.365171080736716,0.528915872327538,0.727596514249848,1.11157186002525,s3_q40_miss0.50_mac5.REF.cichlids.INT.noInv,86550,0.229259
172,172,5,raxml,Cichlids,40,0,2,INT,REF,0.0266762797391133,0.000879790578459986,0.0114696248682492,0.0361888048128948,91.3125,22.2750277598509,-5.14967460913067,3.45841007998487,0.189449658427319,1.04934646328084,0.436557908549909,1.54714963723617,s5_q40_miss0_mac2.REF.cichlids.INT.noInv,490073,0.229767
173,173,6,raxml,Cichlids,40,0.9,2,INT,REF,0.000857132977640956,1.00000050002909e-06,0.00607330592030488,0.0103023302331378,89.8541666666667,18.2243577750234,2.3525081107073,2.94705292061855,0.34869719739521,0.636396103067893,0.694648747566836,1.23036579926459,s6_q40_miss0.90_mac2.REF.cichlids.INT.noInv,26580,0.241146
174,174,9,raxml,Cichlids,40,0.75,5,INT,REF,0.00129004612425717,0.03601669112322,0.0171412126807206,0.0210329101050196,95.2083333333333,12.8939344693267,-3.0582923147799,4.65504813309986,0.39262755297256,0.551543289325507,0.771526869827198,1.13985613127271,s9_q40_miss0.75_mac5.REF.cichlids.INT.noInv,64439,0.220617
175,175,9,raxml,Cichlids,40,0,2,INT,REF,0.0510971651094734,1.00000050002909e-06,0.0120572903661967,0.034452631752558,96,10.7327298187228,2.00333688474475,3.58801543694204,0.612279330859306,1.19925310089238,0.991178647713944,1.66311514935076,s9_q40_miss0_mac2.REF.cichlids.INT.noInv,542963,0.220617
176,176,8,raxml,Cichlids,40,0.5,2,INT,REF,0.000298297474582388,0.0495847935384283,0.00722515481306359,0.00966862620182122,99.9583333333333,0.201940936523459,-4.99233468786729,3.26369341671537,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.50_mac2.REF.cichlids.INT.noInv,203600,0.234123
177,177,2,raxml,Cichlids,40,0,2,INT,REF,0.0108584729194055,0.00212113817842189,0.0133863115510311,0.0491278687903057,79.5833333333333,37.4159104474277,-10.2220114647665,6.71857895001195,0.271819075134849,0.992777920785913,0.502453441915933,1.47926738624226,s2_q40_miss0_mac2.REF.cichlids.INT.noInv,547900,0.209569
178,178,10,raxml,Cichlids,40,0.9,5,INT,REF,0.00121565530103628,0.0276338126488283,0.0136262051520419,0.0183614298083855,93.7708333333333,18.8941503762333,-3.18418854370538,4.53740463770498,0.389881905748975,0.540229580826522,0.774272517050782,1.12288556852424,s10_q40_miss0.90_mac5.REF.cichlids.INT.noInv,27533,0.224374
179,179,9,raxml,Cichlids,40,0.75,3,EXT,REF,0.000157779733978295,0.0409211349664594,0.01065798709595,0.0131977930586984,92.875,17.9154337362355,-0.113891785858678,3.38606485216143,0.315749430712198,0.483661038331599,0.672683569778162,1.07197388027881,s9_q40_miss0.75_mac3.REF.cichlids.EXT.noInv,63658,0.279127
180,180,9,raxml,Cichlids,40,0.9,3,EXT,REF,5.37278349851714e-05,0.022496517852345,0.00948664825701544,0.012309207951877,91.6875,18.0120010229587,-0.105434155084653,3.42769949466472,0.398118847419728,0.551543289325507,0.782509458721535,1.13985613127271,s9_q40_miss0.90_mac3.REF.cichlids.EXT.noInv,28699,0.279127
181,181,1,raxml,Cichlids,40,0.5,2,INT,REF,0.000325406623871779,0.0453297945832081,0.00768415742427035,0.0107472041044781,99.2916666666667,4.48618841833719,-4.98901606611449,2.92634283925895,0.343205902948042,0.562856997824492,0.67817486422533,1.12854242277373,s1_q40_miss0.50_mac2.REF.cichlids.INT.noInv,220037,0.217217
182,182,7,raxml,Cichlids,40,0.5,2,INT,REF,1.00000050002909e-06,0.121193633595796,0.00703014124118273,0.0138226747065117,96.9375,10.7315527023938,-1.52148717830125,3.86811158669668,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.50_mac2.REF.cichlids.INT.noInv,230875,0.211928
183,183,8,raxml,Cichlids,40,0.5,0,INT,REF,0.000298297474582388,0.0495847935384283,0.00722515481306359,0.00966862620182122,99.9583333333333,0.201940936523459,-4.99233468786729,3.26369341671537,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.50_mac0.REF.cichlids.INT.noInv,203600,0.234123
184,184,3,raxml,Cichlids,40,0,2,INT,REF,0.0264687274750536,0.000210228739493091,0.0113655395352235,0.0391145065862831,90.0625,19.1804490995277,3.06174642887256,3.42751562847565,0.389881905748975,1.21905209076561,0.669937922554577,1.69422784772297,s3_q40_miss0_mac2.REF.cichlids.INT.noInv,492054,0.229259
185,185,9,raxml,Cichlids,40,0.5,5,INT,REF,0.00151866996102928,0.0427752670105275,0.0200437791096409,0.0242224802268347,97.8541666666667,6.57198950845867,-3.51330671766895,4.79928340299139,0.469505675232921,0.551543289325507,0.914300525453583,1.13985613127271,s9_q40_miss0.50_mac5.REF.cichlids.INT.noInv,92356,0.220617
186,186,9,raxml,Cichlids,40,0.9,5,INT,REF,0.00225060037243391,0.0250706918604183,0.0149678125286831,0.0187348980556052,92.1041666666667,17.9363408390629,-3.35178950608526,4.50091873139255,0.370662375183885,0.540229580826522,0.733087808697017,1.13419927702322,s9_q40_miss0.90_mac5.REF.cichlids.INT.noInv,27730,0.220617
187,187,4,raxml,Cichlids,40,0.5,2,INT,REF,0.000254717591724434,0.046867689039679,0.00716642303053747,0.0102999346291535,93.625,15.8270237521482,-5.38542393231988,3.78507917029182,0.400864494643313,0.528915872327538,0.763289928156445,1.11157186002525,s4_q40_miss0.50_mac2.REF.cichlids.INT.noInv,212574,0.232505
188,188,8,raxml,Cichlids,40,0.9,2,INT,REF,0.00076239484582048,0.0352342521209567,0.00631006046945177,0.00818643149162018,97.8125,7.05497033182839,-5.61431916913667,2.94214839401591,0.354188491842379,0.576999133448223,0.733087808697017,1.14268455839746,s8_q40_miss0.90_mac2.REF.cichlids.INT.noInv,49070,0.234123
189,189,6,raxml,Cichlids,40,0.75,2,INT,REF,0.000525922962443072,3.4747967915646e-06,0.00689719202487717,0.0113670392121759,97.3333333333333,8.95694983544119,3.09023753317298,3.13826992760522,0.32947766683012,0.622253967444162,0.669937922554577,1.22188051789035,s6_q40_miss0.75_mac2.REF.cichlids.INT.noInv,100868,0.241146
190,190,1,raxml,Cichlids,40,0.75,2,INT,REF,0.000477462165568398,0.0403009489994332,0.00716403392582237,0.00992210379305626,99.2916666666667,3.24173799808482,-4.6005387407267,2.54028870182602,0.304766841817861,0.565685424949238,0.634244508647981,1.13702770414797,s1_q40_miss0.75_mac2.REF.cichlids.INT.noInv,136077,0.217217
191,191,1,raxml,Cichlids,40,0.9,2,INT,REF,0.000994341283498622,0.028234502703373,0.00649787939579926,0.00877293903246644,93.8125,20.9138620933479,-5.60516014715731,2.46972183883065,0.307512489041445,0.565685424949238,0.647972744765902,1.13702770414797,s1_q40_miss0.90_mac2.REF.cichlids.INT.noInv,44523,0.217217
192,192,3,raxml,Cichlids,40,0.5,0,INT,REF,0.000234543379954945,0.0484711910157137,0.00710331798362283,0.0103443431692753,91.5208333333333,19.6338717129281,-4.86899039432366,3.65142474008084,0.367916727960301,0.551543289325507,0.708376983684758,1.12854242277373,s3_q40_miss0.50_mac0.REF.cichlids.INT.noInv,187136,0.229259
193,193,8,raxml,Cichlids,40,0.75,2,INT,REF,0.000384985735059682,0.0468346042042921,0.00684664825393939,0.00916354195220801,99.625,1.72126870576526,-4.42715305047907,3.03829357326897,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.75_mac2.REF.cichlids.INT.noInv,138432,0.234123
194,194,1,raxml,Cichlids,40,0.5,0,INT,REF,0.000325406623871779,0.0453297945832081,0.00768415742427035,0.0107472041044781,99.2916666666667,4.48618841833719,-4.98901606611449,2.92634283925895,0.343205902948042,0.562856997824492,0.67817486422533,1.12854242277373,s1_q40_miss0.50_mac0.REF.cichlids.INT.noInv,220037,0.217217
195,195,7,raxml,Cichlids,40,0.75,2,INT,REF,2.88184340607963e-05,0.12951721468439,0.00648276734443869,0.0140439271421481,96.1666666666667,12.4342241043828,-0.918713241066728,3.59771400682606,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.75_mac2.REF.cichlids.INT.noInv,161422,0.211928
196,196,7,raxml,Cichlids,40,0.5,0,INT,REF,1.00000050002909e-06,0.121193633595796,0.00703014124118273,0.0138226747065117,96.9375,10.7315527023938,-1.52148717830125,3.86811158669668,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.50_mac0.REF.cichlids.INT.noInv,230875,0.211928
197,197,5,raxml,Cichlids,40,0.5,2,INT,REF,0.000323095134816982,0.0495122848715305,0.00749778022927255,0.0115314551756115,94.375,17.3286443466769,-5.04049347375073,3.55635723494214,0.343205902948042,0.514773736703807,0.755052986485692,1.11440028715,s5_q40_miss0.50_mac2.REF.cichlids.INT.noInv,193338,0.229767
198,198,2,raxml,Cichlids,40,0.5,2,INT,REF,1.00000050002909e-06,0.126502273144148,0.00741106296508193,0.0153117374415185,89.9583333333333,25.2375592552672,-1.64085745495561,3.45879570613777,0.422829672431987,0.709935208311294,0.730342161473433,1.27562063326053,s2_q40_miss0.50_mac2.REF.cichlids.INT.noInv,225425,0.209569
199,199,4,raxml,Cichlids,40,0.75,2,INT,REF,0.000303375460244764,0.0425470066531009,0.00672708870513054,0.00973524911212077,93.1875,18.1033160827371,-4.73301925782915,3.51434295222259,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40_miss0.75_mac2.REF.cichlids.INT.noInv,154346,0.232505
200,200,10,raxml,Cichlids,40,0.5,2,INT,REF,0.000287793433664322,0.0501116672069888,0.00792045554488604,0.0118044269808236,98.6666666666667,6.37926605974331,-5.20395674854274,3.48217655358835,0.387136258525391,0.537401153701776,0.771526869827198,1.12005714139949,s10_q40_miss0.50_mac2.REF.cichlids.INT.noInv,204073,0.224374
201,201,7,raxml,Cichlids,40,0.9,2,INT,REF,1.00000050002909e-06,0.129303740168835,0.00563982549637925,0.0135621951518579,93.9791666666667,16.4271306248954,-2.69262494028332,3.39956245134932,0.334968961277289,0.616597113194669,0.675429217001746,1.1879393923934,s7_q40_miss0.90_mac2.REF.cichlids.INT.noInv,67925,0.211928
202,202,4,raxml,Cichlids,40,0.5,0,INT,REF,0.000254717591724434,0.046867689039679,0.00716642303053747,0.0102999346291535,93.625,15.8270237521482,-5.38542393231988,3.78507917029182,0.400864494643313,0.528915872327538,0.763289928156445,1.11157186002525,s4_q40_miss0.50_mac0.REF.cichlids.INT.noInv,212574,0.232505
203,203,5,raxml,Cichlids,40,0.9,2,INT,REF,0.00173734273555279,0.0322374734146683,0.00626533801742351,0.00937380075001061,92.3333333333333,18.7722444880885,-5.23066807009172,2.88238942737956,0.34869719739521,0.526087445202791,0.76054428093286,1.11440028715,s5_q40_miss0.90_mac2.REF.cichlids.INT.noInv,24143,0.229767
204,204,4,raxml,Cichlids,40,0.9,2,INT,REF,0.000584317981342036,0.0339821312361736,0.00621692364558233,0.00904428156917581,91.8333333333333,19.1836957960963,-5.45555260496706,3.31144623551012,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40_miss0.90_mac2.REF.cichlids.INT.noInv,67656,0.232505
205,205,5,raxml,Cichlids,40,0.5,0,INT,REF,0.000323095134816982,0.0495122848715305,0.00749778022927255,0.0115314551756115,94.375,17.3286443466769,-5.04049347375073,3.55635723494214,0.343205902948042,0.514773736703807,0.755052986485692,1.11440028715,s5_q40_miss0.50_mac0.REF.cichlids.INT.noInv,193338,0.229767
206,206,10,raxml,Cichlids,40,0.75,2,INT,REF,0.00043541231243285,0.0491356380113583,0.0074587599364901,0.0112678811162925,98.1875,7.09406779445618,-4.1917042367096,3.15008774472455,0.387136258525391,0.537401153701776,0.771526869827198,1.12005714139949,s10_q40_miss0.75_mac2.REF.cichlids.INT.noInv,141493,0.224374
207,207,10,raxml,Cichlids,40,0.5,0,INT,REF,0.000287793433664322,0.0501116672069888,0.00792045554488604,0.0118044269808236,98.6666666666667,6.37926605974331,-5.20395674854274,3.48217655358835,0.387136258525391,0.537401153701776,0.771526869827198,1.12005714139949,s10_q40_miss0.50_mac0.REF.cichlids.INT.noInv,204073,0.224374
208,208,2,raxml,Cichlids,40,0.9,2,INT,REF,5.64522607588194e-05,0.120717683051376,0.00575993876768087,0.0135198693625615,91.875,17.0114166921024,-3.88306833966139,3.30233213383618,0.398118847419728,0.675994082814339,0.722105219802679,1.26430692476155,s2_q40_miss0.90_mac2.REF.cichlids.INT.noInv,43806,0.209569
209,209,2,raxml,Cichlids,40,0.5,0,INT,REF,1.00000050002909e-06,0.126502273144148,0.00741106296508193,0.0153117374415185,89.9583333333333,25.2375592552672,-1.64085745495561,3.45879570613777,0.422829672431987,0.709935208311294,0.730342161473433,1.27562063326053,s2_q40_miss0.50_mac0.REF.cichlids.INT.noInv,225425,0.209569
210,210,2,raxml,Cichlids,40,0.75,2,INT,REF,2.10458500498612e-05,0.132391695579067,0.00670606959086505,0.0151307500002502,94.5,16.2179307125091,-1.52804020890331,3.16333934665093,0.39262755297256,0.678822509939086,0.711122630908342,1.2614784976368,s2_q40_miss0.75_mac2.REF.cichlids.INT.noInv,139679,0.209569
211,211,9,raxml,Cichlids,40,0.5,2,INT,REF,0.000341137687328654,0.0448285404924194,0.00756693776238316,0.00997221119566983,96.875,9.58195333881532,-5.67580845702455,3.24508057267109,0.39262755297256,0.551543289325507,0.777018164274366,1.13985613127271,s9_q40_miss0.50_mac2.REF.cichlids.INT.noInv,227550,0.220617
212,212,5,raxml,Cichlids,40,0.75,2,INT,REF,0.000484040293089783,0.0428771721647404,0.00696979931636917,0.0106874391737607,93,16.6324471402238,-4.70779994618102,3.27096663209513,0.345951550171626,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40_miss0.75_mac2.REF.cichlids.INT.noInv,116206,0.229767
213,213,3,raxml,Cichlids,40,0.5,2,INT,REF,0.000234543379954945,0.0484711910157137,0.00710331798362283,0.0103443431692753,91.5208333333333,19.6338717129281,-4.86899039432366,3.65142474008084,0.367916727960301,0.551543289325507,0.708376983684758,1.12854242277373,s3_q40_miss0.50_mac2.REF.cichlids.INT.noInv,187136,0.229259
214,214,3,raxml,Cichlids,40,0.75,2,INT,REF,0.000352742983936389,0.0431744976224455,0.00666616481910859,0.00961405161852328,89.6458333333333,22.4314459967151,-4.66217524452791,3.44483107526952,0.343205902948042,0.526087445202791,0.694648747566836,1.11440028715,s3_q40_miss0.75_mac2.REF.cichlids.INT.noInv,112792,0.229259
215,215,10,raxml,Cichlids,40,0.9,2,INT,REF,0.000816166520004811,0.0397347652363638,0.00677118203609402,0.010292434721379,91.2083333333333,17.2083086479997,-4.80700873444004,3.07613488322939,0.381644964078222,0.537401153701776,0.766035575380029,1.12005714139949,s10_q40_miss0.90_mac2.REF.cichlids.INT.noInv,61210,0.224374
216,216,8,raxml,Cichlids,40,0.75,0,INT,REF,0.000384985735059682,0.0468346042042921,0.00684664825393939,0.00916354195220801,99.625,1.72126870576526,-4.42715305047907,3.03829357326897,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.75_mac0.REF.cichlids.INT.noInv,138432,0.234123
217,217,9,raxml,Cichlids,40,0.5,0,INT,REF,0.000341137687328654,0.0448285404924194,0.00756693776238316,0.00997221119566983,96.875,9.58195333881532,-5.67580845702455,3.24508057267109,0.39262755297256,0.551543289325507,0.777018164274366,1.13985613127271,s9_q40_miss0.50_mac0.REF.cichlids.INT.noInv,227550,0.220617
218,218,9,raxml,Cichlids,40,0.75,2,INT,REF,0.000336892979785142,0.0407391663506511,0.00703481431540617,0.00937139516750331,96.2083333333333,9.93373434384997,-4.97954571474688,2.89751695144859,0.39262755297256,0.551543289325507,0.777018164274366,1.13985613127271,s9_q40_miss0.75_mac2.REF.cichlids.INT.noInv,159480,0.220617
219,219,6,raxml,Cichlids,40,0.5,0,INT,REF,0.000568667883305208,3.18017117788695e-05,0.00745557757787762,0.0123490222351016,98.8541666666667,5.21858211497914,3.61255987153874,3.40076498330418,0.32947766683012,0.622253967444162,0.669937922554577,1.22188051789035,s6_q40_miss0.50_mac0.REF.cichlids.INT.noInv,177426,0.241146
220,220,1,raxml,Cichlids,40,0.75,0,INT,REF,0.000477462165568398,0.0403009489994332,0.00716403392582237,0.00992210379305626,99.2916666666667,3.24173799808482,-4.6005387407267,2.54028870182602,0.304766841817861,0.565685424949238,0.634244508647981,1.13702770414797,s1_q40_miss0.75_mac0.REF.cichlids.INT.noInv,136077,0.217217
221,221,3,raxml,Cichlids,40,0.9,2,INT,REF,0.000748026275274737,0.0338265823744997,0.00585917347002731,0.00832468362838811,88.5833333333333,21.0842618863165,-5.03946144930893,3.12725505241526,0.370662375183885,0.53457272657703,0.727596514249848,1.11157186002525,s3_q40_miss0.90_mac2.REF.cichlids.INT.noInv,38036,0.229259
222,222,8,raxml,Cichlids,40,0.9,0,INT,REF,0.00076239484582048,0.0352342521209567,0.00631006046945177,0.00818643149162018,97.8125,7.05497033182839,-5.61431916913667,2.94214839401591,0.354188491842379,0.576999133448223,0.733087808697017,1.14268455839746,s8_q40_miss0.90_mac0.REF.cichlids.INT.noInv,49070,0.234123
223,223,3,raxml,Cichlids,40,0.75,0,INT,REF,0.000352742983936389,0.0431744976224455,0.00666616481910859,0.00961405161852328,89.6458333333333,22.4314459967151,-4.66217524452791,3.44483107526952,0.343205902948042,0.526087445202791,0.694648747566836,1.11440028715,s3_q40_miss0.75_mac0.REF.cichlids.INT.noInv,112792,0.229259
224,224,9,raxml,Cichlids,40,0.9,2,INT,REF,0.000626980825954718,0.030301428520663,0.00637128054623954,0.00849053261449896,91.4583333333333,20.1620650045631,-5.91173201768663,2.83647774023342,0.370662375183885,0.540229580826522,0.733087808697017,1.13419927702322,s9_q40_miss0.90_mac2.REF.cichlids.INT.noInv,69780,0.220617
225,225,7,raxml,Cichlids,40,0.75,0,INT,REF,2.88184340607963e-05,0.12951721468439,0.00648276734443869,0.0140439271421481,96.1666666666667,12.4342241043828,-0.918713241066728,3.59771400682606,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.75_mac0.REF.cichlids.INT.noInv,161422,0.211928
226,226,1,raxml,Cichlids,40,0.9,0,INT,REF,0.000994341283498622,0.028234502703373,0.00649787939579926,0.00877293903246644,93.8125,20.9138620933479,-5.60516014715731,2.46972183883065,0.307512489041445,0.565685424949238,0.647972744765902,1.13702770414797,s1_q40_miss0.90_mac0.REF.cichlids.INT.noInv,44523,0.217217
227,227,3,raxml,Cichlids,40,0.9,0,INT,REF,0.000748026275274737,0.0338265823744997,0.00585917347002731,0.00832468362838811,88.5833333333333,21.0842618863165,-5.03946144930893,3.12725505241526,0.370662375183885,0.53457272657703,0.727596514249848,1.11157186002525,s3_q40_miss0.90_mac0.REF.cichlids.INT.noInv,38036,0.229259
228,228,5,raxml,Cichlids,40,0.75,0,INT,REF,0.000484040293089783,0.0428771721647404,0.00696979931636917,0.0106874391737607,93,16.6324471402238,-4.70779994618102,3.27096663209513,0.345951550171626,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40_miss0.75_mac0.REF.cichlids.INT.noInv,116206,0.229767
229,229,4,raxml,Cichlids,40,0.75,0,INT,REF,0.000303375460244764,0.0425470066531009,0.00672708870513054,0.00973524911212077,93.1875,18.1033160827371,-4.73301925782915,3.51434295222259,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40_miss0.75_mac0.REF.cichlids.INT.noInv,154346,0.232505
230,230,7,raxml,Cichlids,40,0.25,4,EXT,REF,0.000449259986431491,0.00840340089790528,0.00975294502991375,0.0143706386805559,82.2291666666667,25.3547088105,0.144745831009134,5.37687230484516,0.31025813626503,0.670337228564847,0.645227097542318,1.24733636201307,s7_q40_miss0.25_mac4.REF.cichlids.EXT.noInv,3078,0.264638
