,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,snps,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
70,461,1,Lates,astral,40,0.9,10,INT,REF,0.0397409,1857,0.632708333333333,0.221539483857396,0.252599544569759,0.857013418798096,0.560112033611204,1.39441457249987
71,775,2,Lates,astral,40,0,0,EXT,REF,0.556455,11459657,0.906041666666667,0.152172069225868,0.793492047615872,0.845699710299111,1.09551324221015,1.35481659275343
72,702,2,Lates,astral,40,0,0,INT,REF,0.0360989,74597,0.796666666666667,0.236538273034046,0.733087808697017,0.769332177930964,1.08453065331581,1.28410591463477
73,773,2,Lates,astral,40,0,1,EXT,REF,0.556455,11459657,0.90125,0.160287308532509,0.793492047615872,0.845699710299111,1.09551324221015,1.35481659275343
74,249,2,Lates,astral,40,0,1,INT,REF,0.0360989,74597,0.843333333333333,0.220630945663561,0.77976381149795,0.845699710299111,1.12571536166958,1.32653232150596
75,779,2,Lates,astral,40,0,2,EXT,REF,0.556455,11459657,0.905208333333333,0.151713469904141,0.793492047615872,0.845699710299111,1.09551324221015,1.35481659275343
76,476,2,Lates,astral,40,0,2,INT,REF,0.0360989,74597,0.8475,0.197414134310418,0.818202872628131,0.885297690045557,1.15866312835259,1.36047344700292
77,170,2,Lates,astral,40,0,3,EXT,REF,0.556455,39881,0.902708333333333,0.155723972700926,0.952739586583763,1.01540533778388,1.2273043089422,1.48492424049175
78,342,2,Lates,astral,40,0,3,INT,REF,0.0360989,9952,0.800416666666667,0.210823696973736,0.864878875429065,0.905096679918781,1.19435654225918,1.39724299962462
79,560,2,Lates,astral,40,0,4,EXT,REF,0.556455,32303,0.889583333333333,0.181611677538752,0.911554878229998,1.03520432765711,1.21357607282428,1.49906637611548
80,336,2,Lates,astral,40,0,4,INT,REF,0.0360989,8743,0.827708333333333,0.175053056800033,0.793492047615872,0.964493649538451,1.11198712555165,1.4509831149948
81,713,2,Lates,astral,40,0,5,EXT,REF,0.556455,27613,0.9025,0.164012194668567,0.952739586583763,1.01540533778388,1.22181301449503,1.48492424049175
82,321,2,Lates,astral,40,0,5,INT,REF,0.0360989,7820,0.816875,0.223846036088068,0.944502644913011,1.00692005640964,1.21906736727144,1.482095813367
83,84,2,Lates,astral,40,0,10,EXT,REF,0.556455,17459,0.868125,0.222410931252098,0.971959117148854,1.03520432765711,1.23554125061295,1.49906637611548
84,280,2,Lates,astral,40,0,10,INT,REF,0.0360989,5138,0.805833333333333,0.219669319498828,0.963722175478101,1.02671904628287,1.23828689783653,1.49623794899073
85,825,2,Lates,astral,40,0.25,0,EXT,REF,0.556455,167985,0.908541666666667,0.145411954545776,0.719359572579095,0.888126117170304,1.04334594496205,1.38027243687614
86,231,2,Lates,astral,40,0.25,0,INT,REF,0.0360989,40619,0.842708333333333,0.197954858203897,0.730342161473433,0.77216060505571,1.04883723940922,1.2982480502585
87,829,2,Lates,astral,40,0.25,1,EXT,REF,0.556455,167985,0.904166666666667,0.147270677605114,0.719359572579095,0.888126117170304,1.04334594496205,1.38027243687614
88,225,2,Lates,astral,40,0.25,1,INT,REF,0.0360989,40619,0.844166666666667,0.207239540026402,0.727596514249848,0.777817459305202,1.04060029773846,1.2982480502585
89,575,2,Lates,astral,40,0.25,2,EXT,REF,0.556455,167985,0.9075,0.145492560312832,0.719359572579095,0.888126117170304,1.04334594496205,1.38027243687614
90,6,2,Lates,astral,40,0.25,2,INT,REF,0.0360989,40619,0.862916666666667,0.170630349914828,0.738579103144186,0.789131167804187,1.04609159218563,1.30390490450799
91,152,2,Lates,astral,40,0.25,3,EXT,REF,0.556455,32814,0.890833333333333,0.177210457082224,0.947248292136595,1.00692005640964,1.23279560338937,1.482095813367
92,326,2,Lates,astral,40,0.25,3,INT,REF,0.0360989,8478,0.8,0.230734258124667,0.505199089139517,0.944694659665227,0.77976381149795,1.42552727087208
93,556,2,Lates,astral,40,0.25,4,EXT,REF,0.556455,28078,0.893958333333333,0.150569692400242,0.944502644913011,1.00692005640964,1.21906736727144,1.482095813367
94,310,2,Lates,astral,40,0.25,4,INT,REF,0.0360989,7641,0.799375,0.222494621020327,0.88684405321774,0.939037805415735,1.17788265891768,1.42552727087208
95,712,2,Lates,astral,40,0.25,5,EXT,REF,0.556455,25611,0.884166666666667,0.175666915633613,0.963722175478101,1.02671904628287,1.2273043089422,1.49058109474124
96,312,2,Lates,astral,40,0.25,5,INT,REF,0.0360989,7172,0.795625,0.241624874107022,0.930774408795089,0.970150503787943,1.25476078117804,1.4453262607453
97,85,2,Lates,astral,40,0.25,10,EXT,REF,0.556455,17310,0.870625,0.228514222752108,0.853896286534727,1.02671904628287,1.155917481129,1.49623794899073
98,277,2,Lates,astral,40,0.25,10,INT,REF,0.0360989,5081,0.795208333333333,0.218914046897585,0.933520056018673,0.995606347910659,1.21357607282428,1.47643895911751
99,617,2,Lates,astral,40,0.5,0,EXT,REF,0.556455,123574,0.875208333333333,0.185575465905651,0.447540497444246,0.92772409691675,0.700140042014005,1.41421356237309
100,809,2,Lates,astral,40,0.5,0,INT,REF,0.0360989,29237,0.854166666666667,0.212491134566842,0.818202872628131,0.871155554421827,1.11473277277524,1.37461558262665
101,628,2,Lates,astral,40,0.5,1,EXT,REF,0.556455,123574,0.893541666666667,0.158563895213407,0.433812261326325,0.913581961293019,0.691903100343252,1.40572828099886
102,257,2,Lates,astral,40,0.5,1,INT,REF,0.0360989,29237,0.832083333333333,0.233920866173169,0.766035575380029,0.817415439051649,1.07354806442147,1.33218917575546
103,663,2,Lates,astral,40,0.5,2,EXT,REF,0.556455,123574,0.89625,0.165254478163805,0.433812261326325,0.913581961293019,0.697394394790421,1.40572828099886
104,490,2,Lates,astral,40,0.5,2,INT,REF,0.0360989,29237,0.825,0.251514561145245,0.636990155871565,0.837214428924872,0.933520056018673,1.34633131137919
105,219,2,Lates,astral,40,0.5,3,EXT,REF,0.556455,26110,0.852708333333333,0.205081608907422,0.980196058819607,1.02389061915812,1.28221725341388,1.482095813367
106,432,2,Lates,astral,40,0.5,3,INT,REF,0.0360989,6485,0.797708333333333,0.211260045293919,0.933520056018673,0.98712106653642,1.21357607282428,1.46229682349378
107,626,2,Lates,astral,40,0.5,4,EXT,REF,0.556455,22661,0.875208333333333,0.196544506175577,0.980196058819607,1.02389061915812,1.28221725341388,1.482095813367
108,399,2,Lates,astral,40,0.5,4,INT,REF,0.0360989,5887,0.763333333333333,0.238642734249189,0.507944736363102,0.947523086789974,0.815457225404547,1.43401255224632
109,742,2,Lates,astral,40,0.5,5,EXT,REF,0.556455,21058,0.878333333333333,0.18225926510417,0.980196058819607,1.02106219203337,1.28770854786105,1.47926738624226
110,401,2,Lates,astral,40,0.5,5,INT,REF,0.0360989,5597,0.777916666666667,0.226489944667442,0.763289928156445,1.00126320216015,1.04883723940922,1.46512525061853
111,181,2,Lates,astral,40,0.5,10,EXT,REF,0.556455,15245,0.862708333333333,0.201227505240333,0.960976528254517,1.0040916292849,1.26299772284879,1.46795367774327
112,361,2,Lates,astral,40,0.5,10,INT,REF,0.0360989,4277,0.769166666666667,0.211638323896793,0.944502644913011,0.98712106653642,1.26299772284879,1.46229682349378
113,664,2,Lates,astral,40,0.75,0,EXT,REF,0.556455,87632,0.862708333333333,0.250681959932224,0.862133228205481,0.913581961293019,1.15866312835259,1.40572828099886
114,796,2,Lates,astral,40,0.75,0,INT,REF,0.0360989,20685,0.7925,0.280079775869419,0.755052986485692,0.797616449178426,1.06805676997431,1.31804704013172
115,674,2,Lates,astral,40,0.75,1,EXT,REF,0.556455,87632,0.869166666666667,0.250979640891137,0.859387580981896,0.910753534168273,1.155917481129,1.40289985387411
116,149,2,Lates,astral,40,0.75,1,INT,REF,0.0360989,20685,0.786875,0.245011126538489,0.807220283733794,0.859841845922842,1.09825888943373,1.35764501987817
117,708,2,Lates,astral,40,0.75,2,EXT,REF,0.556455,87632,0.863958333333333,0.2517575630788,0.856641933758312,0.910753534168273,1.14768053945825,1.40289985387411
118,530,2,Lates,astral,40,0.75,2,INT,REF,0.0360989,20685,0.790833333333333,0.25153006954741,0.782509458721535,0.825900720425887,1.09002194776298,1.34067445712969
119,216,2,Lates,astral,40,0.75,3,EXT,REF,0.556455,19219,0.843333333333333,0.222369572896911,0.930774408795089,0.98712106653642,1.19984783670635,1.45663996924429
120,434,2,Lates,astral,40,0.75,3,INT,REF,0.0360989,4564,0.741458333333333,0.234611399691593,0.623261919753644,0.936209378290989,0.952739586583763,1.42269884374733
121,623,2,Lates,astral,40,0.75,4,EXT,REF,0.556455,16709,0.8475,0.20701012412286,0.952739586583763,1.00974848353439,1.21632172004786,1.47361053199277
122,409,2,Lates,astral,40,0.75,4,INT,REF,0.0360989,4132,0.734791666666667,0.243825797452907,0.505199089139517,0.972978930912689,0.763289928156445,1.44249783362056
123,739,2,Lates,astral,40,0.75,5,EXT,REF,0.556455,15597,0.847083333333333,0.222901164371149,0.955485233807348,1.00974848353439,1.22455866171861,1.47361053199277
124,396,2,Lates,astral,40,0.75,5,INT,REF,0.0360989,3957,0.738333333333333,0.241707871273281,0.958230881030932,1.00126320216015,1.26025207562521,1.46512525061853
125,146,2,Lates,astral,40,0.75,10,EXT,REF,0.556455,11582,0.835625,0.199306310284318,0.922537467124336,0.978635785162182,1.1916108950356,1.45381154211954
126,353,2,Lates,astral,40,0.75,10,INT,REF,0.0360989,3107,0.7375,0.221277720946403,0.895080994888492,0.95035151391472,1.17513701169409,1.43684097937106
127,687,2,Lates,astral,40,0.9,0,EXT,REF,0.556455,53386,0.895833333333333,0.188925667397044,0.727596514249848,0.769332177930964,1.0515828866328,1.30107647738325
128,786,2,Lates,astral,40,0.9,0,INT,REF,0.0360989,12464,0.852916666666667,0.206139369641784,0.598551094741385,0.639224530192639,0.928028761571504,1.1879393923934
129,696,2,Lates,astral,40,0.9,1,EXT,REF,0.556455,53386,0.907708333333333,0.172407725345662,0.727596514249848,0.769332177930964,1.0515828866328,1.30107647738325
130,164,2,Lates,astral,40,0.9,1,INT,REF,0.0360989,12464,0.826458333333333,0.243620646710303,0.587568505847047,0.633567675943147,0.911554878229998,1.18228253814391
131,720,2,Lates,astral,40,0.9,2,EXT,REF,0.556455,53386,0.905625,0.16349775520614,0.755052986485692,0.797616449178426,1.07354806442147,1.32370389438122
132,45,2,Lates,astral,40,0.9,2,INT,REF,0.0360989,12464,0.825,0.234720295290536,0.584822858623463,0.622253967444162,0.92528311434792,1.17662568389442
133,220,2,Lates,astral,40,0.9,3,EXT,REF,0.556455,11446,0.805625,0.218747948318646,0.80447463651021,0.854184991673349,1.11747841999882,1.36330187412766
134,468,2,Lates,astral,40,0.9,3,INT,REF,0.0360989,2545,0.6625,0.232859194053658,0.829185461522469,0.882469262920811,1.12022406722241,1.38027243687614
135,638,2,Lates,astral,40,0.9,4,EXT,REF,0.556455,9853,0.8,0.222490736120798,0.864878875429065,0.919238815542512,1.14493489223467,1.40572828099886
136,456,2,Lates,astral,40,0.9,4,INT,REF,0.0360989,2289,0.659583333333333,0.228249195037926,0.917046172677167,0.978635785162182,1.1916108950356,1.45381154211954
137,741,2,Lates,astral,40,0.9,5,EXT,REF,0.556455,9162,0.790416666666667,0.221915820088775,0.820948519851716,0.873983981546573,1.11747841999882,1.37744400975139
138,449,2,Lates,astral,40,0.9,5,INT,REF,0.0360989,2187,0.6525,0.235475977904781,0.862133228205481,0.922067242667258,1.15866312835259,1.41421356237309
139,174,2,Lates,astral,40,0.9,10,EXT,REF,0.556455,6849,0.77875,0.246392050507299,0.587568505847047,0.936209378290989,0.90606358378283,1.41704198949784
140,381,2,Lates,astral,40,0.9,10,INT,REF,0.0360989,1728,0.631458333333333,0.227062551915259,0.752307339262107,0.803273303427918,1.06531112275072,1.32370389438122
141,763,3,Lates,astral,40,0,0,EXT,REF,0.54571,11321019,0.89125,0.187033106638166,0.307512489041445,0.95035151391472,0.593059800294216,1.46512525061853
142,704,3,Lates,astral,40,0,0,INT,REF,0.0410177,70472,0.787708333333333,0.268662879661113,0.788000753168704,0.871155554421827,1.17788265891768,1.37461558262665
143,761,3,Lates,astral,40,0,1,EXT,REF,0.54571,11321019,0.889791666666667,0.187281669575176,0.307512489041445,0.95035151391472,0.593059800294216,1.46512525061853
144,248,3,Lates,astral,40,0,1,INT,REF,0.0410177,70472,0.793541666666667,0.254370224265553,0.285547311252771,0.848528137423857,0.560112033611204,1.35198816562868
145,769,3,Lates,astral,40,0,2,EXT,REF,0.54571,11321019,0.89,0.185472369909914,0.389881905748975,0.95035151391472,0.730342161473433,1.46512525061853
146,477,3,Lates,astral,40,0,2,INT,REF,0.0410177,70472,0.81875,0.240899246176717,0.302021194594277,0.859841845922842,0.582077211399879,1.35764501987817
147,727,3,Lates,astral,40,0,3,EXT,REF,0.54571,41597,0.887708333333333,0.203566493745622,0.834676755969637,1.02389061915812,1.17513701169409,1.49340952186599
148,345,3,Lates,astral,40,0,3,INT,REF,0.0410177,10474,0.827291666666667,0.210002427375367,0.26632778068768,1.06066017177982,0.485979558574427,1.5188653659887
149,544,3,Lates,astral,40,0,4,EXT,REF,0.54571,34137,0.871875,0.25156240501518,0.933520056018673,1.0408611819066,1.23004995616578,1.50472323036497
150,341,3,Lates,astral,40,0,4,INT,REF,0.0410177,9257,0.816458333333333,0.225581891374977,0.282801664029186,1.03237590053236,0.491470853021596,1.50189480324023
151,723,3,Lates,astral,40,0,5,EXT,REF,0.54571,28946,0.890625,0.200355070450735,0.974704764372438,1.06348859890457,1.32614760899123,1.51603693886396
152,311,3,Lates,astral,40,0,5,INT,REF,0.0410177,8190,0.807708333333333,0.236627362883603,0.236125661228253,1.0776307345283,0.422829672431987,1.53017907448769
153,83,3,Lates,astral,40,0,10,EXT,REF,0.54571,18584,0.868333333333333,0.21590318292504,0.32947766683012,1.15965512114594,0.554620739164035,1.60654660685584
154,291,3,Lates,astral,40,0,10,INT,REF,0.0410177,5423,0.7875,0.234470884641741,0.307512489041445,1.15965512114594,0.538146855822529,1.60088975260634
155,819,3,Lates,astral,40,0.25,0,EXT,REF,0.54571,174254,0.89125,0.205432859042725,0.384390611301807,0.975807358037436,0.708376983684758,1.46795367774327
156,236,3,Lates,astral,40,0.25,0,INT,REF,0.0410177,42958,0.82125,0.25431279952059,0.318495077935783,0.743876333808248,0.642481450318734,1.30390490450799
157,820,3,Lates,astral,40,0.25,1,EXT,REF,0.54571,174254,0.894375,0.207332667726007,0.395373200196144,0.98712106653642,0.713868278131927,1.47361053199277
158,237,3,Lates,astral,40,0.25,1,INT,REF,0.0410177,42958,0.828333333333333,0.243776435191365,0.277310369582018,0.77216060505571,0.590314153070632,1.32087546725647
159,558,3,Lates,astral,40,0.25,2,EXT,REF,0.54571,174254,0.88125,0.210880877940251,0.356934139065963,0.947523086789974,0.675429217001746,1.43401255224632
160,8,3,Lates,astral,40,0.25,2,INT,REF,0.0410177,42958,0.821458333333333,0.253838527861612,0.296529900147108,0.766503750806217,0.615024978082891,1.31521861300698
161,725,3,Lates,astral,40,0.25,3,EXT,REF,0.54571,35410,0.864583333333333,0.212402251193477,0.291038605699939,1.02106219203337,0.532655561375361,1.49058109474124
162,325,3,Lates,astral,40,0.25,3,INT,REF,0.0410177,9179,0.798958333333333,0.237184187188949,0.884098405994155,1.00974848353439,1.23004995616578,1.47926738624226
163,520,3,Lates,astral,40,0.25,4,EXT,REF,0.54571,30221,0.857708333333333,0.263836180501924,1.03510900329129,1.12571399564898,1.37556925901575,1.56694862710939
164,327,3,Lates,astral,40,0.25,4,INT,REF,0.0410177,8289,0.822291666666667,0.247878140817288,0.2278887195575,1.0776307345283,0.414592730761234,1.53017907448769
165,722,3,Lates,astral,40,0.25,5,EXT,REF,0.54571,27220,0.877916666666667,0.220154281814864,0.974704764372438,1.06348859890457,1.32614760899123,1.51603693886396
166,299,3,Lates,astral,40,0.25,5,INT,REF,0.0410177,7628,0.785625,0.229039681129526,0.598551094741385,1.09177287015203,0.900572289335661,1.54997806436091
167,76,3,Lates,astral,40,0.25,10,EXT,REF,0.54571,18403,0.826875,0.252225466934274,0.442049202997078,1.25299321626256,0.683666158672499,1.67725728497449
168,290,3,Lates,astral,40,0.25,10,INT,REF,0.0410177,5360,0.785833333333333,0.22962349695667,0.318495077935783,1.05783174465508,0.538146855822529,1.51038008461447
169,589,3,Lates,astral,40,0.5,0,EXT,REF,0.54571,126634,0.875208333333333,0.220096589853746,0.867624522652649,0.893782971419796,1.20808477837711,1.42552727087208
