,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
17,17,4,Lates,astral,40,0,2,INT,REF,0.0408547,0.842916666666667,0.199573570216795,0.818202872628131,0.704278354061801,1.35085843400349,1.24733636201307
18,18,5,Lates,astral,40,0,2,INT,REF,0.0398327,0.7975,0.238733359674086,0.483233911350843,0.698621499812309,0.796237694839457,1.25299321626256
19,19,10,Lates,astral,40,0,2,INT,REF,0.0378395,0.849166666666667,0.193718740328885,0.631498861424397,0.698621499812309,0.911554878229998,1.23602265351409
20,20,6,Lates,astral,40,0,2,INT,REF,0.0389125,0.852291666666667,0.200480694495126,0.326732019606536,0.86832712729708,0.546383797493282,1.35481659275343
21,21,7,Lates,astral,40,0.5,2,INT,REF,0.0393079,0.802083333333333,0.245339177582256,0.853896286534727,0.910753534168273,1.16690007002334,1.43118412512157
22,22,8,Lates,astral,40,0.5,2,INT,REF,0.0382194,0.830833333333333,0.220876718607224,0.378899316854638,0.774989032180456,0.680920511448915,1.30107647738325
23,23,10,Lates,astral,40,0.5,2,INT,REF,0.0378395,0.852291666666667,0.185944850933422,0.642481450318734,0.803273303427918,0.90606358378283,1.3350176028802
24,24,9,Lates,astral,40,0.5,2,INT,REF,0.0392779,0.841666666666667,0.179755547167782,0.878607111546987,1.01540533778388,1.18611960058843,1.51320851173921
25,25,2,Lates,astral,40,0.5,2,INT,REF,0.0360989,0.813333333333333,0.250695486497772,0.818202872628131,0.871155554421827,1.10924147832807,1.36895872837716
26,26,1,Lates,astral,40,0.5,2,INT,REF,0.0397409,0.805625,0.209466457478305,0.313003783488614,0.851356564548603,0.647972744765902,1.40007142674936
27,27,4,Lates,astral,40,0.5,2,INT,REF,0.0408547,0.804583333333333,0.254892203609669,0.667192275330993,0.783474313554695,0.92528311434792,1.30956175875749
28,28,3,Lates,astral,40,0.5,2,INT,REF,0.0410177,0.822708333333333,0.215147050981647,0.307512489041445,0.857013418798096,0.642481450318734,1.38875771825038
29,29,6,Lates,astral,40,0.5,2,INT,REF,0.0389125,0.797291666666667,0.209738840479473,0.376153669631054,0.746704760932994,0.667192275330993,1.28410591463477
30,30,5,Lates,astral,40,0.5,2,INT,REF,0.0398327,0.807083333333333,0.188295357999,0.417338377984819,0.803273303427918,0.675429217001746,1.31239018588223
31,31,3,Lates,astral,40,0.75,2,INT,REF,0.0410177,0.818333333333333,0.22782349768909,0.334968961277289,0.913581961293019,0.664446628107409,1.43966940649581
32,32,2,Lates,astral,40,0.75,2,INT,REF,0.0360989,0.822708333333333,0.210042949846316,0.796237694839457,0.848528137423857,1.09276759498656,1.35198816562868
33,33,8,Lates,astral,40,0.75,2,INT,REF,0.0382194,0.81625,0.22235322675151,0.752307339262107,0.774989032180456,1.03236335606771,1.31239018588223
34,34,10,Lates,astral,40,0.75,2,INT,REF,0.0378395,0.812708333333333,0.223108976171348,0.76054428093286,0.899439825669288,1.01863511994979,1.41987041662259
35,35,7,Lates,astral,40,0.9,2,INT,REF,0.0393079,0.815,0.207477248175886,0.499707794692349,0.53457272657703,0.845659344863975,1.12854242277373
36,36,10,Lates,astral,40,0.9,2,INT,REF,0.0378395,0.825833333333333,0.197988107673521,0.505199089139517,0.579827560572969,0.928028761571504,1.15682669402119
37,37,4,Lates,astral,40,0.75,2,INT,REF,0.0408547,0.836875,0.222798031333218,0.691903100343252,0.738219479558756,0.999415589384697,1.26996377901104
38,38,8,Lates,astral,40,0.9,2,INT,REF,0.0382194,0.790833333333333,0.200136478256909,0.612279330859306,0.687307791313324,0.947248292136595,1.25299321626256
39,39,7,Lates,astral,40,0.75,2,INT,REF,0.0393079,0.743333333333333,0.245472478271297,0.766035575380029,0.859841845922842,1.06805676997431,1.39724299962462
40,40,1,Lates,astral,40,0.75,2,INT,REF,0.0397409,0.801458333333333,0.235805451575887,0.225143072333915,0.763675323681471,0.560112033611204,1.3350176028802
41,41,5,Lates,astral,40,0.75,2,INT,REF,0.0398327,0.803958333333333,0.221664300365976,0.516181678033855,0.803273303427918,0.77976381149795,1.30673333163274
42,42,9,Lates,astral,40,0.75,2,INT,REF,0.0392779,0.802083333333333,0.227978706856895,0.881352758770571,0.944694659665227,1.24926948673087,1.45946839636903
43,43,6,Lates,astral,40,0.75,2,INT,REF,0.0389125,0.773125,0.246405272895363,0.31025813626503,0.724077343935025,0.634244508647981,1.28410591463477
44,44,9,Lates,astral,40,0.9,2,INT,REF,0.0392779,0.786041666666667,0.247521669658142,1.02687206162054,0.919238815542512,1.53207115076006,1.43401255224632
45,45,2,Lates,astral,40,0.9,2,INT,REF,0.0360989,0.825,0.234720295290536,0.584822858623463,0.622253967444162,0.92528311434792,1.17662568389442
46,46,3,Lates,astral,40,0.9,2,INT,REF,0.0410177,0.804375,0.233237220579885,0.236125661228253,0.647709811566877,0.554620739164035,1.20773838226662
47,47,4,Lates,astral,40,0.9,2,INT,REF,0.0408547,0.829166666666667,0.228564747876026,0.502453441915933,0.520430590953299,0.859387580981896,1.09742972440152
48,48,1,Lates,astral,40,0.9,2,INT,REF,0.0397409,0.824791666666667,0.213561387689949,0.280056016805602,0.695793072687563,0.615024978082891,1.28410591463477
49,49,6,Lates,astral,40,0.9,2,INT,REF,0.0389125,0.78125,0.255731117104116,0.318495077935783,0.709935208311294,0.631498861424397,1.26430692476155
50,50,5,Lates,astral,40,0.9,2,INT,REF,0.0398327,0.80375,0.2270403938191,0.483233911350843,0.698621499812309,0.774272517050782,1.21339523651612
51,51,4,Lates,astral,40,0.25,3,INT,REF,0.0408547,0.83,0.203417608392822,0.757798633709276,0.817415439051649,1.09276759498656,1.32087546725647
52,52,4,Lates,astral,40,0,3,INT,REF,0.0408547,0.844375,0.224479599129925,0.771526869827198,0.83155757467538,1.10649583110449,1.3350176028802
53,53,9,Lates,astral,40,0.25,5,INT,REF,0.0392779,0.770416666666667,0.251649522688805,0.315749430712198,1.11722871427475,0.507944736363102,1.56977705423414
54,54,9,Lates,astral,40,0,5,INT,REF,0.0392779,0.771666666666667,0.245307738412025,0.631498861424397,1.12571399564898,0.917046172677167,1.56694862710939
55,55,9,Lates,astral,40,0.25,1,INT,REF,0.0392779,0.819375,0.23950664051559,0.829185461522469,0.907925107043527,1.14218924501108,1.41704198949784
56,56,10,Lates,astral,40,0.25,1,INT,REF,0.0378395,0.829583333333333,0.222260708842196,0.708376983684758,0.735391052434009,1.02138076717337,1.27844906038528
57,57,7,Lates,astral,40,0.25,1,INT,REF,0.0393079,0.834791666666667,0.246645490992538,0.744070397591354,0.840042856049618,1.09551324221015,1.36613030125241
58,58,2,Lates,astral,40,0.25,1,INT,REF,0.0360989,0.853958333333333,0.182030387728911,0.730342161473433,0.77216060505571,1.04883723940922,1.2982480502585
59,59,9,Lates,astral,40,0.75,5,INT,REF,0.0392779,0.699583333333333,0.248347374537595,0.634244508647981,1.07197388027881,0.952739586583763,1.54149278298667
60,60,5,Lates,astral,40,0.25,1,INT,REF,0.0398327,0.817916666666667,0.22615150573476,0.417338377984819,0.695793072687563,0.74132475036777,1.24450793488832
61,61,1,Lates,astral,40,0.25,1,INT,REF,0.0397409,0.815625,0.188034698586033,0.815457225404547,0.828729147550634,1.16140877557617,1.37744400975139
62,62,4,Lates,astral,40,0.25,1,INT,REF,0.0408547,0.836666666666667,0.212976208174122,0.642481450318734,0.687307791313324,0.966467822701685,1.23602265351409
63,63,9,Lates,astral,40,0.5,5,INT,REF,0.0392779,0.781875,0.230850935140664,0.285547311252771,1.12854242277373,0.472251322456505,1.58109076273312
64,64,4,Lates,astral,40,0.5,3,INT,REF,0.0408547,0.796041666666667,0.231918360391162,0.763289928156445,0.823072293301141,1.09825888943373,1.32653232150596
65,65,4,Lates,astral,40,0.75,3,INT,REF,0.0408547,0.765208333333333,0.223901475134435,0.738579103144186,0.823072293301141,1.05707418107997,1.32653232150596
66,66,3,Lates,astral,40,0.25,1,INT,REF,0.0410177,0.840833333333333,0.228788049581279,0.302021194594277,0.806101730552664,0.669937922554577,1.35481659275343
67,67,6,Lates,astral,40,0.25,1,INT,REF,0.0389125,0.829791666666667,0.20451800714907,0.362425433513132,0.939037805415735,0.587568505847047,1.4085567081236
68,68,8,Lates,astral,40,0.25,1,INT,REF,0.0382194,0.859791666666667,0.214252680246731,0.691903100343252,0.763675323681471,1.04334594496205,1.27279220613579
69,69,9,Lates,astral,40,0.9,5,INT,REF,0.0392779,0.645208333333333,0.248672985155403,0.919791819900752,0.978635785162182,1.27672595896671,1.47078210486802
70,70,4,Lates,astral,40,0.9,3,INT,REF,0.0408547,0.704166666666667,0.222747193151199,0.705631336461174,0.845699710299111,1.15042618668184,1.35481659275343
71,71,7,Lates,astral,40,0.25,10,EXT,REF,0.558435,0.860416666666667,0.223311235278072,0.908809231006414,1.03520432765711,1.19984783670635,1.50472323036497
72,72,7,Lates,astral,40,0,10,EXT,REF,0.558435,0.867083333333333,0.197828190376906,0.864878875429065,0.972978930912689,1.21083042560069,1.47078210486802
73,73,9,Lates,astral,40,0.25,10,EXT,REF,0.549398,0.794791666666667,0.262605517461874,0.461268733562168,1.2247089450151,0.713868278131927,1.66594357647551
74,74,9,Lates,astral,40,0,10,EXT,REF,0.549398,0.803541666666667,0.244135379110307,0.996669942161113,1.27279220613579,1.30967372564973,1.71402683759619
75,75,10,Lates,astral,40,0,10,EXT,REF,0.546164,0.906041666666667,0.156813204819217,0.738579103144186,0.859841845922842,1.0515828866328,1.35198816562868
76,76,3,Lates,astral,40,0.25,10,EXT,REF,0.54571,0.826875,0.252225466934274,0.442049202997078,1.25299321626256,0.683666158672499,1.67725728497449
77,77,10,Lates,astral,40,0.25,10,EXT,REF,0.546164,0.91875,0.141656236578917,0.744070397591354,0.859841845922842,1.07903935886864,1.35198816562868
78,78,1,Lates,astral,40,0,10,EXT,REF,0.550003,0.79,0.241951287518614,1.13120665611675,1.20773838226662,1.43322785071102,1.64331615947754
79,79,7,Lates,astral,40,0.25,4,EXT,REF,0.558435,0.859375,0.221103675017814,0.892335347664908,0.947523086789974,1.23279560338937,1.43966940649581
80,80,6,Lates,astral,40,0.25,10,EXT,REF,0.552805,0.863541666666667,0.224248053985563,0.39262755297256,0.851356564548603,0.628753214200812,1.34350288425444
81,81,6,Lates,astral,40,0,10,EXT,REF,0.552805,0.846458333333333,0.212187087093155,0.442049202997078,0.876812408671319,0.661700980883824,1.35764501987817
82,82,5,Lates,astral,40,0.25,10,EXT,REF,0.569217,0.807083333333333,0.218563573042245,0.837422403193221,0.905096679918781,1.16140877557617,1.38592929112563
83,83,3,Lates,astral,40,0,10,EXT,REF,0.54571,0.868333333333333,0.21590318292504,0.32947766683012,1.15965512114594,0.554620739164035,1.60654660685584
84,84,2,Lates,astral,40,0,10,EXT,REF,0.556455,0.868125,0.222410931252098,0.971959117148854,1.03520432765711,1.23554125061295,1.49906637611548
85,85,2,Lates,astral,40,0.25,10,EXT,REF,0.556455,0.870625,0.228514222752108,0.853896286534727,1.02671904628287,1.155917481129,1.49623794899073
86,86,9,Lates,astral,40,0.25,4,EXT,REF,0.549398,0.838541666666667,0.241414180895797,0.291038605699939,1.11722871427475,0.472251322456505,1.56412019998464
87,87,9,Lates,astral,40,0.5,1,INT,REF,0.0392779,0.826666666666667,0.2486588137866,0.856641933758312,0.992777920785913,1.15866312835259,1.48492424049175
88,88,5,Lates,astral,40,0,10,EXT,REF,0.569217,0.8225,0.20218487432114,0.505199089139517,0.873983981546573,0.74132475036777,1.36613030125241
89,89,8,Lates,astral,40,0,10,EXT,REF,0.563208,0.91625,0.168404591335803,0.675429217001746,0.873983981546573,0.977450411596023,1.35481659275343
90,90,1,Lates,astral,40,0.25,10,EXT,REF,0.550003,0.813333333333333,0.206359872948014,1.10100453665732,1.17662568389442,1.41400832014593,1.62351716960431
91,91,1,Lates,astral,40,0,1,INT,REF,0.0397409,0.780833333333333,0.230197263541172,0.425575319655572,1.01540533778388,0.771526869827198,1.50189480324023
92,92,8,Lates,astral,40,0.25,10,EXT,REF,0.563208,0.922291666666667,0.138475584810653,0.680920511448915,0.879640835796065,0.982941706043191,1.36047344700292
93,93,1,Lates,astral,40,0,4,EXT,REF,0.550003,0.797291666666667,0.283411884188527,0.293784252923524,1.23319422638934,0.480488264127258,1.66311514935076
94,94,10,Lates,astral,40,0,1,INT,REF,0.0378395,0.827916666666667,0.196706481124319,0.631498861424397,0.698621499812309,0.911554878229998,1.23602265351409
95,95,10,Lates,astral,40,0.25,4,EXT,REF,0.546164,0.914166666666667,0.144057218734444,0.77976381149795,0.882469262920811,1.04883723940922,1.36895872837716
96,96,2,Lates,astral,40,0,1,INT,REF,0.0360989,0.84375,0.199057620226438,0.777018164274366,0.842871283174365,1.13395230334033,1.3350176028802
97,97,3,Lates,astral,40,0,1,INT,REF,0.0410177,0.797291666666667,0.243710148588077,0.296529900147108,0.854184991673349,0.560112033611204,1.35198816562868
98,98,9,Lates,astral,40,0,3,EXT,REF,0.549398,0.826041666666667,0.244485909469397,0.634244508647981,1.07197388027881,0.936265703242258,1.5245222202382
99,99,7,Lates,astral,40,0,1,INT,REF,0.0393079,0.810208333333333,0.242482634459015,0.252599544569759,0.896611398544542,0.49421650024518,1.38310086400089
100,100,4,Lates,astral,40,0,10,EXT,REF,0.554472,0.882083333333333,0.212952480298418,0.67817486422533,0.851356564548603,0.969213469925269,1.33784603000495
101,101,10,Lates,astral,40,0.5,1,INT,REF,0.0378395,0.842083333333333,0.200424637859204,0.642481450318734,0.803273303427918,0.90606358378283,1.3350176028802
102,102,4,Lates,astral,40,0.25,10,EXT,REF,0.554472,0.892083333333333,0.208316027650026,0.790746400392288,0.851356564548603,1.10924147832807,1.33784603000495
103,103,5,Lates,astral,40,0,1,INT,REF,0.0398327,0.788958333333333,0.233796052087351,0.466760028009337,0.681650937063832,0.77976381149795,1.23602265351409
104,104,9,Lates,astral,40,0,4,EXT,REF,0.549398,0.829583333333333,0.218904023789435,0.757798633709276,1.25582164338731,1.03785465051488,1.69139942059822
105,105,7,Lates,astral,40,0.5,1,INT,REF,0.0393079,0.816041666666667,0.201766028215465,0.74132475036777,0.794788022053679,1.07080241719789,1.33218917575546
106,106,2,Lates,astral,40,0.5,1,INT,REF,0.0360989,0.838958333333333,0.215211322008317,0.826439814298884,0.879640835796065,1.11747841999882,1.37744400975139
107,107,9,Lates,astral,40,0.25,3,EXT,REF,0.549398,0.824791666666667,0.249245581563802,0.299275547370692,1.08611601590254,0.496962147468764,1.54997806436091
108,108,9,Lates,astral,40,0,1,INT,REF,0.0392779,0.804166666666667,0.215730656866512,0.845659344863975,0.922067242667258,1.21357607282428,1.4085567081236
109,109,10,Lates,astral,40,0,4,EXT,REF,0.546164,0.892708333333333,0.161584436570618,0.807220283733794,0.899439825669288,1.07629371164506,1.38027243687614
110,110,5,Lates,astral,40,0.5,1,INT,REF,0.0398327,0.755416666666667,0.226236162932542,0.422829672431987,0.828729147550634,0.669937922554577,1.33218917575546
111,111,6,Lates,astral,40,0.25,4,EXT,REF,0.552805,0.853125,0.192510361699577,0.420084025208403,0.879640835796065,0.650718391989487,1.36613030125241
112,112,1,Lates,astral,40,0.5,1,INT,REF,0.0397409,0.786666666666667,0.226615555355492,0.299275547370692,0.845699710299111,0.612279330859306,1.40572828099886
113,113,1,Lates,astral,40,0.25,4,EXT,REF,0.550003,0.802916666666667,0.259294938724663,0.31025813626503,1.04651803615609,0.540892503046114,1.51603693886396
114,114,6,Lates,astral,40,0,1,INT,REF,0.0389125,0.850208333333333,0.185213960037865,0.326732019606536,0.896611398544542,0.546383797493282,1.38310086400089
115,115,6,Lates,astral,40,0.5,1,INT,REF,0.0389125,0.821666666666667,0.186813518729619,0.337714608500873,0.766503750806217,0.628753214200812,1.30956175875749
116,116,7,Lates,astral,40,0,4,EXT,REF,0.558435,0.863333333333333,0.216984491389468,0.919791819900752,1.01257691065914,1.21632172004786,1.50472323036497
117,117,8,Lates,astral,40,0.5,1,INT,REF,0.0382194,0.849583333333333,0.179134542724632,0.354188491842379,0.777817459305202,0.656209686436656,1.30956175875749
118,118,3,Lates,astral,40,0.5,1,INT,REF,0.0410177,0.811041666666667,0.222445208011717,0.302021194594277,0.851356564548603,0.636990155871565,1.38310086400089
119,119,3,Lates,astral,40,0.25,4,EXT,REF,0.54571,0.864791666666667,0.205685047226293,0.809965930957378,1.06631702602931,1.13395230334033,1.5245222202382
120,120,6,Lates,astral,40,0,4,EXT,REF,0.552805,0.875625,0.167279944366424,0.675429217001746,0.907925107043527,0.993924294937529,1.39441457249987
121,121,4,Lates,astral,40,0.5,1,INT,REF,0.0408547,0.815833333333333,0.237171572094821,0.645227097542318,0.766503750806217,0.914300525453583,1.29259119600901
122,122,7,Lates,astral,40,0.75,10,EXT,REF,0.558435,0.809166666666667,0.234419457958386,0.939011350465842,1.04934646328084,1.25201513395446,1.51320851173921
123,123,8,Lates,astral,40,0,1,INT,REF,0.0382194,0.863541666666667,0.160722962165883,0.733087808697017,0.882469262920811,1.04609159218563,1.36330187412766
124,124,4,Lates,astral,40,0,1,INT,REF,0.0408547,0.844375,0.211075324358845,0.818202872628131,0.704278354061801,1.35085843400349,1.24733636201307
125,125,9,Lates,astral,40,0.75,10,EXT,REF,0.549398,0.786458333333333,0.240039797970939,0.417338377984819,1.32087546725647,0.636990155871565,1.7451395359684
126,126,7,Lates,astral,40,0.5,10,EXT,REF,0.558435,0.827083333333333,0.227548997139717,0.963722175478101,1.07480230740355,1.27123466451955,1.53300750161243
127,127,3,Lates,astral,40,0,4,EXT,REF,0.54571,0.883125,0.183560022648979,0.809965930957378,1.06631702602931,1.1394435977875,1.53017907448769
128,128,10,Lates,astral,40,0.75,10,EXT,REF,0.546164,0.857083333333333,0.188927075127712,0.892335347664908,0.981464212286928,1.22181301449503,1.43966940649581
129,129,5,Lates,astral,40,0.25,4,EXT,REF,0.569217,0.824583333333333,0.230022740164767,0.499707794692349,0.975807358037436,0.724850867026264,1.4453262607453
130,130,8,Lates,astral,40,0.25,4,EXT,REF,0.563208,0.910208333333333,0.151720481840551,0.672683569778162,0.871155554421827,0.974704764372438,1.35198816562868
131,131,4,Lates,astral,40,0.25,4,EXT,REF,0.554472,0.900416666666667,0.201388354935299,0.777018164274366,0.857013418798096,1.06805676997431,1.34350288425444
132,132,2,Lates,astral,40,0.25,4,EXT,REF,0.556455,0.913541666666667,0.145711600661635,0.944502644913011,1.00692005640964,1.22455866171861,1.482095813367
133,133,2,Lates,astral,40,0,4,EXT,REF,0.556455,0.901458333333333,0.161719346904199,0.952739586583763,1.01540533778388,1.2273043089422,1.48492424049175
134,134,7,Lates,astral,40,0.9,10,EXT,REF,0.558435,0.730833333333333,0.248962385720305,0.744070397591354,0.83155757467538,1.04060029773846,1.36895872837716
135,135,8,Lates,astral,40,0,4,EXT,REF,0.563208,0.892916666666667,0.172527621388124,0.713868278131927,0.913581961293019,1.00490688383187,1.38310086400089
136,136,6,Lates,astral,40,0.75,10,EXT,REF,0.552805,0.849375,0.203923288142401,0.436557908549909,0.873983981546573,0.727596514249848,1.36047344700292
137,137,9,Lates,astral,40,0.75,1,INT,REF,0.0392779,0.809583333333333,0.219088618360323,0.862133228205481,0.924895669792004,1.23004995616578,1.43966940649581
138,138,10,Lates,astral,40,0.5,10,EXT,REF,0.546164,0.899375,0.1619877359424,0.856641933758312,0.944694659665227,1.19710218948277,1.41421356237309
139,139,5,Lates,astral,40,0,4,EXT,REF,0.569217,0.848125,0.210558085683757,0.809965930957378,0.956008368164212,1.26574337007238,1.43684097937106
140,140,9,Lates,astral,40,0.9,10,EXT,REF,0.549398,0.745625,0.272513175554988,0.384390611301807,1.14268455839746,0.653464039213071,1.59523289835685
141,141,4,Lates,astral,40,0,4,EXT,REF,0.554472,0.912708333333333,0.170477921242622,0.705631336461174,0.865498700172334,1.12846100889316,1.36330187412766
142,142,9,Lates,astral,40,0.5,10,EXT,REF,0.549398,0.8275,0.240341069705604,1.0515828866328,1.25865007051205,1.35909537567424,1.68857099347348
143,143,1,Lates,astral,40,0.5,10,EXT,REF,0.550003,0.782291666666667,0.226257616148602,0.323986372382951,1.05783174465508,0.554620739164035,1.53300750161243
144,144,10,Lates,astral,40,0.75,1,INT,REF,0.0378395,0.821458333333333,0.216037719158694,0.702885689237589,0.766503750806217,0.971959117148854,1.2982480502585
145,145,10,Lates,astral,40,0.9,10,EXT,REF,0.546164,0.752708333333333,0.22917743366067,0.744070397591354,0.817415439051649,1.00765253105545,1.34915973850393
146,146,2,Lates,astral,40,0.75,10,EXT,REF,0.556455,0.835625,0.199306310284318,0.922537467124336,0.978635785162182,1.1916108950356,1.45381154211954
147,147,7,Lates,astral,40,0.75,1,INT,REF,0.0393079,0.78125,0.219318334652837,0.749561692038523,0.842871283174365,1.05707418107997,1.38592929112563
148,148,3,Lates,astral,40,0.5,10,EXT,REF,0.54571,0.845416666666667,0.227052888518066,0.354188491842379,1.30390490450799,0.568348975281957,1.72251211897043
149,149,2,Lates,astral,40,0.75,1,INT,REF,0.0360989,0.786875,0.245011126538489,0.807220283733794,0.859841845922842,1.09825888943373,1.35764501987817
150,150,3,Lates,astral,40,0.75,10,EXT,REF,0.54571,0.819375,0.216828260798382,0.472251322456505,1.32370389438122,0.702885689237589,1.74231110884365
151,151,1,Lates,astral,40,0.75,10,EXT,REF,0.550003,0.734375,0.256273675605807,0.370662375183885,1.1879393923934,0.601296741964969,1.62917402385381
152,152,2,Lates,astral,40,0.25,3,EXT,REF,0.556455,0.890833333333333,0.177210457082224,0.947248292136595,1.00692005640964,1.23279560338937,1.482095813367
153,153,5,Lates,astral,40,0.75,1,INT,REF,0.0398327,0.811666666666667,0.219896816550577,0.483233911350843,0.769332177930964,0.752307339262107,1.27844906038528
154,154,1,Lates,astral,40,0.75,1,INT,REF,0.0397409,0.776875,0.244280587274447,0.225143072333915,0.789131167804187,0.527164266928192,1.34350288425444
155,155,8,Lates,astral,40,0.75,10,EXT,REF,0.563208,0.830208333333333,0.224418772523586,0.77976381149795,0.885297690045557,1.09276759498656,1.3717871555019
156,156,3,Lates,astral,40,0.9,1,INT,REF,0.0410177,0.82,0.221541984878329,0.238871308451837,0.661851947190608,0.551875091940451,1.22188051789035
157,157,6,Lates,astral,40,0.75,1,INT,REF,0.0389125,0.791666666666667,0.245455142440232,0.304766841817861,0.752361615182487,0.623261919753644,1.30107647738325
158,158,8,Lates,astral,40,0.75,1,INT,REF,0.0382194,0.81625,0.235666777012022,0.788000753168704,0.803273303427918,1.07354806442147,1.3350176028802
159,159,10,Lates,astral,40,0.9,1,INT,REF,0.0378395,0.810416666666667,0.204127185356136,0.499707794692349,0.574170706323477,0.922537467124336,1.1511698397717
160,160,3,Lates,astral,40,0.75,1,INT,REF,0.0410177,0.808125,0.26393629349007,0.340460255724457,0.862670273047588,0.669937922554577,1.38875771825038
161,161,5,Lates,astral,40,0.75,10,EXT,REF,0.569217,0.768125,0.256827255877763,0.837422403193221,0.905096679918781,1.16140877557617,1.38592929112563
162,162,1,Lates,astral,40,0.9,1,INT,REF,0.0397409,0.845833333333333,0.187660097135053,0.258090839016927,0.574170706323477,0.598551094741385,1.16814040252018
163,163,6,Lates,astral,40,0.5,10,EXT,REF,0.552805,0.823333333333333,0.259879950462675,0.373408022407469,0.879640835796065,0.598551094741385,1.36047344700292
164,164,2,Lates,astral,40,0.9,1,INT,REF,0.0360989,0.826458333333333,0.243620646710303,0.587568505847047,0.633567675943147,0.911554878229998,1.18228253814391
165,165,4,Lates,astral,40,0.75,1,INT,REF,0.0408547,0.857083333333333,0.196857852737444,0.67817486422533,0.724077343935025,0.991178647713944,1.2614784976368
166,166,7,Lates,astral,40,0.9,1,INT,REF,0.0393079,0.769791666666667,0.22373511678382,0.601296741964969,0.661851947190608,0.92528311434792,1.22188051789035
167,167,4,Lates,astral,40,0.75,10,EXT,REF,0.554472,0.861041666666667,0.201813475957415,0.74132475036777,0.885297690045557,1.02138076717337,1.36613030125241
168,168,6,Lates,astral,40,0.9,10,EXT,REF,0.552805,0.781666666666667,0.239781224162762,0.439303555773493,0.840042856049618,0.746816044814939,1.33784603000495
169,169,9,Lates,astral,40,0.9,1,INT,REF,0.0392779,0.790625,0.250772476772039,1.00765253105545,0.899439825669288,1.51834291464214,1.41987041662259
170,170,2,Lates,astral,40,0,3,EXT,REF,0.556455,0.902708333333333,0.155723972700926,0.952739586583763,1.01540533778388,1.2273043089422,1.48492424049175
171,171,5,Lates,astral,40,0.9,1,INT,REF,0.0398327,0.815,0.216843899143473,0.455777439114999,0.715592062560786,0.746816044814939,1.23602265351409
172,172,5,Lates,astral,40,0.5,10,EXT,REF,0.569217,0.806041666666667,0.26000605216633,0.488725205798011,0.842871283174365,0.719359572579095,1.3350176028802
173,173,6,Lates,astral,40,0.9,1,INT,REF,0.0389125,0.809583333333333,0.21584035011459,0.343205902948042,0.735391052434009,0.645227097542318,1.27844906038528
174,174,2,Lates,astral,40,0.9,10,EXT,REF,0.556455,0.77875,0.246392050507299,0.587568505847047,0.936209378290989,0.90606358378283,1.41704198949784
175,175,8,Lates,astral,40,0.9,1,INT,REF,0.0382194,0.797083333333333,0.205301628988297,0.453031791891415,0.639224530192639,0.892335347664908,1.21622366364086
176,176,1,Lates,astral,40,0.9,10,EXT,REF,0.550003,0.747708333333333,0.244916308617761,0.746816044814939,1.10025815152627,1.08178500609223,1.56412019998464
177,177,8,Lates,astral,40,0.9,10,EXT,REF,0.563208,0.791458333333333,0.227904324675232,0.546383797493282,0.845699710299111,0.859387580981896,1.34350288425444
178,178,3,Lates,astral,40,0.9,10,EXT,REF,0.54571,0.753958333333333,0.232312514966218,0.2278887195575,1.02671904628287,0.491470853021596,1.53583592873718
179,179,7,Lates,astral,40,0.5,4,EXT,REF,0.558435,0.87625,0.200824100020232,0.944502644913011,1.02389061915812,1.25201513395446,1.49340952186599
180,180,4,Lates,astral,40,0.9,1,INT,REF,0.0408547,0.860416666666667,0.210318485274659,0.483233911350843,0.500631601080076,0.851150639311143,1.08894444302728
181,181,2,Lates,astral,40,0.5,10,EXT,REF,0.556455,0.862708333333333,0.201227505240333,0.960976528254517,1.0040916292849,1.26299772284879,1.46795367774327
182,182,5,Lates,astral,40,0.9,10,EXT,REF,0.569217,0.730208333333333,0.238197929348891,0.749561692038523,0.814587011926903,1.10100453665732,1.32370389438122
183,183,4,Lates,astral,40,0.5,10,EXT,REF,0.554472,0.906875,0.14398812377149,0.826439814298884,0.899439825669288,1.13395230334033,1.38027243687614
184,184,8,Lates,astral,40,0.5,10,EXT,REF,0.563208,0.913958333333333,0.155696644265254,0.389881905748975,0.893782971419796,0.615024978082891,1.37461558262665
185,185,10,Lates,astral,40,0.75,4,EXT,REF,0.546164,0.862708333333333,0.17510774292191,0.878607111546987,0.893782971419796,1.14768053945825,1.38592929112563
186,186,4,Lates,astral,40,0.9,10,EXT,REF,0.554472,0.814166666666667,0.226084462971614,0.738579103144186,0.857013418798096,1.06805676997431,1.34915973850393
187,187,9,Lates,astral,40,0.75,4,EXT,REF,0.549398,0.805208333333333,0.219118054096886,1.3151650200969,1.21622366364086,1.74897728142322,1.65745829510127
188,188,1,Lates,astral,40,0.75,4,EXT,REF,0.550003,0.794375,0.249014280116879,1.27398031174313,1.17379725676967,1.70779257306945,1.61503188823007
189,189,9,Lates,astral,40,0.5,4,EXT,REF,0.549398,0.830625,0.248308372537739,0.296529900147108,1.0776307345283,0.483233911350843,1.53017907448769
190,190,10,Lates,astral,40,0.5,4,EXT,REF,0.546164,0.929791666666667,0.129409289405348,0.820948519851716,0.876812408671319,1.17239136447051,1.36330187412766
