,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps
25,25,10,raxml,40,0.9,2,EXT,REF,0.270748836144339,0.270748836144339,0.00332495194552197,0.0270379076306598,NA,NA,-0.826315082181266,-0.826315082181266,0.304766841817861,0.304766841817861,0.661700980883824,0.661700980883824,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac2_EXT.noInv.phy,86841
26,26,10,raxml,40,0.9,3,EXT,REF,0.0946390605836577,0.0946390605836577,0.00533353856391809,0.0130147237782939,NA,NA,0.368324007824647,0.368324007824647,0.31025813626503,0.31025813626503,0.672683569778162,0.672683569778162,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac3_EXT.noInv.phy,19242
27,27,10,raxml,40,0.9,4,EXT,REF,0.0589474703994448,0.0589474703994448,0.00604156176340924,0.013106396939191,NA,NA,-1.40529763939918,-1.40529763939918,0.307512489041445,0.307512489041445,0.669937922554577,0.669937922554577,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac4_EXT.noInv.phy,16744
28,28,10,raxml,40,0.9,5,EXT,REF,0.04773300043611,0.04773300043611,0.00643937715688529,0.0141699423710591,NA,NA,-1.78480742460314,-1.78480742460314,0.307512489041445,0.307512489041445,0.669937922554577,0.669937922554577,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac5_EXT.noInv.phy,15674
29,29,10,raxml,40,0,0,EXT,REF,0.373579249333259,0.373579249333259,0.0037662905871664,0.0373549453517464,NA,NA,-0.981117831913573,-0.981117831913573,0.211414836215994,0.211414836215994,0.370662375183885,0.370662375183885,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac0_EXT.noInv.phy,16017916
30,30,10,raxml,40,0,10,EXT,REF,0.0266469404563641,0.0266469404563641,0.00875191938675586,0.0274222040120655,NA,NA,-3.13303446487283,-3.13303446487283,0.39262755297256,0.39262755297256,0.738579103144186,0.738579103144186,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac10_EXT.noInv.phy,27226
31,31,10,raxml,40,0,1,EXT,REF,0.373579249333259,0.373579249333259,0.0037662905871664,0.0373549453517464,NA,NA,-0.981117831913573,-0.981117831913573,0.211414836215994,0.211414836215994,0.370662375183885,0.370662375183885,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac1_EXT.noInv.phy,16017916
32,32,10,raxml,40,0,2,EXT,REF,0.373579249333259,0.373579249333259,0.0037662905871664,0.0373549453517464,NA,NA,-0.981117831913573,-0.981117831913573,0.211414836215994,0.211414836215994,0.370662375183885,0.370662375183885,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac2_EXT.noInv.phy,16017916
33,33,10,raxml,40,0,3,EXT,REF,0.111748065992905,0.111748065992905,0.00613867270643275,0.0169248281787152,NA,NA,1.0382761002642,1.0382761002642,0.332223314053704,0.332223314053704,0.67817486422533,0.67817486422533,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac3_EXT.noInv.phy,58685
34,34,10,raxml,40,0,4,EXT,REF,0.0649958226073077,0.0649958226073077,0.00713462781067453,0.0183118654421518,NA,NA,-1.31765885997345,-1.31765885997345,0.313003783488614,0.313003783488614,0.664446628107409,0.664446628107409,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac4_EXT.noInv.phy,48251
35,35,10,raxml,40,0,5,EXT,REF,0.0495599309706639,0.0495599309706639,0.00733389105217317,0.0186013236090919,NA,NA,-1.79809475621327,-1.79809475621327,0.334968961277289,0.334968961277289,0.675429217001746,0.675429217001746,s10_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac5_EXT.noInv.phy,41327
36,36,10,raxml,40,0.25,0,INT,REF,0.309746405257254,0.309746405257254,0.00381051842233505,0.0309503634039943,NA,NA,0.465431563174118,0.465431563174118,0.302021194594277,0.302021194594277,0.642481450318734,0.642481450318734,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac0_INT.noInv.phy,43675
37,37,10,raxml,40,0.25,10,INT,REF,0.0209882632136711,0.0209882632136711,0.00834593399434267,0.0281436423066373,NA,NA,-3.13285305165781,-3.13285305165781,0.378899316854638,0.378899316854638,0.697394394790421,0.697394394790421,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac10_INT.noInv.phy,5671
38,38,10,raxml,40,0.25,1,INT,REF,0.309746405257254,0.309746405257254,0.00381051842233505,0.0309503634039943,NA,NA,0.465431563174118,0.465431563174118,0.302021194594277,0.302021194594277,0.642481450318734,0.642481450318734,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac1_INT.noInv.phy,43675
39,39,10,raxml,40,0.25,2,INT,REF,0.309746405257254,0.309746405257254,0.00381051842233505,0.0309503634039943,NA,NA,0.465431563174118,0.465431563174118,0.302021194594277,0.302021194594277,0.642481450318734,0.642481450318734,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac2_INT.noInv.phy,43675
40,40,10,raxml,40,0.25,3,INT,REF,0.074715038890669,0.074715038890669,0.00609930085142766,0.0161642024205915,NA,NA,-0.381752122625543,-0.381752122625543,0.304766841817861,0.304766841817861,0.656209686436656,0.656209686436656,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac3_INT.noInv.phy,9353
41,41,10,raxml,40,0.25,4,INT,REF,0.0473039603445215,0.0473039603445215,0.00668101511233735,0.0178727403798909,NA,NA,-1.42270888207737,-1.42270888207737,0.315749430712198,0.315749430712198,0.661700980883824,0.661700980883824,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac4_INT.noInv.phy,8502
42,42,10,raxml,40,0.25,5,INT,REF,0.0386070041774504,0.0386070041774504,0.00703579905233024,0.0194663299878423,NA,NA,-1.7341441067614,-1.7341441067614,0.304766841817861,0.304766841817861,0.656209686436656,0.656209686436656,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.25_mac5_INT.noInv.phy,7934
43,43,10,raxml,40,0.5,0,INT,REF,0.291239351898097,0.291239351898097,0.00362601219708476,0.029100965153936,NA,NA,0.898631657275041,0.898631657275041,0.323986372382951,0.323986372382951,0.653464039213071,0.653464039213071,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac0_INT.noInv.phy,31596
44,44,10,raxml,40,0.5,10,INT,REF,0.0220571660506642,0.0220571660506642,0.0075627744220238,0.0250956660324266,NA,NA,-2.31736963251164,-2.31736963251164,0.332223314053704,0.332223314053704,0.656209686436656,0.656209686436656,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac10_INT.noInv.phy,4914
45,45,10,raxml,40,0.5,1,INT,REF,0.291239351898097,0.291239351898097,0.00362601219708476,0.029100965153936,NA,NA,0.898631657275041,0.898631657275041,0.323986372382951,0.323986372382951,0.653464039213071,0.653464039213071,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac1_INT.noInv.phy,31596
46,46,10,raxml,40,0.5,2,INT,REF,0.291239351898097,0.291239351898097,0.00362601219708476,0.029100965153936,NA,NA,0.898631657275041,0.898631657275041,0.323986372382951,0.323986372382951,0.653464039213071,0.653464039213071,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac2_INT.noInv.phy,31596
47,47,10,raxml,40,0.5,3,INT,REF,0.069321633349141,0.069321633349141,0.00571310060394402,0.0148635723219512,NA,NA,-0.367170450241427,-0.367170450241427,0.362425433513132,0.362425433513132,0.675429217001746,0.675429217001746,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac3_INT.noInv.phy,7141
48,48,10,raxml,40,0.5,4,INT,REF,0.0426675143777168,0.0426675143777168,0.00615101863472118,0.0160660930466308,NA,NA,-1.84837119200847,-1.84837119200847,0.318495077935783,0.318495077935783,0.647972744765902,0.647972744765902,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac4_INT.noInv.phy,6536
49,49,10,raxml,40,0.5,5,INT,REF,0.0344718003405039,0.0344718003405039,0.006430704215369,0.0173377149982352,NA,NA,-1.57548684047634,-1.57548684047634,0.334968961277289,0.334968961277289,0.664446628107409,0.664446628107409,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.50_mac5_INT.noInv.phy,6232
50,50,10,raxml,40,0.75,0,INT,REF,0.267387221158562,0.267387221158562,0.00333174438530667,0.0267182657255134,NA,NA,-2.29672707457404,-2.29672707457404,0.269073427911265,0.269073427911265,0.587568505847047,0.587568505847047,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac0_INT.noInv.phy,22232
51,51,10,raxml,40,0.75,10,INT,REF,0.0230617467393867,0.0230617467393867,0.00689753620978412,0.0221471457475752,NA,NA,-1.35804415371687,-1.35804415371687,0.389881905748975,0.389881905748975,0.746816044814939,0.746816044814939,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac10_INT.noInv.phy,3616
52,52,10,raxml,40,0.75,1,INT,REF,0.267387221158562,0.267387221158562,0.00333174438530667,0.0267182657255134,NA,NA,-2.29672707457404,-2.29672707457404,0.269073427911265,0.269073427911265,0.587568505847047,0.587568505847047,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac1_INT.noInv.phy,22232
53,53,10,raxml,40,0.75,2,INT,REF,0.267387221158562,0.267387221158562,0.00333174438530667,0.0267182657255134,NA,NA,-2.29672707457404,-2.29672707457404,0.269073427911265,0.269073427911265,0.587568505847047,0.587568505847047,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac2_INT.noInv.phy,22232
54,54,10,raxml,40,0.75,3,INT,REF,0.067207389892168,0.067207389892168,0.00530025766610693,0.0137563181880662,NA,NA,-0.399769648833235,-0.399769648833235,0.249853897346174,0.249853897346174,0.579331564176294,0.579331564176294,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac3_INT.noInv.phy,5014
55,55,10,raxml,40,0.75,4,INT,REF,0.0399111409940156,0.0399111409940156,0.00578886994948623,0.0151530236453881,NA,NA,-1.13043447951695,-1.13043447951695,0.274564722358433,0.274564722358433,0.642481450318734,0.642481450318734,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac4_INT.noInv.phy,4579
56,56,10,raxml,40,0.75,5,INT,REF,0.0331967488603296,0.0331967488603296,0.00602967771484812,0.0162636308984775,NA,NA,-1.37068961781894,-1.37068961781894,0.32947766683012,0.32947766683012,0.697394394790421,0.697394394790421,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac5_INT.noInv.phy,4393
57,57,10,raxml,40,0.9,0,INT,REF,0.249010880461213,0.249010880461213,0.00306832912106258,0.0248802541126793,NA,NA,-1.82749096107139,-1.82749096107139,0.334968961277289,0.334968961277289,0.631498861424397,0.631498861424397,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac0_INT.noInv.phy,14681
58,58,10,raxml,40,0.9,10,INT,REF,0.0248561237860706,0.0248561237860706,0.0064357002970887,0.0203724108861729,NA,NA,-1.0359790302798,-1.0359790302798,0.302021194594277,0.302021194594277,0.653464039213071,0.653464039213071,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac10_INT.noInv.phy,2303
59,59,10,raxml,40,0.9,1,INT,REF,0.249010880461213,0.249010880461213,0.00306832912106258,0.0248802541126793,NA,NA,-1.82749096107139,-1.82749096107139,0.334968961277289,0.334968961277289,0.631498861424397,0.631498861424397,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac1_INT.noInv.phy,14681
60,60,10,raxml,40,0.9,2,INT,REF,0.249010880461213,0.249010880461213,0.00306832912106258,0.0248802541126793,NA,NA,-1.82749096107139,-1.82749096107139,0.334968961277289,0.334968961277289,0.631498861424397,0.631498861424397,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac2_INT.noInv.phy,14681
61,61,10,raxml,40,0.9,3,INT,REF,0.0675099679668572,0.0675099679668572,0.00482752268312395,0.0125033665655336,NA,NA,-0.661735906970764,-0.661735906970764,0.280056016805602,0.280056016805602,0.593059800294216,0.593059800294216,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac3_INT.noInv.phy,3204
62,62,10,raxml,40,0.9,4,INT,REF,0.0415299398887264,0.0415299398887264,0.00527683077009409,0.0135181659974342,NA,NA,0.255984117374523,0.255984117374523,0.31025813626503,0.31025813626503,0.606788036412138,0.606788036412138,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac4_INT.noInv.phy,2885
63,63,10,raxml,40,0.9,5,INT,REF,0.0357246138775592,0.0357246138775592,0.00556159668794145,0.014737328339788,NA,NA,-0.022259701125257,-0.022259701125257,0.296529900147108,0.296529900147108,0.604042389188553,0.604042389188553,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac5_INT.noInv.phy,2760
64,64,10,raxml,40,0,0,INT,REF,0.417812192054336,0.417812192054336,0.00485013107772878,0.0417475012657026,NA,NA,-1.1977919536962,-1.1977919536962,0.315749430712198,0.315749430712198,0.661700980883824,0.661700980883824,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac0_INT.noInv.phy,73968
65,65,10,raxml,40,0,10,INT,REF,0.0211215009944149,0.0211215009944149,0.00848038863928486,0.0286025701309941,NA,NA,-2.60259864009815,-2.60259864009815,0.337714608500873,0.337714608500873,0.67817486422533,0.67817486422533,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac10_INT.noInv.phy,5713
66,66,10,raxml,40,0,1,INT,REF,0.417812192054336,0.417812192054336,0.00485013107772878,0.0417475012657026,NA,NA,-1.1977919536962,-1.1977919536962,0.315749430712198,0.315749430712198,0.661700980883824,0.661700980883824,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac1_INT.noInv.phy,73968
67,67,10,raxml,40,0,2,INT,REF,0.417812192054336,0.417812192054336,0.00485013107772878,0.0417475012657026,NA,NA,-1.1977919536962,-1.1977919536962,0.315749430712198,0.315749430712198,0.661700980883824,0.661700980883824,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac2_INT.noInv.phy,73968
68,68,10,raxml,40,0,3,INT,REF,0.0832525197115281,0.0832525197115281,0.00659336078993349,0.0177701413960901,NA,NA,0.130710750810445,0.130710750810445,0.258090839016927,0.258090839016927,0.57658591695271,0.57658591695271,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac3_INT.noInv.phy,10632
69,69,10,raxml,40,0,4,INT,REF,0.0499777855054445,0.0499777855054445,0.00726093396542658,0.0199487425776016,NA,NA,-1.71445671775972,-1.71445671775972,0.293784252923524,0.293784252923524,0.672683569778162,0.672683569778162,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac4_INT.noInv.phy,9468
70,70,10,raxml,40,0,5,INT,REF,0.0396694434780239,0.0396694434780239,0.00746130608394405,0.0208666394777564,NA,NA,-2.18083596369124,-2.18083596369124,0.326732019606536,0.326732019606536,0.661700980883824,0.661700980883824,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac5_INT.noInv.phy,8454
71,71,1,raxml,40,0.25,0,EXT,REF,0.261904509465633,0.261904509465633,0.00313995643302733,0.0261619805378774,NA,NA,0.221147319626048,0.221147319626048,0.354188491842379,0.354188491842379,0.711122630908342,0.711122630908342,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac0_EXT.noInv.phy,244441
72,72,1,raxml,40,0.25,10,EXT,REF,0.0238582468945623,0.0238582468945623,0.00855941999575997,0.0285767480391235,NA,NA,-3.53051257291878,-3.53051257291878,0.422829672431987,0.422829672431987,0.757798633709276,0.757798633709276,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac10_EXT.noInv.phy,26123
73,73,1,raxml,40,0.25,1,EXT,REF,0.261904509465633,0.261904509465633,0.00313995643302733,0.0261619805378774,NA,NA,0.221147319626048,0.221147319626048,0.354188491842379,0.354188491842379,0.711122630908342,0.711122630908342,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac1_EXT.noInv.phy,244441
74,74,1,raxml,40,0.25,2,EXT,REF,0.261904509465633,0.261904509465633,0.00313995643302733,0.0261619805378774,NA,NA,0.221147319626048,0.221147319626048,0.354188491842379,0.354188491842379,0.711122630908342,0.711122630908342,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac2_EXT.noInv.phy,244441
75,75,1,raxml,40,0.25,3,EXT,REF,0.101508938672646,0.101508938672646,0.00560173158728442,0.0150299913417169,NA,NA,1.48066879137723,1.48066879137723,0.332223314053704,0.332223314053704,0.722105219802679,0.722105219802679,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac3_EXT.noInv.phy,47563
76,76,1,raxml,40,0.25,4,EXT,REF,0.0634350460040188,0.0634350460040188,0.00649805493453322,0.0162747575730612,NA,NA,0.35617708820046,0.35617708820046,0.354188491842379,0.354188491842379,0.738579103144186,0.738579103144186,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac4_EXT.noInv.phy,40801
77,77,1,raxml,40,0.25,5,EXT,REF,0.0496027491726302,0.0496027491726302,0.0069327750596725,0.0177525748597743,NA,NA,-1.24373704816993,-1.24373704816993,0.34869719739521,0.34869719739521,0.727596514249848,0.727596514249848,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac5_EXT.noInv.phy,37193
78,78,1,raxml,40,0.5,0,EXT,REF,0.25908382558102,0.25908382558102,0.00315017653900581,0.0258769747215193,NA,NA,0.708032288707858,0.708032288707858,0.376153669631054,0.376153669631054,0.744070397591354,0.744070397591354,s1_q40.EXT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac0_EXT.noInv.phy,177935
