,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
370,370,10,raxml,Lates,40,0.75,4,INT,REF,0.037948731778389,0.037948731778389,0.00491437367356757,0.0124908449653908,45.3958333333333,34.1403483656043,-1.72053331607778,-1.72053331607778,0.55736638638762,0.55736638638762,0.848404992087559,0.848404992087559,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac4_INT.noInv.phy,4010,0.0378395
371,371,10,raxml,Lates,40,0.75,5,INT,REF,0.0328040682867086,0.0328040682867086,0.00513250864445797,0.0135442958540722,45.8958333333333,34.2812147450636,-1.20881002501115,-1.20881002501115,0.571094622505541,0.571094622505541,0.867624522652649,0.867624522652649,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.75_mac5_INT.noInv.phy,3844,0.0378395
372,372,10,raxml,Lates,40,0.9,0,INT,REF,0.230913156227962,0.230913156227962,0.002801609028839,0.0230682665896094,44.1875,33.2358792604132,-0.495531223034851,-0.495531223034851,0.55736638638762,0.55736638638762,0.952739586583763,0.952739586583763,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac0_INT.noInv.phy,11963,0.0378395
373,373,10,raxml,Lates,40,0.9,10,INT,REF,0.0258857170994376,0.0258857170994376,0.00566298730150907,0.0176809752308794,44.2291666666667,33.3334153367786,0.208351585522906,0.208351585522906,0.582077211399879,0.582077211399879,1.05981982830355,1.05981982830355,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac10_INT.noInv.phy,1754,0.0378395
374,374,10,raxml,Lates,40,0.9,1,INT,REF,0.230913156227962,0.230913156227962,0.002801609028839,0.0230682665896094,44.1875,33.2358792604132,-0.495531223034851,-0.495531223034851,0.55736638638762,0.55736638638762,0.952739586583763,0.952739586583763,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac1_INT.noInv.phy,11963,0.0378395
375,375,10,raxml,Lates,40,0.9,2,INT,REF,0.230913156227962,0.230913156227962,0.002801609028839,0.0230682665896094,44.1875,33.2358792604132,-0.495531223034851,-0.495531223034851,0.55736638638762,0.55736638638762,0.952739586583763,0.952739586583763,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac2_INT.noInv.phy,11963,0.0378395
376,376,10,raxml,Lates,40,0.9,3,INT,REF,0.0628550535444921,0.0628550535444921,0.0042396947540634,0.0108146365966019,43.0625,32.5533318554893,-1.36643631341494,-1.36643631341494,0.549129444716867,0.549129444716867,0.867624522652649,0.867624522652649,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac3_INT.noInv.phy,2492,0.0378395
377,377,10,raxml,Lates,40,0.9,4,INT,REF,0.0383735666783813,0.0383735666783813,0.00459576932587289,0.0113702007215373,41.4791666666667,35.0810548273768,-1.95623420020924,-1.95623420020924,0.57658591695271,0.57658591695271,0.889589700441324,0.889589700441324,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac4_INT.noInv.phy,2257,0.0378395
378,378,10,raxml,Lates,40,0.9,5,INT,REF,0.0344351414833906,0.0344351414833906,0.00479856134247553,0.0121936015363249,43.25,32.895385435935,-0.224697740685112,-0.224697740685112,0.540892503046114,0.540892503046114,0.859387580981896,0.859387580981896,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0.90_mac5_INT.noInv.phy,2159,0.0378395
379,379,10,raxml,Lates,40,0,0,INT,REF,0.355905077853571,0.355905077853571,0.00412408343569733,0.0355597725177163,49.2916666666667,32.5216512713983,-0.56359680851497,-0.56359680851497,0.650718391989487,0.650718391989487,1.02961770884412,1.02961770884412,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac0_INT.noInv.phy,69316,0.0378395
