,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
20,2,500000,raxml,0,0.5,0.02,EXT,REF,0_0_0,901,0.134197199880846,-30.012281712702,556,1035,0.00392638053717201,0.00245383167477198,0.00404682778727082,46,-0.512107282095756,462,934,NA,NA,28443314.2855994,-25.2803504946104,-9,-9
21,2,500000,raxml,0,0.5,0.03,EXT,NOREF,0_0_0,598,0.0890676198987191,-25.1454904281713,619,1145,1.00000050002909e-06,0.00316857519745869,0.00609751096831447,56,-25.1454904281713,716,1049,NA,NA,25943314.3961005,-18.7801588728806,246,246
22,2,500000,raxml,0,0.5,0.03,EXT,REF,0_0_0,598,0.0890676198987191,-30.2444744658463,585,958,0.00699670581231144,0.00330866203397825,0.00633475149335373,58,-32.3525758419948,486,950,NA,NA,28443314.4164089,-25.5125432477546,10,15
23,2,500000,raxml,0,0.5,0.04,EXT,NOREF,0_0_0,487,0.0725350014894251,-26.401001259667,734,1167,1.00000050002909e-06,0.00344444816972955,0.00728604639170752,64,-26.401001259667,735,1167,NA,NA,25943314.5093151,-20.0356697043763,166,264
24,2,500000,raxml,0,0.5,0.04,EXT,REF,0_0_0,487,0.0725350014894251,-30.3241003447699,608,1077,0.00797846974668609,0.00363232237071763,0.00760878253420896,66,-48.0549203579455,514,976,NA,NA,28443314.4912707,-25.5921691266783,43,43
25,2,500000,raxml,0,0.5,0.05,EXT,NOREF,0_0_0,340,0.0506404527852249,-27.1603033190997,786,1305,1.00000050002909e-06,0.00443261511528133,0.00837237939300915,70,-27.1603033190997,786,1305,NA,NA,25943314.5086893,-20.794971763809,414,414
26,2,500000,raxml,0,0.5,0.05,EXT,REF,0_0_0,340,0.0506404527852249,-31.1398826964304,720,1047,0.012129964033763,0.00467306771567342,0.00877585614272747,78,-33.7341661019776,621,1039,NA,NA,28443314.5228981,-26.4079514783388,150,150
27,2,500000,raxml,0,0.5,0.1,EXT,NOREF,0_0_0,219,0.0326184092940125,-26.5190714387751,740,1174,1.00000050002909e-06,0.00542783633517555,0.0120489188392775,90,-26.5190714387751,739,1174,NA,NA,25943314.7263628,-20.1537398834844,171,171
28,2,500000,raxml,0,0.5,0.1,EXT,REF,0_0_0,219,0.0326184092940125,-29.2455103890577,654,1096,0.0154814695266955,0.00574322613970635,0.0127900155916258,88,-58.3451649923742,560,1000,NA,NA,28443314.6542917,-24.5135791709661,-6,89
29,2,500000,raxml,0,0.5,0.15,EXT,NOREF,0_0_0,115,0.0171283884420614,-25.7302739464174,773,1231,1.00000050002909e-06,0.00822331690074754,0.0199486270612312,108,-25.7302739464174,773,1231,NA,NA,25943315.0951696,-19.3649423911266,302,302
30,2,500000,raxml,0,0.5,0.15,EXT,REF,0_0_0,115,0.0171283884420614,-31.1553668252241,558,932,0.0260773767382611,0.00847725173242543,0.0198916086298442,104,-37.1022219555907,459,913,NA,NA,28443314.9458732,-26.4234356071325,-96,-12
31,2,500000,raxml,0,0.5,0,EXT,NOREF,0_0_0,5782,0.861185582365207,-32.9657873129618,555,1105,0.000826339107675559,0.000489799658820937,0.000348680768888417,34,-32.9657873129618,555,1105,NA,NA,25943313.9305902,-26.6004557576711,181,181
32,2,500000,raxml,0,0.5,0,EXT,REF,0_0_0,6242,0.929699136133452,-14.859517674545,435,925,0.00655221412015152,0.000459174729357646,0.000531134570165098,30,-1.18566760879514,431,917,NA,NA,28443313.933225,-10.1275864564534,-135,-40
33,2,500000,raxml,0,0.75,0.01,EXT,NOREF,0_0_0,1759,0.261989871909443,-25.4428138910143,552,1008,0.000117376095986239,0.00144700704527737,0.001997348814857,30,-25.4428138910143,649,1104,NA,NA,25943314.0735719,-19.0774823357235,179,178
34,2,500000,raxml,0,0.75,0.01,EXT,REF,0_0_0,1762,0.262436699434018,-30.254815164542,524,922,0.00199509614848601,0.00148058235981813,0.00203670766436759,32,70.5567303640398,430,914,NA,NA,28443314.1392139,-25.5228839464504,-46,-41
35,2,500000,raxml,0,0.75,0.02,EXT,NOREF,0_0_0,899,0.133899314864462,-23.7014054703663,604,1134,1.00000050002909e-06,0.00234957574899159,0.0039048355538085,46,-23.7014054703663,604,1038,NA,NA,25943314.2379171,-17.3360739150755,230,231
36,2,500000,raxml,0,0.75,0.02,EXT,REF,0_0_0,899,0.133899314864462,-30.2048620973831,463,939,0.00422749354048551,0.00243882425849747,0.00399091588082381,46,-38.6186359002203,459,931,NA,NA,28443314.2960468,-25.4729308792915,-107,-12
37,2,500000,raxml,0,0.75,0.03,EXT,NOREF,0_0_0,596,0.0887697348823354,-25.2509954385284,618,1144,1.00000050002909e-06,0.00314873306183995,0.00606376396529312,58,-25.2509954385284,715,1143,NA,NA,25943314.4126097,-18.8856638832376,245,244
38,2,500000,raxml,0,0.75,0.03,EXT,REF,0_0_0,596,0.0887697348823354,-29.9869329056595,579,955,0.00672920672234018,0.00330359339439106,0.00630190633699773,58,-40.9165923066371,485,947,NA,NA,28443314.2844095,-25.2550016875678,-81,14
39,2,500000,raxml,0,0.75,0.04,EXT,NOREF,0_0_0,485,0.0722371164730414,-26.5609455723354,735,1071,1.00000050002909e-06,0.00342793324756545,0.00726176062842457,64,-26.5609455723354,637,1071,NA,NA,25943314.4864178,-20.1956140170446,264,264
40,2,500000,raxml,0,0.75,0.04,EXT,REF,0_0_0,485,0.0722371164730414,-30.8818383287237,686,1114,0.00846783853740705,0.00365550412657697,0.00776570023361599,62,-82.9689167197061,587,1013,NA,NA,28443314.5182022,-26.149907110632,21,116
41,2,500000,raxml,0,0.75,0.05,EXT,NOREF,0_0_0,338,0.0503425677688412,-27.36404175374,754,1275,1.00000050002909e-06,0.00438788751280395,0.00827264432667736,72,-27.36404175374,853,1275,NA,NA,25943314.5988305,-20.9987101984492,283,382
42,2,500000,raxml,0,0.75,0.05,EXT,REF,0_0_0,338,0.0503425677688412,-31.199239997728,700,1119,0.0120778599254061,0.0046514615691523,0.0087400822801451,74,-39.9392041264732,601,1023,NA,NA,28443314.6032159,-26.4673087796364,130,130
43,2,500000,raxml,0,0.75,0.1,EXT,NOREF,0_0_0,217,0.0323205242776288,-26.8448154430333,822,1264,1.00000050002909e-06,0.00534529355141133,0.0118161049349605,84,-26.8448154430333,723,1167,NA,NA,25943314.6600673,-20.4794838877425,252,351
44,2,500000,raxml,0,0.75,0.1,EXT,REF,0_0_0,217,0.0323205242776288,-29.4606412777327,575,1013,0.015756993820528,0.005813421634507,0.0129295419172848,88,-79.3738534118209,571,1005,NA,NA,28443314.8092131,-24.7287100596411,95,100
45,2,500000,raxml,0,0.75,0.15,EXT,NOREF,0_0_0,115,0.0171283884420614,-25.7302739464174,773,1134,1.00000050002909e-06,0.00822331690074754,0.0199486270612312,108,-25.7302739464174,674,1231,NA,NA,25943315.0951696,-19.3649423911266,302,302
46,2,500000,raxml,0,0.75,0.15,EXT,REF,0_0_0,115,0.0171283884420614,-31.1553668252241,542,932,0.0260773767382611,0.00847725173242543,0.0198916086298442,104,-37.1022219555907,459,913,NA,NA,28443314.9458732,-26.4234356071325,-96,-12
47,2,500000,raxml,0,0.75,0,EXT,NOREF,0_0_0,5780,0.860887697348823,-33.3083085144886,652,1105,0.000823904241980801,0.000488030581922067,0.000347734953008447,34,-33.3083085144886,555,1009,NA,NA,25943313.9281037,-26.9429769591979,182,181
48,2,500000,raxml,0,0.75,0,EXT,REF,0_0_0,6240,0.929401251117069,-14.8610124463054,435,1013,0.0065352244285057,0.000457720202424729,0.000529857022736628,30,-7.59257517691044,431,917,NA,NA,28443313.9328531,-10.1290812282138,-135,-40
49,2,500000,raxml,0,0,0.01,EXT,NOREF,0_0_0,1761,0.262287756925827,-25.3732810081116,650,1103,0.000117572471475054,0.00145231803917137,0.00200352739227536,30,-25.3732810081116,650,1103,NA,NA,25943314.0975147,-19.0079494528208,81,179
50,2,500000,raxml,0,0,0.01,EXT,REF,0_0_0,1767,0.263181411974978,-30.8738700966294,521,1011,0.00236746508413654,0.00148972484379373,0.00204788218641101,30,4.70906130052104,422,910,NA,NA,28443314.0647231,-26.1419388785377,-144,-49
51,2,500000,raxml,0,0,0.02,EXT,NOREF,0_0_0,901,0.134197199880846,-23.6525851920341,695,1033,1.00000050002909e-06,0.00236088295325582,0.00392147814201904,48,-23.6525851920341,695,1128,NA,NA,25943314.305018,-17.2872536367434,126,223
52,2,500000,raxml,0,0,0.02,EXT,REF,0_0_0,904,0.134644027405422,-30.586806129914,552,1033,0.00502854194893146,0.00246896510318008,0.00410489585428799,50,-40.3585064907407,458,932,NA,NA,28443314.198615,-25.8548749118224,-18,-13
53,2,500000,raxml,0,0,0.03,EXT,NOREF,0_0_0,598,0.0890676198987191,-25.1454904281713,717,1145,1.00000050002909e-06,0.00316857519745869,0.00609751096831447,56,-25.1454904281713,716,1144,NA,NA,25943314.3961005,-18.7801588728806,245,245
54,2,500000,raxml,0,0,0.03,EXT,REF,0_0_0,600,0.0893655049151028,-30.629709676182,582,957,0.00807299307334739,0.00330018931110593,0.0062843828316365,60,-34.1457930192823,483,949,NA,NA,28443314.3742496,-25.8977784580904,7,12
55,2,500000,raxml,0,0,0.04,EXT,NOREF,0_0_0,487,0.0725350014894251,-26.401001259667,637,1071,1.00000050002909e-06,0.00344444816972955,0.00728604639170752,64,-26.401001259667,735,1071,NA,NA,25943314.5093151,-20.0356697043763,166,264
56,2,500000,raxml,0,0,0.04,EXT,REF,0_0_0,489,0.0728328865058088,-30.7495276647531,514,1070,0.00949858553578717,0.00363875291988555,0.00761853568633535,68,-47.8968177078817,510,974,NA,NA,28443314.4512797,-26.0175964466615,39,39
57,2,500000,raxml,0,0,0.05,EXT,NOREF,0_0_0,340,0.0506404527852249,-27.1603033190997,885,1305,1.00000050002909e-06,0.00443261511528133,0.00837237939300915,70,-27.1603033190997,885,1208,NA,NA,25943314.5086893,-20.794971763809,414,414
58,2,500000,raxml,0,0,0.05,EXT,REF,0_0_0,341,0.0507893952934167,-31.3993982255819,724,1147,0.0127869658650832,0.00469866039413065,0.0088399357232656,78,-47.3537657960052,630,1046,NA,NA,28443314.582726,-26.6674670074902,64,159
59,2,500000,raxml,0,0,0.1,EXT,NOREF,0_0_0,219,0.0326184092940125,-26.5190714387751,740,1078,1.00000050002909e-06,0.00542783633517555,0.0120489188392775,90,-26.5190714387751,739,1173,NA,NA,25943314.7263628,-20.1537398834844,268,269
60,2,500000,raxml,0,0,0.1,EXT,REF,0_0_0,220,0.0327673518022044,-29.3152647076589,657,1009,0.0164574364338959,0.00575398686047271,0.0127864620420274,88,-57.6197247339063,563,1001,NA,NA,28443314.624426,-24.5833334895673,92,92
61,2,500000,raxml,0,0,0.15,EXT,NOREF,0_0_0,115,0.0171283884420614,-25.7302739464174,773,1134,1.00000050002909e-06,0.00822331690074754,0.0199486270612312,108,-25.7302739464174,773,1231,NA,NA,25943315.0951696,-19.3649423911266,302,203
62,2,500000,raxml,0,0,0.15,EXT,REF,0_0_0,116,0.0172773309502532,-31.6360268412102,568,1030,0.0285092198160832,0.00860660071364672,0.0201739348585051,104,-36.9226539730889,485,929,NA,NA,28443314.7944483,-26.9040956231186,-2,14
63,2,500000,raxml,0,0,0,EXT,NOREF,0_0_0,5782,0.861185582365207,-32.9657873129618,555,1104,0.000826339107675559,0.000489799658820937,0.000348680768888417,34,-32.9657873129618,652,1009,NA,NA,25943313.9305902,-26.6004557576711,181,84
64,2,500000,raxml,0,0,0,EXT,REF,0_0_0,6245,0.930145963658028,-14.8753225017562,531,931,0.00660533465273219,0.000460298113586045,0.000534563099435013,28,22.1760041515088,437,923,NA,NA,28443313.9266787,-10.1433912836646,-39,-34
65,2,500000,raxml,0,1,0.01,EXT,NOREF,0_0_0,1733,0.258117366696455,-25.5850264194145,559,1106,0.000117945625412173,0.00141725289118626,0.00196864020194467,32,-25.5850264194145,656,1011,NA,NA,25943314.1074689,-19.2196948641238,88,186
66,2,500000,raxml,0,1,0.01,EXT,REF,0_0_0,1733,0.258117366696455,-29.7936755217735,521,918,0.00155698102722367,0.00145533016631865,0.00201657783503116,30,-43.9543526171079,422,910,NA,NA,28443314.1640364,-25.0617443036819,-144,-49
67,2,500000,raxml,0,1,0.02,EXT,NOREF,0_0_0,880,0.131069407208817,-23.7483161602431,694,1225,1.00000050002909e-06,0.00230515133199824,0.00386064892785975,52,-23.7483161602431,694,1128,NA,NA,25943314.232733,-17.3829846049523,322,322
68,2,500000,raxml,0,1,0.02,EXT,REF,0_0_0,880,0.131069407208817,-29.8225132488984,479,949,0.00361720540948717,0.0023948189298263,0.00396187555125776,42,-4.90859824530796,475,941,NA,NA,28443314.1487724,-25.0905820308067,4,4
69,2,500000,raxml,0,1,0.03,EXT,NOREF,0_0_0,585,0.0871313672922252,-25.1874597494521,620,1146,1.00000050002909e-06,0.00304551726800941,0.00589446121577251,60,-25.1874597494521,718,1050,NA,NA,25943314.399971,-18.8221281941613,149,149
70,2,500000,raxml,0,1,0.03,EXT,REF,0_0_0,585,0.0871313672922252,-30.590900340246,495,1049,0.00696012764981643,0.00319831380782846,0.00615256698639828,66,-32.5327248428277,491,953,NA,NA,28443314.4290135,-25.8589691221544,15,20
71,2,500000,raxml,0,1,0.04,EXT,NOREF,0_0_0,476,0.0708966338993149,-26.6707182450457,729,1162,1.00000050002909e-06,0.00336142443942328,0.00721798020314283,64,-26.6707182450457,728,1067,NA,NA,25943314.4533624,-20.305386689755,160,160
72,2,500000,raxml,0,1,0.04,EXT,REF,0_0_0,476,0.0708966338993149,-30.8121177867305,622,1082,0.00794814883946176,0.00354823413994453,0.00755019980376744,64,-46.6079148826235,528,986,NA,NA,28443314.5054381,-26.0801865686389,57,57
73,2,500000,raxml,0,1,0.05,EXT,NOREF,0_0_0,330,0.0491510277033065,-27.8340398510948,849,1279,1.00000050002909e-06,0.00430088792017568,0.00822943292475011,74,-27.8340398510948,849,1279,NA,NA,25943314.5214211,-21.4687082958041,378,378
74,2,500000,raxml,0,1,0.05,EXT,REF,0_0_0,330,0.0491510277033065,-31.5254717047889,615,1134,0.0116985804674624,0.0045734889052789,0.00870555120376375,78,-46.2497826057095,611,1033,NA,NA,28443314.5219056,-26.7935404866972,135,140
75,2,500000,raxml,0,1,0.1,EXT,NOREF,0_0_0,212,0.0315758117366696,-27.0732370067843,729,1167,1.00000050002909e-06,0.0052659390205352,0.0118510278516609,96,-27.0732370067843,729,1168,NA,NA,25943314.5199512,-20.7079054514935,259,161
76,2,500000,raxml,0,1,0.1,EXT,REF,0_0_0,212,0.0315758117366696,-29.626609196758,677,1018,0.0152202458727484,0.00564143429944718,0.0126672266664875,90,-35.3873142021371,578,1010,NA,NA,28443314.8524003,-24.8946779786664,107,107
77,2,500000,raxml,0,1,0.15,EXT,NOREF,0_0_0,111,0.016532618409294,-26.7320225553555,819,1255,1.00000050002909e-06,0.00852416904348783,0.0211225981545242,116,-26.7320225553555,819,1158,NA,NA,25943315.3703289,-20.3666910000648,348,348
78,2,500000,raxml,0,1,0.15,EXT,REF,0_0_0,111,0.016532618409294,-31.7900273834151,547,1017,0.031561057879399,0.00856512885041207,0.0204690151422474,106,-98.7411222058284,464,916,NA,NA,28443315.1894766,-27.0580961653235,-23,-7
79,2,500000,raxml,0,1,0,EXT,NOREF,0_0_0,5754,0.857015192135836,-33.9647494342263,666,1114,0.000814043686533637,0.000479142992447225,0.000343299124220736,34,-33.9647494342263,667,1114,NA,NA,25943313.9313419,-27.5994178789356,196,196
80,2,500000,raxml,0,1,0,EXT,REF,0_0_0,6211,0.925081918379505,-14.9138738797395,435,1013,0.00636475421338298,0.000446548456941927,0.000517398154314631,30,-6.88160813976707,431,917,NA,NA,28443313.9259053,-10.1819426616479,-135,-40
81,2,500000,raxml,20,0.25,0.01,EXT,NOREF,0_0_0,1763,0.26258564194221,-25.3717490318684,649,1104,0.0001173027691438,0.00144957626150416,0.00199951527721799,30,-25.3717490318684,649,1008,NA,NA,25943314.0588603,-19.0064174765777,81,81
82,2,500000,raxml,20,0.25,0.01,EXT,REF,0_0_0,1766,0.263032469466786,-30.2811427905757,521,918,0.00199242515604076,0.00148810980373422,0.00204805581189512,30,91.3521388619857,422,910,NA,NA,28443314.1437589,-25.5492115724841,-144,-49
83,2,500000,raxml,20,0.25,0.02,EXT,NOREF,0_0_0,901,0.134197199880846,-23.6457167934747,703,1136,1.00000050002909e-06,0.00235970719066397,0.00392046378611078,50,-23.6457167934747,704,1136,NA,NA,25943314.3254364,-17.2803852381839,232,232
84,2,500000,raxml,20,0.25,0.02,EXT,REF,0_0_0,901,0.134197199880846,-30.034679224697,469,945,0.00392461197903493,0.00245811427426988,0.00406729086206852,48,-37.0657611614408,465,937,NA,NA,28443314.2202257,-25.3027480066054,-101,-6
85,2,500000,raxml,20,0.25,0.03,EXT,NOREF,0_0_0,599,0.0892165624069109,-25.1337738391557,615,1142,1.00000050002909e-06,0.00314904951244471,0.00605159419146279,54,-25.1337738391557,615,1047,NA,NA,25943314.4016219,-18.768442283865,242,144
86,2,500000,raxml,20,0.25,0.03,EXT,REF,0_0_0,599,0.0892165624069109,-29.9011657373289,590,1054,0.00669700962453672,0.00330658493006297,0.00629451330062464,58,-52.1466294556188,491,953,NA,NA,28443314.5005875,-25.1692345192373,15,20
87,2,500000,raxml,20,0.25,0.04,EXT,NOREF,0_0_0,489,0.0728328865058088,-26.3989793984631,839,1265,1.00000050002909e-06,0.00343469747829087,0.00725236446292348,66,-26.3989793984631,839,1168,NA,NA,25943314.475499,-20.0336478431723,368,368
88,2,500000,raxml,20,0.25,0.04,EXT,REF,0_0_0,489,0.0728328865058088,-30.9144380814359,576,1096,0.00845463109845137,0.00364820406573558,0.0077260584518783,68,-40.3709349108748,572,1000,NA,NA,28443314.4847113,-26.1825068633443,96,101
89,2,500000,raxml,20,0.25,0.05,EXT,NOREF,0_0_0,341,0.0507893952934167,-27.1341963354925,673,1195,1.00000050002909e-06,0.00440673778749958,0.00832836099546964,64,-27.1341963354925,770,1194,NA,NA,25943314.6971378,-20.7688647802018,202,300
90,2,500000,raxml,20,0.25,0.05,EXT,REF,0_0_0,341,0.0507893952934167,-31.0058554599787,697,1128,0.0119841761210643,0.00465164205457981,0.00874847163367612,68,-47.3286310415344,603,1027,NA,NA,28443314.4635419,-26.2739242418871,37,132
91,2,500000,raxml,20,0.25,0.1,EXT,NOREF,0_0_0,220,0.0327673518022044,-26.5572393206251,728,1074,1.00000050002909e-06,0.00531542843481601,0.0118056529591091,86,-26.5572393206251,727,1169,NA,NA,25943314.6050868,-20.1919077653344,159,159
92,2,500000,raxml,20,0.25,0.1,EXT,REF,0_0_0,220,0.0327673518022044,-29.2872836422166,662,1097,0.0153411128492582,0.00571347362354347,0.0127241663049736,88,-57.7025579520002,563,1001,NA,NA,28443314.5348371,-24.555352424125,92,92
93,2,500000,raxml,20,0.25,0.15,EXT,NOREF,0_0_0,115,0.0171283884420614,-25.7302739464174,773,1231,1.00000050002909e-06,0.00822331690074754,0.0199486270612312,108,-25.7302739464174,674,1231,NA,NA,25943315.0951696,-19.3649423911266,302,302
94,2,500000,raxml,20,0.25,0.15,EXT,REF,0_0_0,115,0.0171283884420614,-31.1553668252241,474,998,0.0260773767382611,0.00847725173242543,0.0198916086298442,104,-37.1022219555907,459,913,NA,NA,28443314.9458732,-26.4234356071325,-28,-12
95,2,500000,raxml,20,0.25,0,EXT,NOREF,0_0_0,5787,0.861930294906166,-32.9618774957155,653,1105,0.000825279101261825,0.000489564236078851,0.000348515121486734,34,-32.9618774957155,653,1104,NA,NA,25943313.9245866,-26.5965459404248,181,84
96,2,500000,raxml,20,0.25,0,EXT,REF,0_0_0,6245,0.930145963658028,-14.8467680216527,526,1014,0.0065199333291824,0.00045906219209218,0.000529316248195837,32,-0.272422334440163,432,918,NA,NA,28443313.9266066,-10.1148368035611,-134,-39
97,2,500000,raxml,20,0.5,0.01,EXT,NOREF,0_0_0,1763,0.26258564194221,-25.3717490318684,552,1008,0.0001173027691438,0.00144957626150416,0.00199951527721799,30,-25.3717490318684,552,1104,NA,NA,25943314.0588603,-19.0064174765777,81,81
98,2,500000,raxml,20,0.5,0.01,EXT,REF,0_0_0,1766,0.263032469466786,-30.2811427905757,521,1006,0.00199242515604076,0.00148810980373422,0.00204805581189512,30,91.3521388619857,422,910,NA,NA,28443314.1437589,-25.5492115724841,-49,-49
99,2,500000,raxml,20,0.5,0.02,EXT,NOREF,0_0_0,901,0.134197199880846,-23.6457167934747,704,1135,1.00000050002909e-06,0.00235970719066397,0.00392046378611078,50,-23.6457167934747,704,1136,NA,NA,25943314.3254364,-17.2803852381839,232,135
100,2,500000,raxml,20,0.5,0.02,EXT,REF,0_0_0,901,0.134197199880846,-30.034679224697,564,945,0.00392461197903493,0.00245811427426988,0.00406729086206852,48,-37.0657611614408,465,937,NA,NA,28443314.2202257,-25.3027480066054,-11,-6
101,2,500000,raxml,20,0.5,0.03,EXT,NOREF,0_0_0,599,0.0892165624069109,-25.1337738391557,713,1142,1.00000050002909e-06,0.00314904951244471,0.00605159419146279,54,-25.1337738391557,713,1143,NA,NA,25943314.4016219,-18.768442283865,241,242
102,2,500000,raxml,20,0.5,0.03,EXT,REF,0_0_0,599,0.0892165624069109,-29.9011657373289,590,1054,0.00669700962453672,0.00330658493006297,0.00629451330062464,58,-52.1466294556188,491,953,NA,NA,28443314.5005875,-25.1692345192373,-75,20
103,2,500000,raxml,20,0.5,0.04,EXT,NOREF,0_0_0,489,0.0728328865058088,-26.3989793984631,839,1168,1.00000050002909e-06,0.00343469747829087,0.00725236446292348,66,-26.3989793984631,740,1265,NA,NA,25943314.475499,-20.0336478431723,269,269
104,2,500000,raxml,20,0.5,0.04,EXT,REF,0_0_0,489,0.0728328865058088,-30.9144380814359,671,1096,0.00845463109845137,0.00364820406573558,0.0077260584518783,68,-40.3709349108748,572,1000,NA,NA,28443314.4847113,-26.1825068633443,96,101
105,2,500000,raxml,20,0.5,0.05,EXT,NOREF,0_0_0,341,0.0507893952934167,-27.1341963354925,673,1195,1.00000050002909e-06,0.00440673778749958,0.00832836099546964,64,-27.1341963354925,770,1194,NA,NA,25943314.6971378,-20.7688647802018,300,202
106,2,500000,raxml,20,0.5,0.05,EXT,REF,0_0_0,341,0.0507893952934167,-31.0058554599787,697,1035,0.0119841761210643,0.00465164205457981,0.00874847163367612,68,-47.3286310415344,603,1027,NA,NA,28443314.4635419,-26.2739242418871,37,132
