,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
864,4,500000,raxml,40,0.75,0,NA,REF,INT-29_0_0,NA,1000,1,-56.6610344328289,897,1266,0.000300343835839478,0.000255469017154995,0.000917167203328201,90,-56.2142430910171,780,1344,56.9494949494949,38.2060401617907,40164327.184645,-54.9578230228091,348,531
865,4,500000,raxml,40,0,0.01,NA,REF,INT-29_0_0,NA,1000,1,-27.0078206406322,826,1296,1.00000050002909e-06,0.00136704077178698,0.00218657443094673,36,-26.7744702931046,764,1134,NA,NA,40164327.3222418,-25.3046092306125,378,315
866,4,500000,raxml,40,0,0.01,NA,REF,INT-29_0_0,NA,1000,1,-27.0078206406322,826,1296,1.00000050002909e-06,0.00136704077178698,0.00218657443094673,36,-26.7744702931046,664,1134,79.8181818181818,28.8204730365107,40164327.3222418,-25.3046092306125,378,415
867,4,500000,raxml,40,0,0.02,NA,REF,INT-29_0_0,NA,1000,1,-25.9743636188513,836,1167,0.000383007202935207,0.00249396161649785,0.00433538336859244,48,-25.8002399830716,803,1230,NA,NA,40164327.5593755,-24.2711522088316,389,454
868,4,500000,raxml,40,0,0.02,NA,REF,INT-29_0_0,NA,1000,1,-25.9743636188513,836,1265,0.000383007202935207,0.00249396161649785,0.00433538336859244,48,-25.8002399830716,803,1229,84.1010101010101,24.6243180572704,40164327.5593755,-24.2711522088316,289,454
869,4,500000,raxml,40,0,0.03,NA,REF,INT-29_0_0,NA,1000,1,-24.4805421917675,678,1251,1.00000050002909e-06,0.00435971774444031,0.00693498718579582,50,-24.2656912341297,741,1211,NA,NA,40164327.679731,-22.7773307817477,331,392
870,4,500000,raxml,40,0,0.03,NA,REF,INT-29_0_0,NA,1000,1,-24.4805421917675,779,1152,1.00000050002909e-06,0.00435971774444031,0.00693498718579582,50,-24.2656912341297,641,1211,83.5656565656566,27.0585765256625,40164327.679731,-22.7773307817477,230,392
871,4,500000,raxml,40,0,0,NA,REF,INT-29_0_0,NA,1000,1,-25.5201718325355,631,1220,1.00000050002909e-06,0.000306397716359524,0.00107109495427903,86,-25.3280027605052,554,1140,NA,NA,40164327.1762854,-23.8169604225157,284,205
872,4,500000,raxml,40,0,0,NA,REF,INT-29_0_0,NA,1000,1,-25.5201718325355,732,1220,1.00000050002909e-06,0.000306397716359524,0.00107109495427903,86,-25.3280027605052,554,1140,55.4949494949495,38.8217732242222,40164327.1762854,-23.8169604225157,284,305
873,4,500000,raxml,40,1,0.01,NA,REF,INT-29_0_0,NA,1000,1,-25.1115272012602,564,1048,1.00000050002909e-06,0.0012227272666962,0.00190461337863049,40,-24.9026842136248,632,1012,NA,NA,40164327.2800265,-23.4083157912404,217,283
874,4,500000,raxml,40,1,0.01,NA,REF,INT-29_0_0,NA,1000,1,-25.1115272012602,665,1147,1.00000050002909e-06,0.0012227272666962,0.00190461337863049,40,-24.9026842136248,632,1110,85.4848484848485,24.7441453130377,40164327.2800265,-23.4083157912404,217,283
875,4,500000,raxml,40,1,0.02,NA,REF,INT-29_0_0,NA,1000,1,-27.1329596811567,551,1040,0.00057455906618902,0.00233935147822351,0.00404704250406026,46,-26.8998584673553,442,920,NA,NA,40164327.502477,-25.4297482711369,20,184
876,4,500000,raxml,40,1,0.02,NA,REF,INT-29_0_0,NA,1000,1,-27.1329596811567,551,1040,0.00057455906618902,0.00233935147822351,0.00404704250406026,46,-26.8998584673553,533,920,81.3434343434343,26.6531621649487,40164327.502477,-25.4297482711369,20,184
877,4,500000,raxml,40,1,0.03,NA,REF,INT-29_0_0,NA,1000,1,-24.8173895273258,848,1292,1.00000050002909e-06,0.0041742069239806,0.00680630005137906,42,-24.6819935377151,733,1273,NA,NA,40164327.53587,-23.114178117306,299,484
878,4,500000,raxml,40,1,0.03,NA,REF,INT-29_0_0,NA,1000,1,-24.8173895273258,848,1193,1.00000050002909e-06,0.0041742069239806,0.00680630005137906,42,-24.6819935377151,833,1273,86.2323232323232,21.8014361457429,40164327.53587,-23.114178117306,400,484
879,4,500000,raxml,40,1,0,NA,REF,INT-29_0_0,NA,1000,1,-26.7250859502174,755,1211,1.00000050002909e-06,0.000353456262887266,0.00127769892157193,62,-26.5583100888248,642,1194,NA,NA,40164327.1698729,-25.0218745401976,206,393
880,4,500000,raxml,40,1,0,NA,REF,INT-29_0_0,NA,1000,1,-26.7250859502174,755,1211,1.00000050002909e-06,0.000353456262887266,0.00127769892157193,62,-26.5583100888248,742,1194,64.7474747474748,32.7810745034211,40164327.1698729,-25.0218745401976,307,393
881,4,500000,raxml,60,0.25,0.01,NA,REF,INT-29_0_0,NA,1000,1,-25.9156794451714,784,1260,1.00000050002909e-06,0.00126842712732896,0.00192980572435292,40,-25.6957420506437,743,1217,NA,NA,40164327.3042706,-24.2124680351516,235,394
882,4,500000,raxml,60,0.25,0.01,NA,REF,INT-29_0_0,NA,1000,1,-25.9156794451714,784,1161,1.00000050002909e-06,0.00126842712732896,0.00192980572435292,40,-25.6957420506437,643,1217,81.1515151515152,29.7950015107875,40164327.3042706,-24.2124680351516,336,394
883,4,500000,raxml,60,0.25,0.02,NA,REF,INT-29_0_0,NA,1000,1,-26.8229966596932,606,1080,0.000483494706007727,0.00251003939917097,0.0040963894680971,48,-26.5980880012021,598,1066,NA,NA,40164327.4415821,-25.1197852496735,158,248
884,4,500000,raxml,60,0.25,0.02,NA,REF,INT-29_0_0,NA,1000,1,-26.8229966596932,507,983,0.000483494706007727,0.00251003939917097,0.0040963894680971,48,-26.5980880012021,499,1066,82.5858585858586,26.9068726904447,40164327.4415821,-25.1197852496735,158,249
885,4,500000,raxml,60,0.25,0.03,NA,REF,INT-29_0_0,NA,1000,1,-25.8274863511078,719,1060,0.00049114179266407,0.00426544980567382,0.00696546500267463,58,-25.514717336402,691,1127,NA,NA,40164327.6716098,-24.124274941088,170,342
886,4,500000,raxml,60,0.25,0.03,NA,REF,INT-29_0_0,NA,1000,1,-25.8274863511078,719,1159,0.00049114179266407,0.00426544980567382,0.00696546500267463,58,-25.514717336402,691,1029,84.020202020202,24.9497371455541,40164327.6716098,-24.124274941088,271,242
887,4,500000,raxml,60,0.25,0,NA,REF,INT-29_0_0,NA,1000,1,-30.7859568785545,590,1165,1.00000050002909e-06,0.000234461555885056,0.000723719009891265,80,-30.600827981531,684,1152,NA,NA,40164327.1868031,-29.0827454685347,142,335
888,4,500000,raxml,60,0.25,0,NA,REF,INT-29_0_0,NA,1000,1,-30.7859568785545,590,1165,1.00000050002909e-06,0.000234461555885056,0.000723719009891265,80,-30.600827981531,684,1054,63.1313131313131,37.4707086866873,40164327.1868031,-29.0827454685347,243,335
889,4,500000,raxml,60,0.5,0.01,NA,REF,INT-29_0_0,NA,1000,1,-26.1197262997825,746,1218,0.000756834519115516,0.00144557977801319,0.00213285387591569,44,-25.9608445554097,618,1185,NA,NA,40164327.3940122,-24.4165148897627,295,269
890,4,500000,raxml,60,0.5,0.01,NA,REF,INT-29_0_0,NA,1000,1,-26.1197262997825,746,1122,0.000756834519115516,0.00144557977801319,0.00213285387591569,44,-25.9608445554097,618,1185,85.2626262626263,25.4885271744399,40164327.3940122,-24.4165148897627,298,269
891,4,500000,raxml,60,0.5,0.02,NA,REF,INT-29_0_0,NA,1000,1,-25.5451336292784,941,1373,0.00104866688917642,0.00249311354046701,0.00413916506829578,50,-25.365551372706,908,1242,NA,NA,40164327.5250272,-23.8419222192586,394,561
892,4,500000,raxml,60,0.5,0.02,NA,REF,INT-29_0_0,NA,1000,1,-25.5451336292784,939,1276,0.00104866688917642,0.00249311354046701,0.00413916506829578,50,-25.365551372706,908,1336,83.7474747474748,25.7060873575015,40164327.5250272,-23.8419222192586,394,559
893,4,500000,raxml,60,0.5,0.03,NA,REF,INT-29_0_0,NA,1000,1,-24.462086251667,722,1155,0.00229929416418642,0.00442332685503255,0.00707111191491668,44,-24.2781556171106,690,1122,NA,NA,40164327.5406686,-22.7588748416472,273,341
894,4,500000,raxml,60,0.5,0.03,NA,REF,INT-29_0_0,NA,1000,1,-24.462086251667,722,1155,0.00229929416418642,0.00442332685503255,0.00707111191491668,44,-24.2781556171106,592,1122,86.6464646464647,21.578671031743,40164327.5406686,-22.7588748416472,174,341
895,4,500000,raxml,60,0.5,0,NA,REF,INT-29_0_0,NA,1000,1,-8.73949940417002,739,1182,0.000787565290712681,0.000250940198120589,0.000857593398439415,84,-8.63216072547433,724,1163,NA,NA,40164327.1848135,-7.03628799415023,292,376
896,4,500000,raxml,60,0.5,0,NA,REF,INT-29_0_0,NA,1000,1,-8.73949940417002,640,1181,0.000787565290712681,0.000250940198120589,0.000857593398439415,84,-8.63216072547433,725,1162,54.3535353535354,36.3821309389575,40164327.1848135,-7.03628799415023,192,277
