,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
418,3,500000,raxml,40,1,0.05,EXT,REF,0_0_0,12772,0.0216039567785544,-28.4885395326245,714,1148,1.00000050002909e-06,0.0020789257532631,0.00669271527095158,126,-28.2221088669406,712,1239,57.4183673469388,42.5414106245376,25337772.5540112,-23.5650204965675,317,314
419,3,500000,raxml,40,1,0,EXT,REF,0_0_0,590743,0.999247278361536,-31.2295602441851,892,1338,0.000134905795531162,0.000251745600649774,0.000234725920671597,52,-30.9278029062833,848,1292,NA,NA,25337772.1787531,-26.3060412081281,395,351
420,3,500000,raxml,40,1,0,EXT,REF,0_0_0,590743,0.999247278361536,-31.2295602441851,792,1338,0.000134905795531162,0.000251745600649774,0.000234725920671597,52,-30.9278029062833,848,1292,97.3469387755102,12.0703283130096,25337772.1787531,-26.3060412081281,395,450
421,3,500000,raxml,60,0.25,0.01,EXT,REF,0_0_0,167841,0.283904612407559,-27.762276175418,1018,1438,0.000146167516898271,0.000887389462564665,0.00139429106649145,52,-27.547522567752,950,1366,NA,NA,25337772.2939502,-22.838757139361,523,455
422,3,500000,raxml,60,0.25,0.01,EXT,REF,0_0_0,167841,0.283904612407559,-27.762276175418,1018,1342,0.000146167516898271,0.000887389462564665,0.00139429106649145,52,-27.547522567752,950,1366,97.3877551020408,11.1767732771073,25337772.2939502,-22.838757139361,523,455
423,3,500000,raxml,60,0.25,0.02,EXT,REF,0_0_0,80573,0.136289978822304,-27.4609411658293,952,1362,1.00000050002909e-06,0.00115420459678979,0.00226341963680188,72,-27.2678646648489,883,1291,NA,NA,25337772.3756045,-22.5374221297723,555,584
424,3,500000,raxml,60,0.25,0.02,EXT,REF,0_0_0,80573,0.136289978822304,-27.4609411658293,1052,1460,1.00000050002909e-06,0.00115420459678979,0.00226341963680188,72,-27.2678646648489,982,1291,88.8469387755102,24.1184157900766,25337772.3756045,-22.5374221297723,555,584
425,3,500000,raxml,60,0.25,0.03,EXT,REF,0_0_0,33026,0.0558637861390962,-30.9488973284282,827,1345,0.00208506658671228,0.00164232831094188,0.003931791393806,78,-30.7138647618494,759,1274,NA,NA,25337772.4285037,-26.0253782923712,330,460
426,3,500000,raxml,60,0.25,0.03,EXT,REF,0_0_0,33026,0.0558637861390962,-30.9488973284282,827,1247,0.00208506658671228,0.00164232831094188,0.003931791393806,78,-30.7138647618494,759,1274,80.9387755102041,30.2091732932645,25337772.4285037,-26.0253782923712,430,361
427,3,500000,raxml,60,0.25,0.04,EXT,REF,0_0_0,21192,0.035846465083865,-30.9167362650342,866,1372,0.00297899152250373,0.00182502899920969,0.00510877027452202,106,-30.6944582486729,897,1301,NA,NA,25337772.490852,-25.9932172289772,369,499
428,3,500000,raxml,60,0.25,0.04,EXT,REF,0_0_0,21192,0.035846465083865,-30.9167362650342,966,1274,0.00297899152250373,0.00182502899920969,0.00510877027452202,106,-30.6944582486729,798,1301,73.0612244897959,35.3118117344566,25337772.490852,-25.9932172289772,469,400
429,3,500000,raxml,60,0.25,0.05,EXT,REF,0_0_0,14744,0.0249396131179929,-29.0869829736981,750,1094,0.00202031849556092,0.0021111033352364,0.00656544399656062,118,-28.758463598088,712,1150,NA,NA,25337772.4856259,-24.163463937641,153,314
430,3,500000,raxml,60,0.25,0.05,EXT,REF,0_0_0,14744,0.0249396131179929,-29.0869829736981,750,1192,0.00202031849556092,0.0021111033352364,0.00656544399656062,118,-28.758463598088,613,1150,61.8163265306122,40.5305909512969,25337772.4856259,-24.163463937641,153,215
431,3,500000,raxml,60,0.25,0,EXT,REF,0_0_0,566877,0.95887771740969,-46.1616503855306,753,1105,0.000285955117371881,0.000259503183864638,0.000240829811135523,48,-45.0692246205863,718,1164,NA,NA,25337772.1777464,-41.2381313494735,256,320
432,3,500000,raxml,60,0.25,0,EXT,REF,0_0_0,566877,0.95887771740969,-46.1616503855306,653,1203,0.000285955117371881,0.000259503183864638,0.000240829811135523,48,-45.0692246205863,718,1164,97.0918367346939,10.6964554632936,25337772.1777464,-41.2381313494735,256,320
433,3,500000,raxml,60,0.5,0.01,EXT,REF,0_0_0,167327,0.283035176627401,-29.9296251834314,723,1079,1.00000050002909e-06,0.000886899352449939,0.00139347581546523,46,-29.5402253200325,589,1138,NA,NA,25337772.3020715,-25.0061061473744,126,191
434,3,500000,raxml,60,0.5,0.01,EXT,REF,0_0_0,167327,0.283035176627401,-29.9296251834314,723,1177,1.00000050002909e-06,0.000886899352449939,0.00139347581546523,46,-29.5402253200325,589,1138,98.234693877551,7.18360249113798,25337772.3020715,-25.0061061473744,126,290
435,3,500000,raxml,60,0.5,0.02,EXT,REF,0_0_0,79987,0.135298754372552,-27.4610152828846,952,1362,1.00000050002909e-06,0.00115429360531287,0.00226324643359057,72,-27.2678867906493,982,1388,NA,NA,25337772.3756448,-22.5374962468276,555,485
436,3,500000,raxml,60,0.5,0.02,EXT,REF,0_0_0,79987,0.135298754372552,-27.4610152828846,952,1460,1.00000050002909e-06,0.00115429360531287,0.00226324643359057,72,-27.2678867906493,982,1291,88.1632653061225,25.343696781398,25337772.3756448,-22.5374962468276,455,584
437,3,500000,raxml,60,0.5,0.03,EXT,REF,0_0_0,32578,0.0551059899727329,-30.9483825456064,931,1249,0.00208742535931012,0.00164265524007716,0.00393134542359739,92,-30.7132375562214,862,1276,NA,NA,25337772.4285417,-26.0248635095494,434,464
438,3,500000,raxml,60,0.5,0.03,EXT,REF,0_0_0,32578,0.0551059899727329,-30.9483825456064,831,1347,0.00208742535931012,0.00164265524007716,0.00393134542359739,92,-30.7132375562214,862,1276,79.4795918367347,32.2200007013114,25337772.4285417,-26.0248635095494,434,464
439,3,500000,raxml,60,0.5,0.04,EXT,REF,0_0_0,20851,0.0352696604125929,-30.9175072046209,964,1272,0.00299122223593409,0.00182478268818308,0.00510764641125646,108,-30.6951327111734,796,1299,NA,NA,25337772.4908133,-25.9939881685638,467,398
440,3,500000,raxml,60,0.5,0.04,EXT,REF,0_0_0,20851,0.0352696604125929,-30.9175072046209,864,1370,0.00299122223593409,0.00182478268818308,0.00510764641125646,108,-30.6951327111734,895,1299,71.9591836734694,36.2092766969235,25337772.4908133,-25.9939881685638,367,497
441,3,500000,raxml,60,0.5,0.05,EXT,REF,0_0_0,14359,0.0242883820375244,-26.7607995483271,681,1187,1.00000050002909e-06,0.00210916796832212,0.00655737429036388,126,-26.6237874601304,727,1131,NA,NA,25337772.4901616,-21.8372805122701,264,240
442,3,500000,raxml,60,0.5,0.05,EXT,REF,0_0_0,14359,0.0242883820375244,-26.7607995483271,681,1099,1.00000050002909e-06,0.00210916796832212,0.00655737429036388,126,-26.6237874601304,717,1131,61.1530612244898,42.1267973193781,25337772.4901616,-21.8372805122701,274,329
443,3,500000,raxml,60,0.5,0,EXT,REF,0_0_0,567780,0.960405150307516,-46.0967438268664,753,1203,0.000285754927865476,0.00025957968391189,0.000240876579020006,48,-45.0073642620829,718,1164,NA,NA,25337772.1777405,-41.1732247908094,256,320
444,3,500000,raxml,60,0.5,0,EXT,REF,0_0_0,567780,0.960405150307516,-46.0967438268664,753,1203,0.000285754927865476,0.00025957968391189,0.000240876579020006,48,-45.0073642620829,718,1164,97,10.7117817398058,25337772.1777405,-41.1732247908094,156,320
445,3,500000,raxml,60,0.75,0.01,EXT,REF,0_0_0,167508,0.283341339810686,-30.1553366868591,905,1329,0.000430871946988847,0.000886605951446917,0.00139303569854167,48,-29.8873527502789,737,1258,NA,NA,25337772.2453682,-25.2318176508021,408,438
446,3,500000,raxml,60,0.75,0.01,EXT,REF,0_0_0,167508,0.283341339810686,-30.1553366868591,905,1329,0.000430871946988847,0.000886605951446917,0.00139303569854167,48,-29.8873527502789,737,1258,97.9285714285714,8.08874743403121,25337772.2453682,-25.2318176508021,408,438
447,3,500000,raxml,60,0.75,0.02,EXT,REF,0_0_0,79738,0.134877568556872,-27.4588762257642,1052,1460,1.00000050002909e-06,0.00115409266779196,0.00226308841950611,72,-27.2658756623344,883,1291,NA,NA,25337772.3755906,-22.5353571897072,555,584
448,3,500000,raxml,60,0.75,0.02,EXT,REF,0_0_0,79738,0.134877568556872,-27.4588762257642,952,1460,1.00000050002909e-06,0.00115409266779196,0.00226308841950611,72,-27.2658756623344,883,1291,88.234693877551,25.3009926134314,25337772.3755906,-22.5353571897072,555,485
449,3,500000,raxml,60,0.75,0.03,EXT,REF,0_0_0,32442,0.054875944707944,-30.9482941445991,928,1346,0.00208756344678843,0.00164355225136417,0.00393311576078668,84,-30.7133808097049,760,1275,NA,NA,25337772.4286144,-26.0247751085421,431,461
450,3,500000,raxml,60,0.75,0.03,EXT,REF,0_0_0,32442,0.054875944707944,-30.9482941445991,928,1346,0.00208756344678843,0.00164355225136417,0.00393311576078668,84,-30.7133808097049,859,1275,80.3571428571429,31.5755516803353,25337772.4286144,-26.0247751085421,431,461
451,3,500000,raxml,60,0.75,0.04,EXT,REF,0_0_0,20746,0.0350920519361015,-28.110820618474,731,1265,1.00000050002909e-06,0.0018251104593234,0.00510793424981602,108,-27.727554669163,667,1198,NA,NA,25337772.5056103,-23.187301582417,334,269
452,3,500000,raxml,60,0.75,0.04,EXT,REF,0_0_0,20746,0.0350920519361015,-28.110820618474,831,1265,1.00000050002909e-06,0.0018251104593234,0.00510793424981602,108,-27.727554669163,766,1198,72.5,35.634528025903,25337772.5056103,-23.187301582417,334,368
453,3,500000,raxml,60,0.75,0.05,EXT,REF,0_0_0,14155,0.0239433141403411,-26.7606900615658,679,1185,1.00000050002909e-06,0.0021097130110131,0.00656117845021239,114,-26.6236816271467,636,1139,NA,NA,25337772.4901853,-21.8371710255088,182,238
454,3,500000,raxml,60,0.75,0.05,EXT,REF,0_0_0,14155,0.0239433141403411,-26.7606900615658,759,1175,1.00000050002909e-06,0.0021097130110131,0.00656117845021239,114,-26.6236816271467,715,1052,60.6632653061224,42.0328648730257,25337772.4901853,-21.8371710255088,272,317
455,3,500000,raxml,60,0.75,0,EXT,REF,0_0_0,569247,0.962886594450496,-46.0473947605912,753,1105,0.000285842240664179,0.000259866703423653,0.000241118133071083,48,-44.9603352720889,718,1067,NA,NA,25337772.1777124,-41.1238757245341,256,221
456,3,500000,raxml,60,0.75,0,EXT,REF,0_0_0,569247,0.962886594450496,-46.0473947605912,753,1203,0.000285842240664179,0.000259866703423653,0.000241118133071083,48,-44.9603352720889,718,1164,96.8979591836735,11.2575196366451,25337772.1777124,-41.1238757245341,156,221
457,3,500000,raxml,60,0,0.01,EXT,REF,0_0_0,167794,0.283825111470463,-29.9298686386428,723,1177,1.00000050002909e-06,0.000886705646532705,0.0013932731682294,46,-29.5404673397629,688,1041,NA,NA,25337772.3020471,-25.0063496025857,126,290
458,3,500000,raxml,60,0,0.01,EXT,REF,0_0_0,167794,0.283825111470463,-29.9298686386428,723,1177,1.00000050002909e-06,0.000886705646532705,0.0013932731682294,46,-29.5404673397629,688,1138,98.0918367346939,7.7006985018483,25337772.3020471,-25.0063496025857,226,290
459,3,500000,raxml,60,0,0.02,EXT,REF,0_0_0,80541,0.136235850524706,-27.4611675208758,1052,1460,1.00000050002909e-06,0.00115420241942836,0.00226333591905185,68,-27.2680793364362,982,1388,NA,NA,25337772.3756121,-22.5376484848187,555,584
460,3,500000,raxml,60,0,0.02,EXT,REF,0_0_0,80541,0.136235850524706,-27.4611675208758,1052,1362,1.00000050002909e-06,0.00115420241942836,0.00226333591905185,68,-27.2680793364362,883,1291,88.5408163265306,24.7686900657698,25337772.3756121,-22.5376484848187,555,584
461,3,500000,raxml,60,0,0.03,EXT,REF,0_0_0,33026,0.0558637861390962,-30.9488973284282,927,1247,0.00208506658671228,0.00164232831094188,0.003931791393806,78,-30.7138647618494,858,1177,NA,NA,25337772.4285037,-26.0253782923712,430,460
462,3,500000,raxml,60,0,0.03,EXT,REF,0_0_0,33026,0.0558637861390962,-30.9488973284282,827,1247,0.00208506658671228,0.00164232831094188,0.003931791393806,78,-30.7138647618494,858,1274,80.9387755102041,30.2091732932645,25337772.4285037,-26.0253782923712,330,361
463,3,500000,raxml,60,0,0.04,EXT,REF,0_0_0,21192,0.035846465083865,-30.9167362650342,966,1372,0.00297899152250373,0.00182502899920969,0.00510877027452202,106,-30.6944582486729,897,1301,NA,NA,25337772.490852,-25.9932172289772,369,400
464,3,500000,raxml,60,0,0.04,EXT,REF,0_0_0,21192,0.035846465083865,-30.9167362650342,966,1274,0.00297899152250373,0.00182502899920969,0.00510877027452202,106,-30.6944582486729,798,1301,73.0612244897959,35.3118117344566,25337772.490852,-25.9932172289772,369,499
465,3,500000,raxml,60,0,0.05,EXT,REF,0_0_0,14744,0.0249396131179929,-29.0869829736981,750,1192,0.00202031849556092,0.0021111033352364,0.00656544399656062,118,-28.758463598088,712,1150,NA,NA,25337772.4856259,-24.163463937641,253,215
466,3,500000,raxml,60,0,0.05,EXT,REF,0_0_0,14744,0.0249396131179929,-29.0869829736981,750,1192,0.00202031849556092,0.0021111033352364,0.00656544399656062,118,-28.758463598088,712,1053,61.8163265306122,40.5305909512969,25337772.4856259,-24.163463937641,253,314
467,3,500000,raxml,60,0,0,EXT,REF,0_0_0,566710,0.958595235356604,-46.180734060824,753,1105,0.000285987422606361,0.000259454239783446,0.000240797438916959,48,-45.0873744474396,718,1164,NA,NA,25337772.1777497,-41.2572150247669,256,320
468,3,500000,raxml,60,0,0,EXT,REF,0_0_0,566710,0.958595235356604,-46.180734060824,753,1203,0.000285987422606361,0.000259454239783446,0.000240797438916959,48,-45.0873744474396,619,1164,97.4897959183673,10.2003081598479,25337772.1777497,-41.2572150247669,256,320
469,3,500000,raxml,60,1,0.01,EXT,REF,0_0_0,161071,0.272453094447113,-29.8845084007839,794,1222,0.000534410674648565,0.000873014760876088,0.00137219297585944,54,-29.6149249883085,698,1214,NA,NA,25337772.3068246,-24.9609893647269,297,300
470,3,500000,raxml,60,1,0.01,EXT,REF,0_0_0,161071,0.272453094447113,-29.8845084007839,701,1215,0.000534410674648565,0.000873014760876088,0.00137219297585944,54,-29.6149249883085,790,1207,96.1530612244898,14.1831554228525,25337772.3068246,-24.9609893647269,297,300
471,3,500000,raxml,60,1,0.02,EXT,REF,0_0_0,75844,0.128290831342991,-29.5534563072461,723,1069,0.000549960741287528,0.00111927132176693,0.00220234571292847,58,-29.2089946753924,686,1126,NA,NA,25337772.3690053,-24.6299372711891,226,189
472,3,500000,raxml,60,1,0.02,EXT,REF,0_0_0,75844,0.128290831342991,-29.5534563072461,623,1167,0.000549960741287528,0.00111927132176693,0.00220234571292847,58,-29.2089946753924,686,1029,89.6326530612245,25.1151524293303,25337772.3690053,-24.6299372711891,226,288
473,3,500000,raxml,60,1,0.03,EXT,REF,0_0_0,30335,0.0513119346130165,-28.7378338244008,791,1139,1.00000050002909e-06,0.00158175332643561,0.00381517690065593,82,-28.3578432139957,726,1073,NA,NA,25337772.4344039,-23.8143147883437,194,328
474,3,500000,raxml,60,1,0.03,EXT,REF,0_0_0,30335,0.0513119346130165,-28.7378338244008,691,1237,1.00000050002909e-06,0.00158175332643561,0.00381517690065593,82,-28.3578432139957,726,1170,80.2959183673469,32.4311194524907,25337772.4344039,-23.8143147883437,294,328
475,3,500000,raxml,60,1,0.04,EXT,REF,0_0_0,18968,0.0320845484008471,-28.4114572227246,811,1247,1.00000050002909e-06,0.0017492163113773,0.00496172667752081,98,-28.0296485047164,647,1083,NA,NA,25337772.4946668,-23.4879381866676,314,348
476,3,500000,raxml,60,1,0.04,EXT,REF,0_0_0,18968,0.0320845484008471,-28.4114572227246,811,1247,1.00000050002909e-06,0.0017492163113773,0.00496172667752081,98,-28.0296485047164,746,1083,70.7142857142857,36.5592302926037,25337772.4946668,-23.4879381866676,314,348
477,3,500000,raxml,60,1,0.05,EXT,REF,0_0_0,12881,0.0217883312922454,-28.4892777881693,811,1147,1.00000050002909e-06,0.00207987483777784,0.00669613103735643,128,-28.2230503816914,808,1238,NA,NA,25337772.5540782,-23.5657587521123,314,410
478,3,500000,raxml,60,1,0.05,EXT,REF,0_0_0,12881,0.0217883312922454,-28.4892777881693,811,1147,1.00000050002909e-06,0.00207987483777784,0.00669613103735643,128,-28.2230503816914,808,1238,56.9795918367347,43.2658956170218,25337772.5540782,-23.5657587521123,214,311
479,3,500000,raxml,60,1,0,EXT,REF,0_0_0,591188,1,-31.1461315419256,892,1338,0.000135215749655497,0.000252387256077472,0.000235246540622371,52,-30.8448935076456,749,1292,NA,NA,25337772.1786025,-26.2226125058686,395,450
480,3,500000,raxml,60,1,0,EXT,REF,0_0_0,591188,1,-31.1461315419256,792,1240,0.000135215749655497,0.000252387256077472,0.000235246540622371,52,-30.8448935076456,848,1195,97.4387755102041,11.9759779546266,25337772.1786025,-26.2226125058686,395,351
481,2,500000,raxml,0,0.25,0.01,EXT,REF,0_0_0,303022,0.342599428590164,-29.2909323441822,534,1006,1.00000050002909e-06,0.00095847682051668,0.00142209292807985,36,-28.99312854089,428,993,NA,NA,25086364.8328867,-25.1909286226111,88,180
482,2,500000,raxml,0,0.25,0.01,EXT,REF,0_0_0,303022,0.342599428590164,-29.2909323441822,534,1006,1.00000050002909e-06,0.00095847682051668,0.00142209292807985,36,-28.99312854089,428,993,96.6530612244898,12.4876037839232,25086364.8328867,-25.1909286226111,-12,180
483,2,500000,raxml,0,0.25,0.02,EXT,REF,0_0_0,141129,0.159561730691175,-28.6227359766449,707,1033,1.00000050002909e-06,0.00135666219286838,0.00262681301261953,52,-28.339058746017,699,1022,NA,NA,25086364.8689316,-24.5227322550738,261,255
484,2,500000,raxml,0,0.25,0.02,EXT,REF,0_0_0,141129,0.159561730691175,-28.6227359766449,708,1129,1.00000050002909e-06,0.00135666219286838,0.00262681301261953,52,-28.339058746017,602,1118,92.1836734693878,21.0518980405277,25086364.8689316,-24.5227322550738,261,353
485,2,500000,raxml,0,0.25,0.03,EXT,REF,0_0_0,57749,0.0652915445137759,-29.9194648118538,578,1035,1.00000050002909e-06,0.00227858319912198,0.00471401956989445,58,-29.5905295023714,502,1024,NA,NA,25086365.0401025,-25.8194610902827,132,155
486,2,500000,raxml,0,0.25,0.03,EXT,REF,0_0_0,57749,0.0652915445137759,-29.9194648118538,578,1035,1.00000050002909e-06,0.00227858319912198,0.00471401956989445,58,-29.5905295023714,571,942,90.1428571428571,21.5277332519955,25086365.0401025,-25.8194610902827,62,239
487,2,500000,raxml,0,0.25,0.04,EXT,REF,0_0_0,40479,0.0457659254770322,-29.9174889913085,601,1043,1.00000050002909e-06,0.0029981848254745,0.00684815808995199,66,-29.607339008568,594,1032,NA,NA,25086365.1772083,-25.8174852697374,140,232
488,2,500000,raxml,0,0.25,0.04,EXT,REF,0_0_0,40479,0.0457659254770322,-29.9174889913085,586,1028,1.00000050002909e-06,0.0029981848254745,0.00684815808995199,66,-29.607339008568,579,1017,85.5204081632653,27.5419940251833,25086365.1772083,-25.8174852697374,155,232
489,2,500000,raxml,0,0.25,0.05,EXT,REF,0_0_0,25400,0.028717470963132,-27.7285319471139,825,1259,1.00000050002909e-06,0.00250628999828953,0.00674779183787695,96,-27.612464058728,717,1244,NA,NA,25086365.1523643,-23.6285282255429,379,469
490,2,500000,raxml,0,0.25,0.05,EXT,REF,0_0_0,25400,0.028717470963132,-27.7285319471139,825,1259,1.00000050002909e-06,0.00250628999828953,0.00674779183787695,96,-27.612464058728,816,1147,82.1428571428571,31.6472177568989,25086365.1523643,-23.6285282255429,279,469
491,2,500000,raxml,0,0.25,0,EXT,REF,0_0_0,798683,0.902998262253824,-47.7568428461333,682,1120,0.000536513531298585,0.000302128802876446,0.000250821266007054,42,-46.8224099698878,573,1009,NA,NA,25086364.6829946,-43.6568391245623,136,226
492,2,500000,raxml,0,0.25,0,EXT,REF,0_0_0,798683,0.902998262253824,-47.7568428461333,682,1022,0.000536513531298585,0.000302128802876446,0.000250821266007054,42,-46.8224099698878,573,1106,97.9081632653061,11.2937230396704,25086364.6829946,-43.6568391245623,236,325
493,2,500000,raxml,0,0.5,0.01,EXT,REF,0_0_0,302132,0.341593186497362,-29.3362979936515,534,908,1.00000050002909e-06,0.00095864334870539,0.00142351420851468,36,-29.038447978873,428,896,NA,NA,25086364.8328467,-25.2362942720805,-12,180
494,2,500000,raxml,0,0.5,0.01,EXT,REF,0_0_0,302132,0.341593186497362,-29.3362979936515,534,1006,1.00000050002909e-06,0.00095864334870539,0.00142351420851468,36,-29.038447978873,428,993,96.7755102040816,12.0159092239945,25086364.8328467,-25.2362942720805,88,180
495,2,500000,raxml,0,0.5,0.02,EXT,REF,0_0_0,140457,0.158801961380655,-29.2033651043076,867,1195,1.00000050002909e-06,0.00135708046282872,0.00263068617043186,56,-29.5177926630728,684,1100,NA,NA,25086364.8630327,-25.1033613827366,421,337
496,2,500000,raxml,0,0.5,0.02,EXT,REF,0_0_0,140457,0.158801961380655,-29.2033651043076,867,1195,1.00000050002909e-06,0.00135708046282872,0.00263068617043186,56,-29.5177926630728,684,1100,90.3571428571429,24.5903551623459,25086364.8630327,-25.1033613827366,421,426
497,2,500000,raxml,0,0.5,0.03,EXT,REF,0_0_0,57328,0.0648155580856075,-29.9541992301993,581,1036,1.00000050002909e-06,0.00228166316526973,0.00472647862381065,56,-29.6257097589267,505,1010,NA,NA,25086365.0976898,-25.8541955086282,65,158
498,2,500000,raxml,0,0.5,0.03,EXT,REF,0_0_0,57328,0.0648155580856075,-29.9541992301993,581,953,1.00000050002909e-06,0.00228166316526973,0.00472647862381065,56,-29.6257097589267,505,1025,89.5204081632653,22.8469716876352,25086365.0976898,-25.8541955086282,135,227
499,2,500000,raxml,0,0.5,0.04,EXT,REF,0_0_0,40133,0.0453747347308415,-29.9559276941086,516,960,1.00000050002909e-06,0.00300225124784828,0.00687090679068554,72,-29.6462885838851,579,1017,NA,NA,25086365.1728846,-25.8559239725375,70,163
500,2,500000,raxml,0,0.5,0.04,EXT,REF,0_0_0,40133,0.0453747347308415,-29.9559276941086,601,1028,1.00000050002909e-06,0.00300225124784828,0.00687090679068554,72,-29.6462885838851,510,1032,83.8877551020408,28.1164304802319,25086365.1728846,-25.8559239725375,70,232
501,2,500000,raxml,0,0.5,0.05,EXT,REF,0_0_0,25128,0.028409945289826,-27.7326425533772,687,1225,1.00000050002909e-06,0.00250880723073012,0.00677239158503909,88,-27.6159195855595,679,1210,NA,NA,25086365.1502354,-23.6326388318062,341,332
502,2,500000,raxml,0,0.5,0.05,EXT,REF,0_0_0,25128,0.028409945289826,-27.7326425533772,687,1127,1.00000050002909e-06,0.00250880723073012,0.00677239158503909,88,-27.6159195855595,679,1210,80.7448979591837,33.8271260712007,25086365.1502354,-23.6326388318062,241,431
503,2,500000,raxml,0,0.5,0,EXT,REF,0_0_0,799217,0.903602007509506,24.8991378916331,581,1115,0.00105251580178372,0.00030222535724812,0.000251036769907771,40,25.8464436152943,574,1103,NA,NA,25086364.6796385,28.9991416132041,233,325
504,2,500000,raxml,0,0.5,0,EXT,REF,0_0_0,799217,0.903602007509506,24.8991378916331,679,1116,0.00105251580178372,0.00030222535724812,0.000251036769907771,40,25.8464436152943,574,1008,98.1326530612245,9.78283554186706,25086364.6796385,28.9991416132041,233,325
505,2,500000,raxml,0,0.75,0.01,EXT,REF,0_0_0,300164,0.339368147802266,-29.3374307612789,434,1006,1.00000050002909e-06,0.000958908620010898,0.00142644361837975,36,-29.0396648052115,428,896,NA,NA,25086364.8327042,-25.2374270397078,88,180
506,2,500000,raxml,0,0.75,0.01,EXT,REF,0_0_0,300164,0.339368147802266,-29.3374307612789,534,1006,1.00000050002909e-06,0.000958908620010898,0.00142644361837975,36,-29.0396648052115,527,896,96.6836734693878,12.2849307898268,25086364.8327042,-25.2374270397078,88,180
507,2,500000,raxml,0,0.75,0.02,EXT,REF,0_0_0,138026,0.156053450675482,-28.646553920817,649,1092,1.00000050002909e-06,0.00135497268051321,0.00264675280637459,54,-28.3645324500027,640,1081,NA,NA,25086364.9154108,-24.5465501992459,104,294
508,2,500000,raxml,0,0.75,0.02,EXT,REF,0_0_0,138026,0.156053450675482,-28.646553920817,648,1092,1.00000050002909e-06,0.00135497268051321,0.00264675280637459,54,-28.3645324500027,640,1080,91.4897959183673,22.5366802492948,25086364.9154108,-24.5465501992459,104,294
509,2,500000,raxml,0,0.75,0.03,EXT,REF,0_0_0,55530,0.0627827229363275,-29.9661048840993,579,942,1.00000050002909e-06,0.00220904808454778,0.00458087515962996,56,-29.6398354595226,488,999,NA,NA,25086365.0885826,-25.8661011625282,133,225
510,2,500000,raxml,0,0.75,0.03,EXT,REF,0_0_0,55530,0.0627827229363275,-29.9661048840993,579,1010,1.00000050002909e-06,0.00220904808454778,0.00458087515962996,56,-29.6398354595226,557,1014,89.3673469387755,22.1459022087898,25086365.0885826,-25.8661011625282,48,141
511,2,500000,raxml,0,0.75,0.04,EXT,REF,0_0_0,38515,0.0435454092183082,-28.3500207361328,625,1092,1.00000050002909e-06,0.0028345923708851,0.00647354679148957,72,-28.1653043927705,620,1075,NA,NA,25086365.2076284,-24.2500170145618,179,273
512,2,500000,raxml,0,0.75,0.04,EXT,REF,0_0_0,38515,0.0435454092183082,-28.3500207361328,625,997,1.00000050002909e-06,0.0028345923708851,0.00647354679148957,72,-28.1653043927705,620,984,87.2142857142857,26.785998034825,25086365.2076284,-24.2500170145618,182,177
513,2,500000,raxml,0,0.75,0.05,EXT,REF,0_0_0,23881,0.0270000757508092,-27.6511991167309,654,1200,1.00000050002909e-06,0.00253201244557894,0.00686074288511516,94,-27.5356007815778,745,1185,NA,NA,25086365.1495844,-23.5511953951598,308,398
514,2,500000,raxml,0,0.75,0.05,EXT,REF,0_0_0,23881,0.0270000757508092,-27.6511991167309,754,1200,1.00000050002909e-06,0.00253201244557894,0.00686074288511516,94,-27.5356007815778,745,1185,82.7959183673469,31.4649073658204,25086365.1495844,-23.5511953951598,308,398
515,2,500000,raxml,0,0.75,0,EXT,REF,0_0_0,799383,0.90378968861895,22.7103697585419,665,1105,0.00104439075110384,0.000299526562411654,0.000248392417437526,42,23.5443550452598,657,1093,NA,NA,25086364.6825608,26.810373480113,220,213
516,2,500000,raxml,0,0.75,0,EXT,REF,0_0_0,799383,0.90378968861895,22.7103697585419,666,1009,0.00104439075110384,0.000299526562411654,0.000248392417437526,42,23.5443550452598,560,998,98.5,7.50429430324336,25086364.6825608,26.810373480113,219,311
517,2,500000,raxml,0,0,0.01,EXT,REF,0_0_0,304011,0.343717600983178,-29.2893102587102,534,1006,1.00000050002909e-06,0.000958676380983901,0.00142232387180476,36,-28.9915445136095,527,896,NA,NA,25086364.8329109,-25.1893065371392,-12,180
518,2,500000,raxml,0,0,0.01,EXT,REF,0_0_0,304011,0.343717600983178,-29.2893102587102,534,1006,1.00000050002909e-06,0.000958676380983901,0.00142232387180476,36,-28.9915445136095,428,993,96.4591836734694,13.3410214352196,25086364.8329109,-25.1893065371392,88,180
519,2,500000,raxml,0,0,0.02,EXT,REF,0_0_0,141653,0.160154169855926,-28.6217160611348,707,1129,1.00000050002909e-06,0.00135683346299832,0.0026269893807495,50,-28.3380614734841,699,1117,NA,NA,25086364.868945,-24.5217123395638,261,255
520,2,500000,raxml,0,0,0.02,EXT,REF,0_0_0,141653,0.160154169855926,-28.6217160611348,707,1129,1.00000050002909e-06,0.00135683346299832,0.0026269893807495,50,-28.3380614734841,699,1022,91.7959183673469,21.7435660272389,25086364.868945,-24.5217123395638,163,353
