,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
11,2,500000,raxml,0,0.25,0.03,EXT,NOREF,0_0_0,894,0.122398685651698,-28.2041885477165,573,952,0.00363207643598564,0.00214128923816147,0.00391276051423932,54,-28.2041885477165,567,1043,79.7319587628866,26.1069576709278,24047395.7355796,-22.8784866942616,130,43
12,2,500000,raxml,0,0.25,0.03,EXT,REF,0_0_0,894,0.122398685651698,-25.2396489821992,624,1172,1.00000050002909e-06,0.00219057615988461,0.00398529144266055,60,-24.9886064320469,703,1147,77.6428571428571,27.6622672774275,26547395.7351787,-21.5963217958971,88,266
13,2,500000,raxml,0,0.25,0.04,EXT,NOREF,0_0_0,714,0.0977546549835707,-23.8273777138631,750,1186,1.00000050002909e-06,0.00230742162384899,0.00484347099781466,70,-23.8273777138631,849,1186,NA,NA,24047395.7871495,-18.5016758604082,412,313
14,2,500000,raxml,0,0.25,0.04,EXT,REF,0_0_0,714,0.0977546549835707,-24.3506673631713,659,1191,1.00000050002909e-06,0.00235796777771439,0.00490829512690506,68,-24.2010289448465,729,1076,NA,NA,26547395.7700674,-20.7073401768692,215,201
15,2,500000,raxml,0,0.25,0.04,EXT,NOREF,0_0_0,714,0.0977546549835707,-23.8273777138631,849,1283,1.00000050002909e-06,0.00230742162384899,0.00484347099781466,70,-23.8273777138631,750,1186,77.8659793814433,23.5892051874278,24047395.7871495,-18.5016758604082,313,412
16,2,500000,raxml,0,0.25,0.04,EXT,REF,0_0_0,714,0.0977546549835707,-24.3506673631713,755,1191,1.00000050002909e-06,0.00235796777771439,0.00490829512690506,68,-24.2010289448465,733,1165,77.030612244898,24.1773746503237,26547395.7700674,-20.7073401768692,215,292
17,2,500000,raxml,0,0.25,0.05,EXT,NOREF,0_0_0,625,0.0855695509309967,-23.8997791985659,959,1405,1.00000050002909e-06,0.00229160720262046,0.00532772796714378,82,-23.8997791985659,959,1308,NA,NA,24047395.7967111,-18.574077345111,522,423
18,2,500000,raxml,0,0.25,0.05,EXT,REF,0_0_0,625,0.0855695509309967,-26.2889190173155,750,1194,1.00000050002909e-06,0.00229725051683956,0.00529549478781919,84,-25.9946229267899,764,1204,NA,NA,26547395.7748351,-22.6455918310135,314,228
19,2,500000,raxml,0,0.25,0.05,EXT,NOREF,0_0_0,625,0.0855695509309967,-23.8997791985659,959,1405,1.00000050002909e-06,0.00229160720262046,0.00532772796714378,82,-23.8997791985659,860,1308,67.4845360824742,31.8378421988094,24047395.7967111,-18.574077345111,423,423
20,2,500000,raxml,0,0.25,0.05,EXT,REF,0_0_0,625,0.0855695509309967,-26.2889190173155,850,1292,1.00000050002909e-06,0.00229725051683956,0.00529549478781919,84,-25.9946229267899,764,1204,68.1428571428571,31.8145398906476,26547395.7748351,-22.6455918310135,314,327
21,2,500000,raxml,0,0.25,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1496,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1072,1496,NA,NA,24047396.0927814,-21.5155929429163,734,734
22,2,500000,raxml,0,0.25,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,477,1017,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,459,1001,NA,NA,26547396.0501807,-27.1097126132817,34,114
23,2,500000,raxml,0,0.25,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1496,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1171,1593,46.4845360824742,35.2544658524697,24047396.0927814,-21.5155929429163,635,635
24,2,500000,raxml,0,0.25,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,563,1017,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,551,994,45.8367346938776,35.7271140436455,26547396.0501807,-27.1097126132817,-59,22
25,2,500000,raxml,0,0.25,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,863,1218,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,768,1313,NA,NA,24047396.5078754,-23.0043550741173,331,331
26,2,500000,raxml,0,0.25,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,615,1075,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,449,990,NA,NA,26547396.5846406,-26.1965032807481,79,95
27,2,500000,raxml,0,0.25,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,865,1313,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,863,1313,38.0721649484536,34.1620669940483,24047396.5078754,-23.0043550741173,428,428
28,2,500000,raxml,0,0.25,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,599,1075,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,516,909,37.4387755102041,34.1603454696945,26547396.5846406,-26.1965032807481,63,79
29,2,500000,raxml,0,0.25,0,EXT,NOREF,0_0_0,6569,0.899370208105148,-22.451448815291,927,1389,0.000157443018662901,0.000475437589691035,0.000359573932535117,42,-22.451448815291,927,1292,NA,NA,24047395.3921128,-17.1257469618361,391,490
30,2,500000,raxml,0,0.25,0,EXT,REF,0_0_0,7151,0.979052573932092,69.9554402190475,564,1066,0.00116998684267924,0.000428705663612373,0.000539289702238267,34,75.99837084486,389,980,NA,NA,26547395.391571,73.5987674053496,32,47
31,2,500000,raxml,0,0.25,0,EXT,NOREF,0_0_0,6569,0.899370208105148,-22.451448815291,927,1389,0.000157443018662901,0.000475437589691035,0.000359573932535117,42,-22.451448815291,828,1389,89.9690721649485,21.200163918513,24047395.3921128,-17.1257469618361,391,490
32,2,500000,raxml,0,0.25,0,EXT,REF,0_0_0,7151,0.979052573932092,69.9554402190475,564,1066,0.00116998684267924,0.000428705663612373,0.000539289702238267,34,75.99837084486,480,887,89.8877551020408,20.6471997817139,26547395.391571,73.5987674053496,28,43
33,2,500000,raxml,0,0.5,0.01,EXT,NOREF,0_0_0,2003,0.274233296823658,-23.9460309234125,612,1167,1.00000050002909e-06,0.00136323754468773,0.00176655399232862,36,-23.9460309234125,711,1070,NA,NA,24047395.5718484,-18.6203290699576,274,274
34,2,500000,raxml,0,0.5,0.01,EXT,REF,0_0_0,2003,0.274233296823658,-25.917017608906,500,956,0.000329494132439095,0.00138739394402289,0.00179749198856888,32,-25.707166628725,480,1023,NA,NA,26547395.552842,-22.2736904226039,-36,136
35,2,500000,raxml,0,0.5,0.01,EXT,NOREF,0_0_0,2003,0.274233296823658,-23.9460309234125,711,1167,1.00000050002909e-06,0.00136323754468773,0.00176655399232862,36,-23.9460309234125,711,1070,90,19.7637083227482,24047395.5718484,-18.6203290699576,274,274
36,2,500000,raxml,0,0.5,0.01,EXT,REF,0_0_0,2003,0.274233296823658,-25.917017608906,500,1042,0.000329494132439095,0.00138739394402289,0.00179749198856888,32,-25.707166628725,573,1023,91.0408163265306,17.8452213519456,26547395.552842,-22.2736904226039,52,43
37,2,500000,raxml,0,0.5,0.02,EXT,NOREF,0_0_0,1094,0.149780941949617,-23.7292435138004,743,1181,0.000261899535479568,0.00207661426950457,0.0033371220627432,52,-23.7292435138004,743,1181,NA,NA,24047395.7167775,-18.4035416603454,306,213
38,2,500000,raxml,0,0.5,0.02,EXT,REF,0_0_0,1094,0.149780941949617,-25.1645725356087,825,1153,1.00000050002909e-06,0.00210886232166131,0.00336671425416886,52,-24.9806151730418,802,1127,NA,NA,26547395.7200407,-21.5212453493067,189,266
39,2,500000,raxml,0,0.5,0.02,EXT,NOREF,0_0_0,1094,0.149780941949617,-23.7292435138004,746,1181,0.000261899535479568,0.00207661426950457,0.0033371220627432,52,-23.7292435138004,650,1181,81.298969072165,25.2463549136527,24047395.7167775,-18.4035416603454,306,213
40,2,500000,raxml,0,0.5,0.02,EXT,REF,0_0_0,1094,0.149780941949617,-25.1645725356087,825,1251,1.00000050002909e-06,0.00210886232166131,0.00336671425416886,52,-24.9806151730418,802,1127,80.5204081632653,25.9007740169487,26547395.7200407,-21.5212453493067,289,365
41,2,500000,raxml,0,0.5,0.03,EXT,NOREF,0_0_0,893,0.122261774370208,-23.2493423801034,1053,1479,1.00000050002909e-06,0.00213591306749996,0.00391196094402011,66,-23.2493423801034,1053,1382,NA,NA,24047395.685448,-17.9236405266485,616,616
42,2,500000,raxml,0,0.5,0.03,EXT,REF,0_0_0,893,0.122261774370208,-28.3446249701843,538,988,0.00322691168998004,0.00218342654434845,0.00397375274650101,52,-28.0115388223571,443,976,NA,NA,26547395.5878168,-24.7012977838823,2,6
43,2,500000,raxml,0,0.5,0.03,EXT,NOREF,0_0_0,893,0.122261774370208,-23.2493423801034,1053,1479,1.00000050002909e-06,0.00213591306749996,0.00391196094402011,66,-23.2493423801034,1053,1479,79.5051546391753,26.1414914899588,24047395.685448,-17.9236405266485,517,517
44,2,500000,raxml,0,0.5,0.03,EXT,REF,0_0_0,893,0.122261774370208,-28.3446249701843,550,988,0.00322691168998004,0.00218342654434845,0.00397375274650101,52,-28.0115388223571,443,891,80,24.1229667697237,26547395.5878168,-24.7012977838823,2,81
45,2,500000,raxml,0,0.5,0.04,EXT,NOREF,0_0_0,714,0.0977546549835707,-23.8273777138631,750,1186,1.00000050002909e-06,0.00230742162384899,0.00484347099781466,70,-23.8273777138631,750,1283,NA,NA,24047395.7871495,-18.5016758604082,412,313
46,2,500000,raxml,0,0.5,0.04,EXT,REF,0_0_0,714,0.0977546549835707,-24.3506673631713,755,1195,1.00000050002909e-06,0.00235796777771439,0.00490829512690506,68,-24.2010289448465,729,1076,NA,NA,26547395.7700674,-20.7073401768692,123,201
47,2,500000,raxml,0,0.5,0.04,EXT,NOREF,0_0_0,714,0.0977546549835707,-23.8273777138631,849,1186,1.00000050002909e-06,0.00230742162384899,0.00484347099781466,70,-23.8273777138631,750,1283,77.8659793814433,23.5892051874278,24047395.7871495,-18.5016758604082,313,412
48,2,500000,raxml,0,0.5,0.04,EXT,REF,0_0_0,714,0.0977546549835707,-24.3506673631713,755,1191,1.00000050002909e-06,0.00235796777771439,0.00490829512690506,68,-24.2010289448465,729,1169,77.030612244898,24.1773746503237,26547395.7700674,-20.7073401768692,123,292
49,2,500000,raxml,0,0.5,0.05,EXT,NOREF,0_0_0,625,0.0855695509309967,-23.8997791985659,959,1405,1.00000050002909e-06,0.00229160720262046,0.00532772796714378,82,-23.8997791985659,959,1405,NA,NA,24047395.7967111,-18.574077345111,423,522
50,2,500000,raxml,0,0.5,0.05,EXT,REF,0_0_0,625,0.0855695509309967,-26.2889190173155,850,1194,1.00000050002909e-06,0.00229725051683956,0.00529549478781919,84,-25.9946229267899,764,1204,NA,NA,26547395.7748351,-22.6455918310135,314,327
51,2,500000,raxml,0,0.5,0.05,EXT,NOREF,0_0_0,625,0.0855695509309967,-23.8997791985659,959,1405,1.00000050002909e-06,0.00229160720262046,0.00532772796714378,82,-23.8997791985659,860,1308,67.4845360824742,31.8378421988094,24047395.7967111,-18.574077345111,522,423
52,2,500000,raxml,0,0.5,0.05,EXT,REF,0_0_0,625,0.0855695509309967,-26.2889190173155,850,1292,1.00000050002909e-06,0.00229725051683956,0.00529549478781919,84,-25.9946229267899,764,1204,68.1428571428571,31.8145398906476,26547395.7748351,-22.6455918310135,314,327
53,2,500000,raxml,0,0.5,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1593,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1072,1593,NA,NA,24047396.0927814,-21.5155929429163,734,734
54,2,500000,raxml,0,0.5,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,570,1024,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,544,1001,NA,NA,26547396.0501807,-27.1097126132817,27,107
55,2,500000,raxml,0,0.5,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1072,1593,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1171,1496,46.4845360824742,35.2544658524697,24047396.0927814,-21.5155929429163,635,635
56,2,500000,raxml,0,0.5,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,570,933,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,544,994,45.8367346938776,35.7271140436455,26547396.0501807,-27.1097126132817,34,22
57,2,500000,raxml,0,0.5,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,863,1311,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,865,1311,NA,NA,24047396.5078754,-23.0043550741173,428,428
58,2,500000,raxml,0,0.5,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,531,993,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,449,974,NA,NA,26547396.5846406,-26.1965032807481,-5,79
59,2,500000,raxml,0,0.5,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,865,1218,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,863,1218,38.0721649484536,34.1620669940483,24047396.5078754,-23.0043550741173,426,331
60,2,500000,raxml,0,0.5,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,615,1059,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,516,909,37.4387755102041,34.1603454696945,26547396.5846406,-26.1965032807481,-5,12
61,2,500000,raxml,0,0.5,0,EXT,NOREF,0_0_0,6568,0.899233296823658,-22.7348402537545,731,1197,0.000229978746618303,0.000476371867866786,0.000360337860252433,40,-22.7348402537545,829,1292,NA,NA,24047395.3865555,-17.4091384002996,294,391
62,2,500000,raxml,0,0.5,0,EXT,REF,0_0_0,7150,0.978915662650602,-27.604926065281,662,1156,0.000290741232633087,0.000428590426599546,0.000539202955659556,38,-27.2809667779111,676,1166,NA,NA,26547395.3940433,-23.9615988789789,226,140
63,2,500000,raxml,0,0.5,0,EXT,NOREF,0_0_0,6568,0.899233296823658,-22.7348402537545,829,1292,0.000229978746618303,0.000476371867866786,0.000360337860252433,40,-22.7348402537545,828,1292,90.2164948453608,20.9136253453559,24047395.3865555,-17.4091384002996,392,294
64,2,500000,raxml,0,0.5,0,EXT,REF,0_0_0,7150,0.978915662650602,-27.604926065281,662,1156,0.000290741232633087,0.000428590426599546,0.000539202955659556,38,-27.2809667779111,577,1166,90.3265306122449,20.8696373494364,26547395.3940433,-23.9615988789789,226,140
65,2,500000,raxml,0,0.75,0.01,EXT,NOREF,0_0_0,2003,0.274233296823658,-23.9460309234125,612,1167,1.00000050002909e-06,0.00136323754468773,0.00176655399232862,36,-23.9460309234125,711,1167,NA,NA,24047395.5718484,-18.6203290699576,175,274
66,2,500000,raxml,0,0.75,0.01,EXT,REF,0_0_0,2003,0.274233296823658,-25.917017608906,588,956,0.000329494132439095,0.00138739394402289,0.00179749198856888,32,-25.707166628725,480,932,NA,NA,26547395.552842,-22.2736904226039,52,43
67,2,500000,raxml,0,0.75,0.01,EXT,NOREF,0_0_0,2003,0.274233296823658,-23.9460309234125,711,1070,1.00000050002909e-06,0.00136323754468773,0.00176655399232862,36,-23.9460309234125,711,1167,90,19.7637083227482,24047395.5718484,-18.6203290699576,175,175
68,2,500000,raxml,0,0.75,0.01,EXT,REF,0_0_0,2003,0.274233296823658,-25.917017608906,588,1042,0.000329494132439095,0.00138739394402289,0.00179749198856888,32,-25.707166628725,573,932,91.0408163265306,17.8452213519456,26547395.552842,-22.2736904226039,-36,136
69,2,500000,raxml,0,0.75,0.02,EXT,NOREF,0_0_0,1094,0.149780941949617,-23.7292435138004,743,1181,0.000261899535479568,0.00207661426950457,0.0033371220627432,52,-23.7292435138004,743,1090,NA,NA,24047395.7167775,-18.4035416603454,306,213
70,2,500000,raxml,0,0.75,0.02,EXT,REF,0_0_0,1094,0.149780941949617,-25.1645725356087,825,1251,1.00000050002909e-06,0.00210886232166131,0.00336671425416886,52,-24.9806151730418,703,1224,NA,NA,26547395.7200407,-21.5212453493067,189,365
71,2,500000,raxml,0,0.75,0.02,EXT,NOREF,0_0_0,1094,0.149780941949617,-23.7292435138004,650,1184,0.000261899535479568,0.00207661426950457,0.0033371220627432,52,-23.7292435138004,746,1090,81.298969072165,25.2463549136527,24047395.7167775,-18.4035416603454,306,213
72,2,500000,raxml,0,0.75,0.02,EXT,REF,0_0_0,1094,0.149780941949617,-25.1645725356087,825,1251,1.00000050002909e-06,0.00210886232166131,0.00336671425416886,52,-24.9806151730418,802,1127,80.5204081632653,25.9007740169487,26547395.7200407,-21.5212453493067,289,365
73,2,500000,raxml,0,0.75,0.03,EXT,NOREF,0_0_0,893,0.122261774370208,-23.2493423801034,1053,1479,1.00000050002909e-06,0.00213591306749996,0.00391196094402011,66,-23.2493423801034,1053,1479,NA,NA,24047395.685448,-17.9236405266485,616,616
74,2,500000,raxml,0,0.75,0.03,EXT,REF,0_0_0,893,0.122261774370208,-28.3446249701843,550,914,0.00322691168998004,0.00218342654434845,0.00397375274650101,52,-28.0115388223571,530,891,NA,NA,26547395.5878168,-24.7012977838823,14,6
75,2,500000,raxml,0,0.75,0.03,EXT,NOREF,0_0_0,893,0.122261774370208,-23.2493423801034,1053,1382,1.00000050002909e-06,0.00213591306749996,0.00391196094402011,66,-23.2493423801034,1053,1479,79.5051546391753,26.1414914899588,24047395.685448,-17.9236405266485,517,517
76,2,500000,raxml,0,0.75,0.03,EXT,REF,0_0_0,893,0.122261774370208,-28.3446249701843,462,914,0.00322691168998004,0.00218342654434845,0.00397375274650101,52,-28.0115388223571,518,976,80,24.1229667697237,26547395.5878168,-24.7012977838823,-74,93
77,2,500000,raxml,0,0.75,0.04,EXT,NOREF,0_0_0,714,0.0977546549835707,-23.8273777138631,849,1186,1.00000050002909e-06,0.00230742162384899,0.00484347099781466,70,-23.8273777138631,849,1186,NA,NA,24047395.7871495,-18.5016758604082,412,313
78,2,500000,raxml,0,0.75,0.04,EXT,REF,0_0_0,714,0.0977546549835707,-24.3506673631713,751,1101,1.00000050002909e-06,0.00235796777771439,0.00490829512690506,68,-24.2010289448465,638,1165,NA,NA,26547395.7700674,-20.7073401768692,215,201
79,2,500000,raxml,0,0.75,0.04,EXT,NOREF,0_0_0,714,0.0977546549835707,-23.8273777138631,849,1283,1.00000050002909e-06,0.00230742162384899,0.00484347099781466,70,-23.8273777138631,849,1186,77.8659793814433,23.5892051874278,24047395.7871495,-18.5016758604082,412,412
80,2,500000,raxml,0,0.75,0.04,EXT,REF,0_0_0,714,0.0977546549835707,-24.3506673631713,751,1191,1.00000050002909e-06,0.00235796777771439,0.00490829512690506,68,-24.2010289448465,638,1076,77.030612244898,24.1773746503237,26547395.7700674,-20.7073401768692,219,201
81,2,500000,raxml,0,0.75,0.05,EXT,NOREF,0_0_0,625,0.0855695509309967,-23.8997791985659,959,1405,1.00000050002909e-06,0.00229160720262046,0.00532772796714378,82,-23.8997791985659,860,1405,NA,NA,24047395.7967111,-18.574077345111,522,522
82,2,500000,raxml,0,0.75,0.05,EXT,REF,0_0_0,625,0.0855695509309967,-26.2889190173155,850,1292,1.00000050002909e-06,0.00229725051683956,0.00529549478781919,84,-25.9946229267899,764,1204,NA,NA,26547395.7748351,-22.6455918310135,314,327
83,2,500000,raxml,0,0.75,0.05,EXT,NOREF,0_0_0,625,0.0855695509309967,-23.8997791985659,959,1308,1.00000050002909e-06,0.00229160720262046,0.00532772796714378,82,-23.8997791985659,959,1308,67.4845360824742,31.8378421988094,24047395.7967111,-18.574077345111,423,423
84,2,500000,raxml,0,0.75,0.05,EXT,REF,0_0_0,625,0.0855695509309967,-26.2889190173155,750,1292,1.00000050002909e-06,0.00229725051683956,0.00529549478781919,84,-25.9946229267899,665,1204,68.1428571428571,31.8145398906476,26547395.7748351,-22.6455918310135,214,228
85,2,500000,raxml,0,0.75,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1593,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1171,1593,NA,NA,24047396.0927814,-21.5155929429163,635,635
86,2,500000,raxml,0,0.75,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,570,1024,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,459,1001,NA,NA,26547396.0501807,-27.1097126132817,-59,22
87,2,500000,raxml,0,0.75,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1496,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1171,1593,46.4845360824742,35.2544658524697,24047396.0927814,-21.5155929429163,734,734
88,2,500000,raxml,0,0.75,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,570,1017,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,551,1001,45.8367346938776,35.7271140436455,26547396.0501807,-27.1097126132817,-59,107
89,2,500000,raxml,0,0.75,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,863,1218,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,863,1218,NA,NA,24047396.5078754,-23.0043550741173,426,426
90,2,500000,raxml,0,0.75,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,615,1059,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,532,990,NA,NA,26547396.5846406,-26.1965032807481,63,12
91,2,500000,raxml,0,0.75,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,768,1218,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,865,1311,38.0721649484536,34.1620669940483,24047396.5078754,-23.0043550741173,426,428
92,2,500000,raxml,0,0.75,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,599,1075,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,532,909,37.4387755102041,34.1603454696945,26547396.5846406,-26.1965032807481,79,95
93,2,500000,raxml,0,0.75,0,EXT,NOREF,0_0_0,6568,0.899233296823658,-22.7348402537545,829,1197,0.000229978746618303,0.000476371867866786,0.000360337860252433,40,-22.7348402537545,828,1292,NA,NA,24047395.3865555,-17.4091384002996,392,294
94,2,500000,raxml,0,0.75,0,EXT,REF,0_0_0,7150,0.978915662650602,-27.604926065281,762,1254,0.000290741232633087,0.000428590426599546,0.000539202955659556,38,-27.2809667779111,577,1166,NA,NA,26547395.3940433,-23.9615988789789,226,239
95,2,500000,raxml,0,0.75,0,EXT,NOREF,0_0_0,6568,0.899233296823658,-22.7348402537545,731,1293,0.000229978746618303,0.000476371867866786,0.000360337860252433,40,-22.7348402537545,828,1197,90.2164948453608,20.9136253453559,24047395.3865555,-17.4091384002996,391,294
96,2,500000,raxml,0,0.75,0,EXT,REF,0_0_0,7150,0.978915662650602,-27.604926065281,762,1254,0.000290741232633087,0.000428590426599546,0.000539202955659556,38,-27.2809667779111,676,1166,90.3265306122449,20.8696373494364,26547395.3940433,-23.9615988789789,226,239
97,2,500000,raxml,0,0,0.01,EXT,NOREF,0_0_0,2005,0.274507119386637,-22.2909949092372,802,1256,1.00000050002909e-06,0.0013615161159607,0.00176344121309152,38,-22.2909949092372,705,1161,NA,NA,24047395.5675049,-16.9652930557823,365,365
98,2,500000,raxml,0,0,0.01,EXT,REF,0_0_0,2005,0.274507119386637,-27.971613129776,446,937,0.000881951332233148,0.00138750572778795,0.00179696916716019,28,-27.6002319939633,420,831,NA,NA,26547395.5092914,-24.3282859434739,-90,-102
99,2,500000,raxml,0,0,0.01,EXT,NOREF,0_0_0,2005,0.274507119386637,-22.2909949092372,802,1256,1.00000050002909e-06,0.0013615161159607,0.00176344121309152,38,-22.2909949092372,705,1161,90.2268041237113,19.0828812653728,24047395.5675049,-16.9652930557823,365,268
100,2,500000,raxml,0,0,0.01,EXT,REF,0_0_0,2005,0.274507119386637,-27.971613129776,439,944,0.000881951332233148,0.00138750572778795,0.00179696916716019,28,-27.6002319939633,335,921,89.8367346938775,19.9838563080101,26547395.5092914,-24.3282859434739,-90,-102
101,2,500000,raxml,0,0,0.02,EXT,NOREF,0_0_0,1096,0.150054764512596,-23.8863482056024,559,1090,0.000627004589509662,0.00207505875462114,0.00333216256764583,50,-23.8863482056024,650,1094,NA,NA,24047395.6904685,-18.5606463521475,217,213
