,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
286,3,500000,raxml,40,0.5,0,EXT,REF,0_0_0,0.181249,455748,0.432924234364313,-23.8882409573919,707,1165,0.000121736507283183,0.000273876942240514,0.000981931328429558,58,-23.740898904361,592,1048,NA,NA,34363577.6519723,-24.9821259867419,205,288
287,3,500000,raxml,40,0.5,0,EXT,NOREF,0_0_0,0.181249,336801,0.319934075537655,-30.9712537648198,621,1087,0.000755311589381969,0.000339727703191989,0.000274954674813163,56,-30.9712537648198,619,1087,91.659793814433,22.2901728150257,23863577.6491294,-25.4505934280101,121,218
288,3,500000,raxml,40,0.5,0,EXT,REF,0_0_0,0.181249,455748,0.432924234364313,-23.8882409573919,607,1165,0.000121736507283183,0.000273876942240514,0.000981931328429558,58,-23.740898904361,592,1145,95.6734693877551,14.7339117293938,34363577.6519723,-24.9821259867419,205,288
289,3,500000,raxml,40,0.75,0.01,EXT,NOREF,0_0_0,0.181249,99048,0.0940876966334828,-23.7962788952428,650,1124,1.00000050002909e-06,0.000968698018877286,0.00157240513442113,56,-23.7962788952428,650,1122,NA,NA,23863577.7726857,-18.2756185584331,150,245
290,3,500000,raxml,40,0.75,0.01,EXT,REF,0_0_0,0.181249,99048,0.0940876966334828,-23.3114510280962,604,1010,1.00000050002909e-06,0.000944343730283899,0.00152325286383799,56,-23.1527647473543,566,1066,NA,NA,34363577.7901313,-24.4053360574461,102,163
291,3,500000,raxml,40,0.75,0.01,EXT,NOREF,0_0_0,0.181249,99048,0.0940876966334828,-23.7962788952428,650,1029,1.00000050002909e-06,0.000968698018877286,0.00157240513442113,56,-23.7962788952428,648,1124,92.5876288659794,19.2092385419315,23863577.7726857,-18.2756185584331,150,150
292,3,500000,raxml,40,0.75,0.01,EXT,REF,0_0_0,0.181249,99048,0.0940876966334828,-23.3114510280962,604,1108,1.00000050002909e-06,0.000944343730283899,0.00152325286383799,56,-23.1527647473543,467,969,92.3061224489796,20.7033082486462,34363577.7901313,-24.4053360574461,2,163
293,3,500000,raxml,40,0.75,0.02,EXT,NOREF,0_0_0,0.181249,44954,0.0427027129721103,-23.3854295713848,927,1375,1.00000050002909e-06,0.00115171493923488,0.00242072411408824,72,-23.3854295713848,927,1375,NA,NA,23863577.8476638,-17.8647692345751,425,524
294,3,500000,raxml,40,0.75,0.02,EXT,REF,0_0_0,0.181249,44954,0.0427027129721103,-25.3761879743792,682,1224,1.00000050002909e-06,0.00115861009393627,0.00244191945750667,72,-25.1626648389179,709,1153,NA,NA,34363577.8197673,-26.4700730037291,278,306
295,3,500000,raxml,40,0.75,0.02,EXT,NOREF,0_0_0,0.181249,44954,0.0427027129721103,-23.3854295713848,927,1278,1.00000050002909e-06,0.00115171493923488,0.00242072411408824,72,-23.3854295713848,927,1278,85.319587628866,27.6102133849326,23863577.8476638,-17.8647692345751,524,425
296,3,500000,raxml,40,0.75,0.02,EXT,REF,0_0_0,0.181249,44954,0.0427027129721103,-25.3761879743792,780,1130,1.00000050002909e-06,0.00115861009393627,0.00244191945750667,72,-25.1626648389179,711,1153,86.5918367346939,25.6172609071587,34363577.8197673,-26.4700730037291,278,306
297,3,500000,raxml,40,0.75,0.03,EXT,NOREF,0_0_0,0.181249,26523,0.025194733642374,-25.5773493935779,549,1005,1.00000050002909e-06,0.00140525521794414,0.0033736956682387,84,-25.5773493935779,454,916,NA,NA,23863577.916689,-20.0566890567682,146,51
298,3,500000,raxml,40,0.75,0.03,EXT,REF,0_0_0,0.181249,26523,0.025194733642374,-25.0988241710476,708,1168,1.00000050002909e-06,0.00141698619821729,0.00340104021911846,92,-24.8446267488333,643,1098,NA,NA,34363577.9198861,-26.1927092003975,206,237
299,3,500000,raxml,40,0.75,0.03,EXT,NOREF,0_0_0,0.181249,26523,0.025194733642374,-25.5773493935779,545,916,1.00000050002909e-06,0.00140525521794414,0.0033736956682387,84,-25.5773493935779,454,1009,68.8865979381443,36.5079546950215,23863577.916689,-20.0566890567682,146,146
300,3,500000,raxml,40,0.75,0.03,EXT,REF,0_0_0,0.181249,26523,0.025194733642374,-25.0988241710476,708,1168,1.00000050002909e-06,0.00141698619821729,0.00340104021911846,92,-24.8446267488333,640,1101,74.0612244897959,34.5629013692787,34363577.9198861,-26.1927092003975,206,144
301,3,500000,raxml,40,0.75,0.04,EXT,NOREF,0_0_0,0.181249,16851,0.0160071054031461,-24.1066248518965,752,1202,1.00000050002909e-06,0.00177817955381292,0.00469322736220165,100,-24.1066248518965,752,1105,NA,NA,23863577.9655144,-18.5859645150868,250,349
302,3,500000,raxml,40,0.75,0.04,EXT,REF,0_0_0,0.181249,16851,0.0160071054031461,-25.4395684418378,609,1094,1.00000050002909e-06,0.00179893001400345,0.00470768353044775,96,-25.2282542105798,572,956,NA,NA,34363577.9705766,-26.5334534711877,9,169
303,3,500000,raxml,40,0.75,0.04,EXT,NOREF,0_0_0,0.181249,16851,0.0160071054031461,-24.1066248518965,752,1202,1.00000050002909e-06,0.00177817955381292,0.00469322736220165,100,-24.1066248518965,752,1105,62.701030927835,38.8724315733672,23863577.9655144,-18.5859645150868,349,349
304,3,500000,raxml,40,0.75,0.04,EXT,REF,0_0_0,0.181249,16851,0.0160071054031461,-25.4395684418378,610,997,1.00000050002909e-06,0.00179893001400345,0.00470768353044775,96,-25.2282542105798,474,1052,63.5,38.7817711456797,34363577.9705766,-26.5334534711877,9,71
305,3,500000,raxml,40,0.75,0.05,EXT,NOREF,0_0_0,0.181249,12073,0.0114683866555209,-26.6618537291845,672,1031,1.00000050002909e-06,0.00195241465823755,0.00581537202268037,106,-26.6618537291845,573,1128,NA,NA,23863578.0164662,-21.1411933923749,269,269
306,3,500000,raxml,40,0.75,0.05,EXT,REF,0_0_0,0.181249,12073,0.0114683866555209,-25.1148626986656,873,1329,1.00000050002909e-06,0.00192744664766791,0.00565432044913163,106,-24.9370595391484,803,1257,NA,NA,34363577.8931113,-26.2087477280155,371,400
307,3,500000,raxml,40,0.75,0.05,EXT,NOREF,0_0_0,0.181249,12073,0.0114683866555209,-26.6618537291845,573,1128,1.00000050002909e-06,0.00195241465823755,0.00581537202268037,106,-26.6618537291845,573,1128,59.2474226804124,39.5898321668148,23863578.0164662,-21.1411933923749,269,269
308,3,500000,raxml,40,0.75,0.05,EXT,REF,0_0_0,0.181249,12073,0.0114683866555209,-25.1148626986656,873,1329,1.00000050002909e-06,0.00192744664766791,0.00565432044913163,106,-24.9370595391484,803,1160,63.7040816326531,36.3942357460582,34363577.8931113,-26.2087477280155,371,400
309,3,500000,raxml,40,0.75,0,EXT,NOREF,0_0_0,0.181249,337989,0.321062580743218,-27.9283015745152,620,993,0.000390916259426376,0.000341836180444557,0.000277595038904534,56,-27.9283015745152,527,993,NA,NA,23863577.6573346,-22.4076412377056,220,220
310,3,500000,raxml,40,0.75,0,EXT,REF,0_0_0,0.181249,457326,0.43442320845049,-23.8858551965661,707,1165,0.00012158934309047,0.000273982225419185,0.000982112858132825,58,-23.7385447502121,691,1145,NA,NA,34363577.651958,-24.979740225916,205,189
311,3,500000,raxml,40,0.75,0,EXT,NOREF,0_0_0,0.181249,337989,0.321062580743218,-27.9283015745152,620,993,0.000390916259426376,0.000341836180444557,0.000277595038904534,56,-27.9283015745152,527,1084,93.2577319587629,17.8921993888139,23863577.6573346,-22.4076412377056,217,217
312,3,500000,raxml,40,0.75,0,EXT,REF,0_0_0,0.181249,457326,0.43442320845049,-23.8858551965661,707,1165,0.00012158934309047,0.000273982225419185,0.000982112858132825,58,-23.7385447502121,592,1145,95.8775510204082,14.5908213671292,34363577.651958,-24.979740225916,205,288
313,3,500000,raxml,40,0,0.01,EXT,NOREF,0_0_0,0.181249,101866,0.0967645717759708,-23.6376943265808,723,1075,1.00000050002909e-06,0.000971293035630749,0.00157176609934891,54,-23.6376943265808,722,1170,NA,NA,23863577.7710048,-18.1170339897711,319,320
314,3,500000,raxml,40,0,0.01,EXT,REF,0_0_0,0.181249,102183,0.0970656964814956,-25.7339437923389,648,1120,1.00000050002909e-06,0.000945754629462496,0.00151561045233557,58,-25.4985577809761,481,953,NA,NA,34363577.7896072,-26.8278288216888,146,177
315,3,500000,raxml,40,0,0.01,EXT,NOREF,0_0_0,0.181249,101866,0.0967645717759708,-23.6376943265808,723,1075,1.00000050002909e-06,0.000971293035630749,0.00157176609934891,54,-23.6376943265808,625,1075,92.3917525773196,19.8103280623554,23863577.7710048,-18.1170339897711,222,320
316,3,500000,raxml,40,0,0.01,EXT,REF,0_0_0,0.181249,102183,0.0970656964814956,-25.7339437923389,648,1022,1.00000050002909e-06,0.000945754629462496,0.00151561045233557,58,-25.4985577809761,580,953,92.7857142857143,19.1161668503795,34363577.7896072,-26.8278288216888,146,177
317,3,500000,raxml,40,0,0.02,EXT,NOREF,0_0_0,0.181249,46544,0.0442130861007675,-23.4991944203193,732,1285,1.00000050002909e-06,0.00114999062382929,0.0024083760526204,70,-23.4991944203193,831,1188,NA,NA,23863577.8783314,-17.9785340835096,428,428
318,3,500000,raxml,40,0,0.02,EXT,REF,0_0_0,0.181249,46782,0.0444391671099628,-25.9351641652651,539,1003,1.00000050002909e-06,0.00116674083283779,0.00242712178849844,72,-25.6433094659682,449,911,NA,NA,34363577.8829486,-27.0290491946151,37,137
319,3,500000,raxml,40,0,0.02,EXT,NOREF,0_0_0,0.181249,46544,0.0442130861007675,-23.4991944203193,831,1285,1.00000050002909e-06,0.00114999062382929,0.0024083760526204,70,-23.4991944203193,831,1285,85.3092783505155,27.7185861324515,23863577.8783314,-17.9785340835096,428,428
320,3,500000,raxml,40,0,0.02,EXT,REF,0_0_0,0.181249,46782,0.0444391671099628,-25.9351641652651,635,1093,1.00000050002909e-06,0.00116674083283779,0.00242712178849844,72,-25.6433094659682,540,911,86.1530612244898,26.2723060026569,34363577.8829486,-27.0290491946151,37,141
321,3,500000,raxml,40,0,0.03,EXT,NOREF,0_0_0,0.181249,27645,0.0262605441142944,-23.5577973903348,845,1295,1.00000050002909e-06,0.00140454395075369,0.00337032420340423,94,-23.5577973903348,746,1295,NA,NA,23863577.9165986,-18.0371370535251,442,442
322,3,500000,raxml,40,0,0.03,EXT,REF,0_0_0,0.181249,27645,0.0262605441142944,-25.0987249216764,707,1170,1.00000050002909e-06,0.00141670510206265,0.00339893801077259,88,-24.8446011182653,642,1097,NA,NA,34363577.9198046,-26.1926099510264,111,236
323,3,500000,raxml,40,0,0.03,EXT,NOREF,0_0_0,0.181249,27645,0.0262605441142944,-23.5577973903348,746,1198,1.00000050002909e-06,0.00140454395075369,0.00337032420340423,94,-23.5577973903348,746,1198,68.7319587628866,36.4981493434706,23863577.9165986,-18.0371370535251,442,442
324,3,500000,raxml,40,0,0.03,EXT,REF,0_0_0,0.181249,27645,0.0262605441142944,-25.0987249216764,613,1167,1.00000050002909e-06,0.00141670510206265,0.00339893801077259,88,-24.8446011182653,642,1100,73.1326530612245,34.8471294074598,34363577.9198046,-26.1926099510264,111,236
325,3,500000,raxml,40,0,0.04,EXT,NOREF,0_0_0,0.181249,17855,0.0169608252906756,-25.9941063094977,453,1006,1.00000050002909e-06,0.00177359408475807,0.00467824005608583,106,-25.9941063094977,548,1002,NA,NA,23863577.9847208,-20.473445972688,50,141
326,3,500000,raxml,40,0,0.04,EXT,REF,0_0_0,0.181249,17855,0.0169608252906756,-25.6301515239566,614,1186,1.00000050002909e-06,0.00178115435879655,0.00464190444339817,100,-25.422465129958,675,1143,NA,NA,34363577.9637662,-26.7240365533066,212,272
327,3,500000,raxml,40,0,0.04,EXT,NOREF,0_0_0,0.181249,17855,0.0169608252906756,-25.9941063094977,544,1002,1.00000050002909e-06,0.00177359408475807,0.00467824005608583,106,-25.9941063094977,548,1006,61.7835051546392,40.4835941061633,23863577.9847208,-20.473445972688,141,145
328,3,500000,raxml,40,0,0.04,EXT,REF,0_0_0,0.181249,17855,0.0169608252906756,-25.6301515239566,614,1088,1.00000050002909e-06,0.00178115435879655,0.00464190444339817,100,-25.422465129958,576,1143,65.5102040816327,39.9786656760362,34363577.9637662,-26.7240365533066,212,173
329,3,500000,raxml,40,0,0.05,EXT,NOREF,0_0_0,0.181249,12992,0.0123413633254807,-26.5735641858362,755,1213,1.00000050002909e-06,0.00195285199486534,0.00581379479294766,104,-26.5735641858362,854,1310,NA,NA,23863577.9521906,-21.0529038490266,451,451
330,3,500000,raxml,40,0,0.05,EXT,REF,0_0_0,0.181249,12992,0.0123413633254807,-26.3951213386474,690,1166,1.00000050002909e-06,0.00192826872252353,0.00565421081435301,104,-26.1346005345472,622,1001,NA,NA,34363577.9875843,-27.4890063679973,190,221
331,3,500000,raxml,40,0,0.05,EXT,NOREF,0_0_0,0.181249,12992,0.0123413633254807,-26.5735641858362,854,1310,1.00000050002909e-06,0.00195285199486534,0.00581379479294766,104,-26.5735641858362,755,1310,58.5979381443299,40.0160540163295,23863577.9521906,-21.0529038490266,451,352
332,3,500000,raxml,40,0,0.05,EXT,REF,0_0_0,0.181249,12992,0.0123413633254807,-26.3951213386474,594,1164,1.00000050002909e-06,0.00192826872252353,0.00565421081435301,104,-26.1346005345472,624,1001,62.1428571428571,38.1915951243769,34363577.9875843,-27.4890063679973,190,221
333,3,500000,raxml,40,0,0,EXT,NOREF,0_0_0,0.181249,335483,0.318682080705221,-30.9883823216015,524,1089,0.000754776065809672,0.000339726906168211,0.000275586591701371,56,-30.9883823216015,621,1089,NA,NA,23863577.6529785,-25.4677219847918,216,218
334,3,500000,raxml,40,0,0,EXT,REF,0_0_0,0.181249,454373,0.431618094080097,-23.8920785650567,707,1165,0.000122011230412517,0.000273910037987994,0.00098459190029473,58,-23.744673768793,691,1145,NA,NA,34363577.6519294,-24.9859635944066,105,189
335,3,500000,raxml,40,0,0,EXT,NOREF,0_0_0,0.181249,335483,0.318682080705221,-30.9883823216015,621,1089,0.000754776065809672,0.000339726906168211,0.000275586591701371,56,-30.9883823216015,619,1089,91.9484536082474,21.6455206750056,23863577.6529785,-25.4677219847918,216,216
336,3,500000,raxml,40,0,0,EXT,REF,0_0_0,0.181249,454373,0.431618094080097,-23.8920785650567,607,1165,0.000122011230412517,0.000273910037987994,0.00098459190029473,58,-23.744673768793,691,1145,95.765306122449,14.6377572928751,34363577.6519294,-24.9859635944066,205,288
337,3,500000,raxml,40,1,0.01,EXT,NOREF,0_0_0,0.181249,98840,0.0938901132304886,-23.8547085727982,647,1121,1.00000050002909e-06,0.000970487829962262,0.00157915897343499,54,-23.8547085727982,645,1026,NA,NA,23863577.7709014,-18.3340482359885,147,147
338,3,500000,raxml,40,1,0.01,EXT,REF,0_0_0,0.181249,98840,0.0938901132304886,-23.3928366097145,781,1251,1.00000050002909e-06,0.000945385276403485,0.00152874676632049,60,-23.200839725283,712,1083,NA,NA,34363577.8045344,-24.4867216390644,279,210
339,3,500000,raxml,40,1,0.01,EXT,NOREF,0_0_0,0.181249,98840,0.0938901132304886,-23.8547085727982,550,1026,1.00000050002909e-06,0.000970487829962262,0.00157915897343499,54,-23.8547085727982,550,1026,93.0618556701031,18.3307655965034,23863577.7709014,-18.3340482359885,244,147
340,3,500000,raxml,40,1,0.01,EXT,REF,0_0_0,0.181249,98840,0.0938901132304886,-23.3928366097145,681,1251,1.00000050002909e-06,0.000945385276403485,0.00152874676632049,60,-23.200839725283,712,1180,91.1530612244898,21.8369553600834,34363577.8045344,-24.4867216390644,279,210
341,3,500000,raxml,40,1,0.02,EXT,NOREF,0_0_0,0.181249,44800,0.0425564252602781,-24.077872108593,635,1000,1.00000050002909e-06,0.00115276303870308,0.00243021170491311,72,-24.077872108593,540,1095,NA,NA,23863577.856477,-18.5572117717833,234,232
342,3,500000,raxml,40,1,0.02,EXT,REF,0_0_0,0.181249,44800,0.0425564252602781,-25.4639820177494,609,1166,1.00000050002909e-06,0.00116167713403691,0.00245684850565784,68,-25.2059245566489,638,1002,NA,NA,34363577.8379322,-26.5578670470993,107,232
343,3,500000,raxml,40,1,0.02,EXT,NOREF,0_0_0,0.181249,44800,0.0425564252602781,-24.077872108593,540,1093,1.00000050002909e-06,0.00115276303870308,0.00243021170491311,72,-24.077872108593,635,1093,85.8144329896907,27.1605296865181,23863577.856477,-18.5572117717833,232,234
344,3,500000,raxml,40,1,0.02,EXT,REF,0_0_0,0.181249,44800,0.0425564252602781,-25.4639820177494,609,1071,1.00000050002909e-06,0.00116167713403691,0.00245684850565784,68,-25.2059245566489,638,1096,86.2551020408163,24.8788036410121,34363577.8379322,-26.5578670470993,107,139
345,3,500000,raxml,40,1,0.03,EXT,NOREF,0_0_0,0.181249,26292,0.0249753020746257,-25.7736095701064,452,1005,1.00000050002909e-06,0.00141236092299982,0.00340429423495965,96,-25.7736095701064,543,1009,NA,NA,23863577.9178753,-20.2529492332967,140,140
346,3,500000,raxml,40,1,0.03,EXT,REF,0_0_0,0.181249,26292,0.0249753020746257,-25.2417819957862,719,1170,1.00000050002909e-06,0.00142367317364915,0.00343266849136464,86,-24.9908925100433,555,1103,NA,NA,34363577.9156607,-26.3356670251361,214,248
347,3,500000,raxml,40,1,0.03,EXT,NOREF,0_0_0,0.181249,26292,0.0249753020746257,-25.7736095701064,547,916,1.00000050002909e-06,0.00141236092299982,0.00340429423495965,96,-25.7736095701064,547,1009,69.5670103092783,38.3731425219555,23863577.9178753,-20.2529492332967,49,144
348,3,500000,raxml,40,1,0.03,EXT,REF,0_0_0,0.181249,26292,0.0249753020746257,-25.2417819957862,716,1078,1.00000050002909e-06,0.00142367317364915,0.00343266849136464,86,-24.9908925100433,648,1100,72.6020408163265,36.2885741570103,34363577.9156607,-26.3356670251361,120,248
349,3,500000,raxml,40,1,0.04,EXT,NOREF,0_0_0,0.181249,16673,0.0158380196063531,-24.2370752095894,543,1102,1.00000050002909e-06,0.00179012992324258,0.00474731734159115,100,-24.2370752095894,642,1102,NA,NA,23863577.9690513,-18.7164148727798,239,239
350,3,500000,raxml,40,1,0.04,EXT,REF,0_0_0,0.181249,16673,0.0158380196063531,-25.1682437509213,684,1228,0.00127627226569816,0.00179079657953799,0.00469627769489393,104,-24.9789296713441,616,1157,NA,NA,34363577.9314616,-26.2621287802712,278,213
351,3,500000,raxml,40,1,0.04,EXT,NOREF,0_0_0,0.181249,16673,0.0158380196063531,-24.2370752095894,642,1102,1.00000050002909e-06,0.00179012992324258,0.00474731734159115,100,-24.2370752095894,543,1005,67.1030927835052,37.7385425593215,23863577.9690513,-18.7164148727798,239,239
352,3,500000,raxml,40,1,0.04,EXT,REF,0_0_0,0.181249,16673,0.0158380196063531,-25.1682437509213,782,1228,0.00127627226569816,0.00179079657953799,0.00469627769489393,104,-24.9789296713441,711,1157,66.1734693877551,39.5586542228339,34363577.9314616,-26.2621287802712,182,213
353,3,500000,raxml,40,1,0.05,EXT,NOREF,0_0_0,0.181249,11916,0.0113192491830686,-26.7887193556933,660,1122,1.00000050002909e-06,0.00196786798645673,0.00589659678825345,106,-26.7887193556933,660,1025,NA,NA,23863578.0007049,-21.2680590188836,257,257
354,3,500000,raxml,40,1,0.05,EXT,REF,0_0_0,0.181249,11916,0.0113192491830686,-26.4016269983486,703,1177,1.00000050002909e-06,0.00194108386420515,0.0057327738925309,102,-26.1557090599405,635,1107,NA,NA,34363577.9306648,-27.4955120276985,101,232
355,3,500000,raxml,40,1,0.05,EXT,NOREF,0_0_0,0.181249,11916,0.0113192491830686,-26.7887193556933,561,1025,1.00000050002909e-06,0.00196786798645673,0.00589659678825345,106,-26.7887193556933,660,1122,58.319587628866,40.3924875419697,23863578.0007049,-21.2680590188836,257,257
356,3,500000,raxml,40,1,0.05,EXT,REF,0_0_0,0.181249,11916,0.0113192491830686,-26.4016269983486,703,1177,1.00000050002909e-06,0.00194108386420515,0.0057327738925309,102,-26.1557090599405,635,1010,61.5714285714286,39.8057137275646,34363577.9306648,-27.4955120276985,201,232
357,3,500000,raxml,40,1,0,EXT,NOREF,0_0_0,0.181249,355530,0.337725131088989,-24.9496989591357,818,1274,0.000346473456576917,0.000341094648818244,0.000277135701661536,58,-24.9496989591357,818,1177,NA,NA,23863577.6511607,-19.429038622326,415,415
358,3,500000,raxml,40,1,0,EXT,REF,0_0_0,0.181249,480851,0.45677008131317,-25.1392133199369,814,1178,0.000204877855495655,0.00027391749022242,0.000980621418664804,56,-24.9039452408608,721,1181,NA,NA,34363577.65453,-26.2330983492868,312,318
359,3,500000,raxml,40,1,0,EXT,NOREF,0_0_0,0.181249,355530,0.337725131088989,-24.9496989591357,719,1274,0.000346473456576917,0.000341094648818244,0.000277135701661536,58,-24.9496989591357,818,1274,92.9278350515464,18.9022967203946,23863577.6511607,-19.429038622326,415,415
360,3,500000,raxml,40,1,0,EXT,REF,0_0_0,0.181249,480851,0.45677008131317,-25.1392133199369,814,1276,0.000204877855495655,0.00027391749022242,0.000980621418664804,56,-24.9039452408608,721,1084,95.1530612244898,13.4680622909349,34363577.65453,-26.2330983492868,212,318
361,3,500000,raxml,60,0.25,0.01,EXT,NOREF,0_0_0,0.181249,100153,0.0951373584618892,-23.9519184665955,648,1122,1.00000050002909e-06,0.000973579343853575,0.00157537165457275,56,-23.9519184665955,648,1029,NA,NA,23863577.7661686,-18.4312581297859,245,245
362,3,500000,raxml,60,0.25,0.01,EXT,REF,0_0_0,0.181249,100466,0.0954346834865871,-25.7554673559559,648,1022,1.00000050002909e-06,0.000948403885503922,0.0015197909217115,56,-25.5205996692623,481,1050,NA,NA,34363577.7899513,-26.8493523853058,146,78
363,3,500000,raxml,60,0.25,0.01,EXT,NOREF,0_0_0,0.181249,100153,0.0951373584618892,-23.9519184665955,648,1029,1.00000050002909e-06,0.000973579343853575,0.00157537165457275,56,-23.9519184665955,648,1122,92.8453608247423,19.1563415338681,23863577.7661686,-18.4312581297859,247,245
364,3,500000,raxml,60,0.25,0.01,EXT,REF,0_0_0,0.181249,100466,0.0954346834865871,-25.7554673559559,648,1120,1.00000050002909e-06,0.000948403885503922,0.0015197909217115,56,-25.5205996692623,580,1050,91.734693877551,20.541911404057,34363577.7899513,-26.8493523853058,46,177
365,3,500000,raxml,60,0.25,0.02,EXT,NOREF,0_0_0,0.181249,45874,0.0435766395622768,-23.6454449729863,831,1188,1.00000050002909e-06,0.00115644266436289,0.00242243939858777,68,-23.6454449729863,831,1188,NA,NA,23863577.8452132,-18.1247846361766,329,329
366,3,500000,raxml,60,0.25,0.02,EXT,REF,0_0_0,0.181249,46110,0.0438008207310586,-25.9911014078872,542,1004,1.00000050002909e-06,0.00117255480191063,0.00243984262108596,70,-25.6998246738078,452,1001,NA,NA,34363577.8775155,-27.0849864372371,136,144
367,3,500000,raxml,60,0.25,0.02,EXT,NOREF,0_0_0,0.181249,45874,0.0435766395622768,-23.6454449729863,831,1285,1.00000050002909e-06,0.00115644266436289,0.00242243939858777,68,-23.6454449729863,831,1285,86.2577319587629,27.2053450441098,23863577.8452132,-18.1247846361766,329,329
368,3,500000,raxml,60,0.25,0.02,EXT,REF,0_0_0,0.181249,46110,0.0438008207310586,-25.9911014078872,634,1004,1.00000050002909e-06,0.00117255480191063,0.00243984262108596,70,-25.6998246738078,543,1005,86.0408163265306,26.2878272826848,34363577.8775155,-27.0849864372371,40,49
369,3,500000,raxml,60,0.25,0.03,EXT,NOREF,0_0_0,0.181249,27414,0.0260411125465461,-25.6318519015588,563,1017,1.00000050002909e-06,0.00141223442525114,0.00338922346989252,84,-25.6318519015588,472,1021,NA,NA,23863577.924549,-20.1111915647492,160,69
370,3,500000,raxml,60,0.25,0.03,EXT,REF,0_0_0,0.181249,27414,0.0260411125465461,-25.0263890193437,779,1231,1.00000050002909e-06,0.00142263282836028,0.00341290560797786,86,-24.8251165315331,611,1063,NA,NA,34363577.827737,-26.1202740486936,277,307
371,3,500000,raxml,60,0.25,0.03,EXT,NOREF,0_0_0,0.181249,27414,0.0260411125465461,-25.6318519015588,567,928,1.00000050002909e-06,0.00141223442525114,0.00338922346989252,84,-25.6318519015588,563,1017,69.3711340206186,35.7553374767405,23863577.924549,-20.1111915647492,164,69
372,3,500000,raxml,60,0.25,0.03,EXT,REF,0_0_0,0.181249,27414,0.0260411125465461,-25.0263890193437,679,1231,1.00000050002909e-06,0.00142263282836028,0.00341290560797786,86,-24.8251165315331,710,1160,75.3979591836735,33.6552380371692,34363577.827737,-26.1202740486936,177,307
373,3,500000,raxml,60,0.25,0.04,EXT,NOREF,0_0_0,0.181249,17672,0.016786989892849,-24.3207782499755,845,1293,1.00000050002909e-06,0.00178494640988987,0.00470717687579519,100,-24.3207782499755,845,1196,NA,NA,23863577.9661392,-18.8001179131658,442,442
374,3,500000,raxml,60,0.25,0.04,EXT,REF,0_0_0,0.181249,17672,0.016786989892849,-25.0864073404748,769,1223,0.00126597329731782,0.00179144069298938,0.00466612661948923,98,-24.8942185577098,698,1150,NA,NA,34363577.880137,-26.1802923698247,169,200
375,3,500000,raxml,60,0.25,0.04,EXT,NOREF,0_0_0,0.181249,17672,0.016786989892849,-24.3207782499755,746,1293,1.00000050002909e-06,0.00178494640988987,0.00470717687579519,100,-24.3207782499755,845,1293,63.2061855670103,39.1364967518412,23863577.9661392,-18.8001179131658,442,442
376,3,500000,raxml,60,0.25,0.04,EXT,REF,0_0_0,0.181249,17672,0.016786989892849,-25.0864073404748,671,1221,0.00126597329731782,0.00179144069298938,0.00466612661948923,98,-24.8942185577098,603,1057,66.1734693877551,37.3912238201305,34363577.880137,-26.1802923698247,267,200
377,3,500000,raxml,60,0.25,0.05,EXT,NOREF,0_0_0,0.181249,12917,0.012270119309978,-26.5799220378767,848,1308,1.00000050002909e-06,0.00195463333791607,0.00582136313082721,102,-26.5799220378767,848,1308,NA,NA,23863577.9573225,-21.059261701067,346,445
378,3,500000,raxml,60,0.25,0.05,EXT,REF,0_0_0,0.181249,12917,0.012270119309978,-26.2411445835599,734,1196,1.00000050002909e-06,0.00192916960154361,0.00565823544108446,108,-25.9920918896427,666,1126,NA,NA,34363578.0011449,-27.3350296129098,232,263
379,3,500000,raxml,60,0.25,0.05,EXT,NOREF,0_0_0,0.181249,12917,0.012270119309978,-26.5799220378767,749,1211,1.00000050002909e-06,0.00195463333791607,0.00582136313082721,102,-26.5799220378767,848,1308,59.639175257732,38.4756918843493,23863577.9573225,-21.059261701067,445,445
380,3,500000,raxml,60,0.25,0.05,EXT,REF,0_0_0,0.181249,12917,0.012270119309978,-26.2411445835599,634,1098,1.00000050002909e-06,0.00192916960154361,0.00565823544108446,108,-25.9920918896427,666,1126,62.0204081632653,38.5545482071902,34363578.0011449,-27.3350296129098,232,263
381,3,500000,raxml,60,0.25,0,EXT,NOREF,0_0_0,0.181249,335985,0.319158940648985,-31.7614561576021,619,1089,0.000756437866369686,0.000340060214163997,0.000275780071637996,56,-31.7614561576021,621,1087,NA,NA,23863577.6529979,-26.2407958207924,121,121
382,3,500000,raxml,60,0.25,0,EXT,REF,0_0_0,0.181249,454935,0.432151949236264,-23.8898782255173,707,1067,0.000122104795463471,0.000274214499108057,0.000984927309070179,58,-23.7428182655569,691,1145,NA,NA,34363577.6519068,-24.9837632548672,205,288
383,3,500000,raxml,60,0.25,0,EXT,NOREF,0_0_0,0.181249,335985,0.319158940648985,-31.7614561576021,621,994,0.000756437866369686,0.000340060214163997,0.000275780071637996,56,-31.7614561576021,524,1089,92.298969072165,20.7164210975927,23863577.6529979,-26.2407958207924,121,218
