,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
1769,2,10000000,raxml,60,0.5,0,EXT,NOREF,0_0_0,1476,NA,-23.1832004912638,922,1271,1.00000050002909e-06,7.40051158433657e-05,6.84694787134439e-05,30,-23.1832004912638,923,1271,NA,0.239258554720061,453198144.421391,-18.3364385992358,546,546
1770,2,10000000,raxml,60,0.5,0,EXT,REF,0_0_0,1644,NA,-15.2347244586065,606,958,0.00143198328473194,7.0469515740251e-05,0.000113314022705175,18,-0.232959521870277,509,953,NA,0.239258554720061,503198144.419903,-12.1406535356505,35,133
1771,2,10000000,raxml,60,0.75,0.01,EXT,NOREF,0_0_0,593,NA,-23.1709706288239,966,1396,1.00000050002909e-06,0.000142469416626952,0.00024428338960434,34,-23.1709706288239,966,1396,NA,0.239258554720061,453198144.43997,-18.3242087367959,492,590
1772,2,10000000,raxml,60,0.75,0.01,EXT,REF,0_0_0,594,NA,-29.2617766789779,500,1048,1.00000050002909e-06,0.000141085839531391,0.000240053571893462,20,3.59712763106282,499,949,NA,0.239258554720061,503198144.437456,-26.1677057560219,25,123
1773,2,10000000,raxml,60,0.75,0.05,EXT,NOREF,0_0_0,110,NA,-23.7387680245407,1159,1460,1.00000050002909e-06,0.000262030877549917,0.0010598223048081,138,-23.7387680245407,1159,1557,NA,0.239258554720061,453198144.4756,-18.8920061325127,783,783
1774,2,10000000,raxml,60,0.75,0.05,EXT,REF,0_0_0,110,NA,-32.4067145951258,667,1133,1.00000050002909e-06,0.000259213407220629,0.00105352677856212,132,-32.7436460096634,568,1032,NA,0.239258554720061,503198144.47557,-29.3126436721698,192,192
1775,2,10000000,raxml,60,0.75,0.1,EXT,NOREF,0_0_0,45,NA,-27.2513235593342,785,1219,1.00000050002909e-06,0.000521821824992037,0.00248715899314676,152,-27.2513235593342,785,1316,NA,0.239258554720061,453198144.472228,-22.4045616673062,409,409
1776,2,10000000,raxml,60,0.75,0.1,EXT,REF,0_0_0,45,NA,-33.9624790132092,688,1269,1.00000050002909e-06,0.000514039542401912,0.00246259328562894,152,-34.3102922159532,688,1168,NA,0.239258554720061,503198144.519547,-30.8684080902532,312,312
1777,2,10000000,raxml,60,0.75,0.15,EXT,NOREF,0_0_0,18,NA,-27.0748956739767,720,1198,1.00000050002909e-06,0.000792702309451099,0.00691944511184455,176,-27.0748956739767,621,1198,NA,0.239258554720061,453198144.550906,-22.2281337819487,245,344
1778,2,10000000,raxml,60,0.75,0.15,EXT,REF,0_0_0,18,NA,-38.7052098757668,1262,1635,1.00000050002909e-06,0.000781552994010123,0.0068540943071195,170,-39.0790535693453,1163,1623,NA,0.239258554720061,503198144.565839,-35.6111389528108,787,787
1779,2,10000000,raxml,60,0.75,0,EXT,NOREF,0_0_0,1476,NA,-23.1832004912638,825,1366,1.00000050002909e-06,7.40051158433657e-05,6.84694787134439e-05,30,-23.1832004912638,923,1367,NA,0.239258554720061,453198144.421391,-18.3364385992358,449,449
1780,2,10000000,raxml,60,0.75,0,EXT,REF,0_0_0,1644,NA,-15.2347244586065,608,1054,0.00143198328473194,7.0469515740251e-05,0.000113314022705175,18,-0.232959521870277,509,953,NA,0.239258554720061,503198144.419903,-12.1406535356505,35,133
1781,2,10000000,raxml,60,0,0.01,EXT,NOREF,0_0_0,595,NA,-23.1713933359353,969,1306,1.00000050002909e-06,0.000142509448742162,0.000243521591695318,36,-23.1713933359353,969,1306,NA,0.239258554720061,453198144.440209,-18.3246314439073,496,594
1782,2,10000000,raxml,60,0,0.01,EXT,REF,0_0_0,596,NA,-29.2037750657797,573,1035,1.00000050002909e-06,0.000141095884218853,0.000239284854648383,18,-14782.3406749917,476,936,NA,0.239258554720061,503198144.437142,-26.1097041428237,100,100
1783,2,10000000,raxml,60,0,0.05,EXT,NOREF,0_0_0,110,NA,-23.7387680245407,1159,1557,1.00000050002909e-06,0.000262030877549917,0.0010598223048081,138,-23.7387680245407,1159,1557,NA,0.239258554720061,453198144.4756,-18.8920061325127,783,684
1784,2,10000000,raxml,60,0,0.05,EXT,REF,0_0_0,110,NA,-32.4067145951258,667,1035,1.00000050002909e-06,0.000259213407220629,0.00105352677856212,132,-32.7436460096634,568,1032,NA,0.239258554720061,503198144.47557,-29.3126436721698,192,192
1785,2,10000000,raxml,60,0,0.1,EXT,NOREF,0_0_0,45,NA,-27.2513235593342,884,1316,1.00000050002909e-06,0.000521821824992037,0.00248715899314676,152,-27.2513235593342,884,1316,NA,0.239258554720061,453198144.472228,-22.4045616673062,409,409
1786,2,10000000,raxml,60,0,0.1,EXT,REF,0_0_0,45,NA,-33.9624790132092,787,1172,1.00000050002909e-06,0.000514039542401912,0.00246259328562894,152,-34.3102922159532,688,1168,NA,0.239258554720061,503198144.519547,-30.8684080902532,311,312
1787,2,10000000,raxml,60,0,0.15,EXT,NOREF,0_0_0,18,NA,-27.0748956739767,621,1198,1.00000050002909e-06,0.000792702309451099,0.00691944511184455,176,-27.0748956739767,621,1198,NA,0.239258554720061,453198144.550906,-22.2281337819487,344,344
1788,2,10000000,raxml,60,0,0.15,EXT,REF,0_0_0,18,NA,-38.7052098757668,1262,1724,1.00000050002909e-06,0.000781552994010123,0.0068540943071195,170,-39.0790535693453,1163,1623,NA,0.239258554720061,503198144.565839,-35.6111389528108,696,787
1789,2,10000000,raxml,60,0,0,EXT,NOREF,0_0_0,1478,NA,-23.1882945634555,959,1385,1.00000050002909e-06,7.40351628555618e-05,6.85171348482275e-05,30,-23.1882945634555,959,1384,NA,0.239258554720061,453198144.421724,-18.3415326714275,582,583
